Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3901	1	14.90453	0	14.90453	7.326932	117493	0.0365882	0.016961	0.0209155	0.024236	0.00657208	0.0200092	0.054885	0.0558804	0.00525536	0.00455073	0.00895084	0.0697235	0.004648	0.0188508	0.0425466	0.0105076	0.00948955	0.0150183	0.02943848	-0.1137737	0.24638	0.394933	0.073881	0.147814	0.130243	0.00674907	12.97559	0.1681417	0.996294	0.99905	1.00094	1.00371	0.178138	0.159522	0.541238	0.121102	0.05436803	3.092657
3902	0	37.55885	0	37.55885	14.62942	531310.1	0.0132362	0.00525463	0.000711119	0.00766676	0.000518752	0.00116449	0.0251764	0.00636676	0.00302524	0.00883167	0.00531154	0.0020601	0.0025209	0.0124362	0.0018626	0.00276684	0.0027993	0.000411355	0.00522164	0.09833272	0.117135	0.529187	0.0049795	0.0952184	0.200918	0.052562	22.93448	0.01338621	0.998257	0.999554	1.00044	1.00174	0.272546	0.0106837	0.365306	0.351464	0.1117189	0.1198204
3903	1	12.25482	0	12.25482	5.055919	645814.4	0.0455507	0.0168581	0.0237201	0.00288475	0.0199807	0.0266308	0.0060234	0.00233253	0.00172453	0.111344	0.0330214	0.00493922	0.0557991	0.0419798	0.0304259	0.00512177	0.000489416	0.0186675	0.02933417	0.2126397	0.695601	0.10637	0.114815	0.0579857	0.023654	0.00157395	44.6559	0.1456198	0.998419	0.999596	1.0004	1.00158	0.0580106	0.672219	0.011086	0.258684	0.3582595	0.4064646
3904	0	12.56271	0	12.56271	7.699303	390543.5	0.00510915	0.0159619	0.0276578	0.000872071	0.00678268	0.0484358	0.0296622	0.00975247	0.00707228	0.0168199	0.0336443	0.0197347	0.0121428	0.0410069	0.00708872	0.0229689	0.0364368	0.0106535	0.01651924	0.2248798	0.153907	0.0746958	0.00705796	0.134963	0.33543	0.293946	30.18704	0.003243158	0.997967	0.99948	1.00052	1.00203	0.279315	0.454985	0.13074	0.134961	0.2281229	0.01421671
3905	1	15.32867	0	15.32867	7.395028	611624.6	0.000190222	0.0116499	0.0529341	0.000579506	0.00140414	0.0491769	0.0038341	0.08242	0.0130594	0.0103791	0.0527188	0.0427803	0.0108546	0.0121488	0.0348902	0.0553251	0.011735	0.0116748	0.02702433	0.01337924	0.641835	0.0915082	0.10097	0.118532	0.0386059	0.0085491	10.88809	0.1318899	0.998375	0.999584	1.00041	1.00163	0.200459	0.137599	0.440314	0.221628	0.1452691	0.9079003
3906	0	6.278753	0	6.278753	6.169534	84728.79	0.0217043	0.0650693	0.0228173	0.00197546	0.00220297	0.00819637	0.0120006	0.00675909	0.0188512	0.00236385	0.0292277	0.0208004	0.0636666	0.0363726	0.018526	0.0502541	0.0305553	0.0494559	0.03010265	0.06153892	0.176016	0.250518	0.00683201	0.254943	0.0271557	0.284536	32.13594	0.02779742	0.995637	0.998881	1.00111	1.00437	0.0769045	0.169109	0.182419	0.571567	0.08933634	0.3111547
3907	1	24.88265	0	24.88265	2.438704	147753.6	0.0250789	0.0145632	0.00473796	0.00114357	0.000273811	0.000190923	0.006551	0.00576121	0.0180109	0.00572241	0.00804342	0.0162171	0.0140155	0.00710824	0.0182125	0.0853301	0.0308123	0.000707935	0.01679735	0.398487	0.230262	0.264963	0.402265	0.0296335	0.053899	0.0189768	43.9006	0.03116813	0.996695	0.999153	1.00084	1.00331	0.0374388	0.450155	0.505766	0.00664083	0.4296551	0.0725422
3908	0	-24.2599	0	-24.2599	20.33875	265193.2	0.0368154	0.225101	0.041111	0.13768	0.0481879	0.053646	0.155996	0.296543	0.0223489	0.274723	0.0317365	0.164166	0.0253708	0.0429723	0.0996023	0.0081035	0.0699081	0.0875841	0.09948506	0.02378656	0.261108	0.0791699	0.00779867	0.299074	0.028055	0.324795	37.67036	0.1165298	0.997533	0.999368	1.00063	1.00247	0.244804	0.102611	0.280639	0.371947	0.1403163	0.830479
3909	1	-4.157577	0	-4.157577	6.567725	60254.84	0.00597138	0.00408823	0.0259335	0.0936336	0.00869671	0.0900379	0.143525	0.00360898	0.0212716	0.0388777	0.0457125	0.11703	0.00836925	0.038597	0.0171124	0.102469	0.220873	0.045058	0.07466714	-0.05657693	0.228405	0.122101	0.296384	0.02841	0.323868	0.000832747	12.66142	0.2335617	0.994826	0.998673	1.00132	1.00518	0.141847	0.261142	0.0785587	0.518452	0.1769847	1.319671
3910	0	-7.012648	0	-7.012648	19.77602	731018.2	0.00712738	0.159616	0.0190593	0.0636117	0.042218	0.0183193	0.068184	0.000693451	0.0486035	0.0215287	0.0272049	0.100428	0.0692048	0.0875036	0.0260057	0.0627282	0.0522675	0.00603192	0.05085479	-0.004666812	0.134001	0.0127786	0.0307638	0.457395	0.140915	0.224147	30.07852	0.01887322	0.998514	0.99962	1.00038	1.00149	0.170835	0.157699	0.374473	0.296993	0.01420641	1.3285
3911	1	7.164093	0	7.164093	4.87533	346068.6	0.0308589	0.0014446	0.00358738	0.127998	0.087949	0.00187847	0.0160202	0.0617028	0.00416519	0.01114	0.014912	0.188556	0.0027311	0.00790174	0.0344653	0.0868859	0.0308712	0.0410826	0.04904022	0.1522259	0.377142	0.447716	0.0556193	0.0376909	0.0811851	0.000646569	5.94884	0.008689013	0.99784	0.999447	1.00055	1.00216	0.246266	0.435503	0.106034	0.212197	0.1609149	0.05399757
3912	0	-26.99796	0	-26.99796	23.06655	821181	0.167285	0.0897039	0.147226	0.213352	0.133415	0.267166	0.372988	0.00293975	0.136252	0.131176	0.181171	0.0703886	0.055117	0.193956	0.0543872	0.0465303	0.00602393	0.267959	0.1665507	0.01672461	0.147765	0.0224206	0.571398	0.114931	0.0514013	0.0920837	34.17719	0.007164556	0.998598	0.999641	1.00036	1.0014	0.727607	0.130132	0.0343935	0.107867	0.02388917	0.2999082
3913	1	1.695865	0	1.695865	5.167829	951634.3	0.0832479	0.0397162	0.0855167	0.0584962	0.00794859	0.00284919	0.11502	0.00119604	0.0159632	0.0597455	0.037832	0.0403604	0.029163	0.0170195	0.0282979	0.0184802	0.0288804	0.0403481	0.02885032	0.1273603	0.237306	0.445014	0.0826963	0.0724096	0.143217	0.0193572	40.15095	0.0345813	0.998697	0.999667	1.00033	1.0013	0.0509678	0.043939	0.345001	0.560092	0.1619416	0.2135419
3914	0	-46.28094	0	-46.28094	29.03826	609279.3	0.116172	0.394688	0.881202	0.0483872	0.268066	0.000907805	0.555707	0.281748	0.414788	0.175994	0.0658023	0.914559	0.126732	0.0216969	0.921607	0.582847	0.0692301	0.600492	0.3214917	0.03098234	0.103161	0.0156528	0.398918	0.141575	0.320419	0.0202737	29.97257	0.05042661	0.998372	0.999584	1.00042	1.00163	0.491882	0.148396	0.234057	0.125665	0.08140895	0.6194234
3915	1	-5.630839	0	-5.630839	7.421667	994956.8	4.2028e-06	0.12522	0.203179	0.0549379	0.0458914	0.0515414	0.0245845	0.0198175	0.0794256	0.0220992	0.041547	0.0262275	0.0323194	0.00211761	0.0122525	0.0953787	0.0550365	0.0999111	0.08217118	-0.0630118	0.412936	0.0992051	0.191524	0.102035	0.171165	0.0231347	17.36541	0.07965947	0.998726	0.999674	1.00033	1.00127	0.0138523	0.234784	0.308177	0.443186	0.01664767	4.785022
3916	0	-24.02639	0	-24.02639	10.42482	57958.81	0.235321	0.164157	0.0102533	0.00644337	0.153502	0.0058043	0.296878	0.445676	0.135469	0.0969544	0.121587	0.103968	0.214558	0.406015	0.190595	0.0659874	0.037901	0.0365887	0.1563341	0.08358895	0.0153694	0.00646779	0.412308	0.0622061	0.164119	0.339529	15.70198	0.05166584	0.994725	0.998647	1.00134	1.00528	0.0109541	0.662208	0.244944	0.0818939	0.1352548	0.381989
3917	1	5.592297	0	5.592297	23.48584	786873.8	0.00496106	0.0130275	0.020167	0.0324399	0.00712796	0.00415276	0.00544533	0.0230518	0.0384373	0.0703267	0.000747948	0.0154724	0.0428777	0.00124187	0.0146249	0.00295897	0.0108377	0.00438947	0.01357485	-0.0727621	0.422334	0.0486255	0.0938758	0.197693	0.0838968	0.153575	39.77616	0.09477986	0.998567	0.999634	1.00037	1.00143	0.110442	0.681017	0.112601	0.0959402	0.02201776	4.304701
3918	0	-29.08495	0	-29.08495	5.760042	456093	0.304797	0.056176	0.177905	0.297668	0.345125	0.0145877	0.0786641	0.0863669	0.238963	0.102657	0.00455762	0.139065	0.0734444	0.0480673	0.18065	0.0143767	0.806822	0.0737945	0.2717829	0.3873891	0.0498652	0.0417879	0.216321	0.196658	0.161421	0.333947	46.01003	0.002786884	0.998118	0.999519	1.00048	1.00188	0.535674	0.252087	0.0632869	0.148952	0.390176	0.007142635
3919	1	20.91775	0	20.91775	23.57683	482804.2	0.0241622	0.0168114	0.00555932	0.0222699	0.046538	0.00745916	0.0337901	0.00560148	0.000904487	0.00389386	0.00684441	0.0184408	0.000492258	0.000815891	0.000145813	0.00194118	0.00635529	0.0119545	0.01240923	0.03081035	0.850722	0.0150802	0.0209711	0.0841834	0.00156016	0.0274834	24.32941	0.02812194	0.998171	0.999532	1.00047	1.00183	0.287475	0.0952185	0.603505	0.0138015	0.05893229	0.4771907
3920	0	-32.20117	0	-32.20117	11.60286	101175.2	0.283068	0.372389	0.238526	0.0420379	0.0441549	1.0011	0.123836	0.216912	0.0176906	0.0559871	0.242649	0.0313254	0.153332	0.0384687	0.505757	0.0577749	0.0786988	0.0779016	0.141149	-0.00888808	0.0274345	0.0105286	0.233787	0.527513	0.0888094	0.111927	26.15101	0.03743938	0.996007	0.998976	1.00102	1.004	0.221827	0.218645	0.551998	0.00752952	0.0285513	1.311302
3921	1	19.96289	0	19.96289	12.91159	299513.4	0.000866118	0.00271582	0.00389632	0.0272168	0.000648959	0.0130775	0.00619956	0.0177685	0.0382089	0.00137821	0.014859	0.0259889	0.00594024	0.00155236	0.0161993	0.018998	0.0258194	0.0189787	0.009262907	-0.2828373	0.285549	0.0241097	0.0489652	0.144442	0.00320803	0.493727	25.40655	0.300151	0.997678	0.999406	1.00059	1.00232	0.633675	0.15764	0.0314879	0.177197	0.01731371	17.33603
3922	0	-33.56888	0	-33.56888	14.0177	620380.7	0.186815	0.153738	0.124781	0.360776	0.00603672	0.0261617	0.0256135	0.465744	0.294859	0.150085	0.0111553	0.203451	0.0475876	0.176688	0.0993133	0.192512	1.32661	0.576957	0.2573798	0.005026636	0.119654	0.0407437	0.147592	0.109632	0.429729	0.15265	17.21034	0.03002173	0.998387	0.999587	1.00041	1.00161	0.011527	0.07565	0.542043	0.37078	0.03504837	0.85658
3923	1	0.4871304	0	0.4871304	9.551499	710395.1	0.161181	0.0703426	0.0121687	0.00533208	0.061314	0.0301288	0.00797009	0.0211943	0.0177708	0.0289278	0.00297551	0.0513918	0.0234927	0.0410899	0.0107686	0.00986517	0.0885768	0.0293114	0.0384274	0.008723979	0.360998	0.0387212	0.0308316	0.0245084	0.217689	0.327252	11.16041	0.1451514	0.998492	0.999614	1.00038	1.00151	0.107901	0.447851	0.389197	0.0550511	0.1538754	0.9433049
3924	0	-9.781335	0	-9.781335	11.10068	983484.2	0.0619251	0.0153058	0.0352519	0.00695054	0.00690466	0.0824103	0.0508378	0.0150508	0.0427383	0.0994593	0.132184	0.225218	0.139975	0.00390117	0.0795706	0.0126844	0.0171613	0.112127	0.08477577	-0.02665485	0.222964	0.0543816	0.0720857	0.451835	0.0900365	0.108697	21.51043	0.03721205	0.998719	0.999672	1.00033	1.00128	0.251022	0.237191	0.416435	0.0953521	0.0105572	3.524803
3925	1	34.93145	0	34.93145	9.499456	923411.7	0.00049423	0.0106274	0.0189701	0.0003765	0.000294303	0.00902705	0.00188423	0.0177307	0.000481963	0.00349454	0.00690799	0.000652548	0.0108125	0.00304205	0.000371512	0.00281561	0.00593225	0.0155746	0.009416229	-0.0003270344	0.299904	0.0585743	0.0466394	0.0348037	0.329815	0.230264	15.22697	0.02014117	0.998678	0.999662	1.00034	1.00132	0.182866	0.443196	0.0855815	0.288356	0.01981414	1.016505
3926	0	-13.55255	0	-13.55255	6.397136	965976.9	0.0140442	0.122485	0.0759246	0.00786156	0.0624888	0.263556	0.034476	0.076092	0.0444776	0.194814	0.0448672	0.0578968	0.052844	0.00467082	0.00451847	0.139061	0.046514	0.172795	0.0900216	-0.008354829	0.408028	0.0600552	0.0294885	0.36207	0.0755187	0.0648395	28.85654	0.1015492	0.998707	0.999669	1.00033	1.00129	0.181769	0.237267	0.477086	0.103878	0.09319436	1.08965
3927	1	30.27421	0	30.27421	10.64769	899600.9	0.00589084	0.00112958	0.00862535	8.87526e-05	0.00365341	0.00330384	0.0184816	0.00326241	0.000887393	0.0162324	0.00326811	0.0023698	0.0374656	0.0112582	0.00516977	0.00415541	0.0203786	0.0265809	0.008387989	-0.06582839	0.139545	0.367547	0.0559696	0.161269	0.0886977	0.186972	14.21554	0.07800132	0.99866	0.999657	1.00034	1.00134	0.672475	0.056181	0.115889	0.155455	0.01217293	6.407769
3928	0	-28.54418	0	-28.54418	8.44707	518839.2	0.273678	0.860764	0.139547	0.138802	0.334286	0.175386	0.104849	0.0219044	0.0432617	0.338561	0.471138	0.0600064	0.184613	0.125122	0.228982	0.0426176	0.0549295	0.165799	0.1457951	-0.2967292	0.247959	0.0526322	0.0492073	0.317317	0.173688	0.159197	30.07076	0.3630988	0.998236	0.999549	1.00045	1.00177	0.587277	0.10969	0.249337	0.0536959	0.06636958	5.470861
3929	1	46.95757	0	46.95757	9.391557	804968.4	0.0030144	0.00206164	0.000459012	0.00118372	0.000185609	0.00725202	0.00173453	0.000751996	0.00109444	0.00153928	0.0036037	0.007446	0.0029896	0.00032482	0.00133778	0.00598759	0.00714545	0.00249943	0.0034384	0.1086105	0.276783	0.236364	0.0197058	0.0812488	0.231317	0.154581	15.35045	0.09012039	0.998584	0.999638	1.00036	1.00142	0.269637	0.0922944	0.583765	0.0543039	0.1987309	0.4534795
3930	0	-48.15735	0	-48.15735	14.23918	903807.9	0.549594	0.0703758	0.120289	0.418203	0.42742	0.679029	0.378126	0.041959	0.302958	0.476963	0.054609	1.25111	0.303357	0.26198	0.152018	0.170709	1.19281	0.0538647	0.3753011	0.08258474	0.107098	0.0393534	0.308454	0.368432	0.0459696	0.130694	45.28036	0.07606266	0.998663	0.999658	1.00034	1.00134	0.4891	0.18328	0.0762353	0.251385	0.1586474	0.4794447
3931	1	14.08243	0	14.08243	8.395736	292553	0.00464055	0.00922157	0.038705	0.0115475	0.0112526	0.0133096	0.00663367	0.00916903	0.0021622	0.00447302	0.0133445	0.00557729	0.0519546	0.00741361	0.00695347	0.00908471	0.0506945	0.00318871	0.0205134	0.2724766	0.0268184	0.20459	0.0254013	0.0589217	0.415982	0.268287	25.65659	0.03028299	0.997651	0.999399	1.0006	1.00235	0.0664649	0.107065	0.166838	0.659632	0.3027596	0.1000232
3932	0	-5.951657	0	-5.951657	8.65852	548979.4	0.0756357	0.0344135	0.0541114	0.0539254	0.000593975	0.101036	0.134335	0.0547294	0.0144716	0.103944	0.0451029	0.0591878	0.125269	0.0176862	0.0252069	0.0231518	0.0777224	0.0398234	0.05943604	0.1738166	0.557377	0.03159	0.0721958	0.278407	0.0258721	0.0345578	30.77532	0.04154953	0.998285	0.999561	1.00044	1.00172	0.28589	0.111863	0.282004	0.320242	0.2153662	0.1929251
3933	1	-1.636347	0	-1.636347	18.65873	640988.8	0.154347	0.0315542	0.0419096	0.00310392	0.035152	0.0692429	0.0214799	0.0128627	0.044646	0.063093	0.0165326	0.0164252	0.00308506	0.0141567	0.00135276	0.0378684	0.000919641	0.043125	0.04174423	0.02623235	0.161008	0.189547	0.0719862	0.309912	0.0513171	0.21623	31.88083	0.005060199	0.998413	0.999594	1.00041	1.00159	0.519748	0.238192	0.16086	0.0812003	0.03129255	0.1617062
3934	0	-1.365367	0	-1.365367	1.040268	163276.1	0.0211989	0.033192	0.0280488	0.100761	0.0296891	0.0349347	0.188203	0.0641199	0.0930499	0.00168127	0.0679476	0.0253191	0.0541751	0.0103399	0.115762	0.0574245	0.091096	0.135757	0.04985259	0.1685139	0.122955	0.0371777	0.16185	0.371176	0.00730184	0.29954	9.673199	0.05217152	0.996856	0.999195	1.0008	1.00315	0.339193	0.0776365	0.00328592	0.579885	0.2206854	0.2364067
3935	1	-23.31656	0	-23.31656	20.12198	711701.7	0.0313357	0.073674	0.146134	0.071394	0.0395722	0.138342	0.120519	0.121085	0.146124	0.0338205	0.27071	0.0837678	0.470117	0.110721	0.149559	0.187043	0.00778476	0.0143389	0.1176598	0.002622602	0.161351	0.124862	0.114424	0.171913	0.0780493	0.349401	29.0017	0.03236771	0.998494	0.999615	1.00038	1.00151	0.23687	0.247161	0.319096	0.196873	0.03499031	0.9250478
3936	0	10.09669	0	10.09669	1.694609	49548.61	0.00907134	0.028549	0.0210746	0.0713576	0.00370055	0.0390916	0.0167068	0.0205792	0.0111053	0.0388634	0.174932	0.064156	0.00594693	0.0676111	0.0368996	0.115522	0.0164096	0.0313821	0.03268187	-0.1246189	0.239501	0.125841	0.162979	0.253163	0.17956	0.0389572	4.467168	0.1702167	0.994295	0.998536	1.00145	1.00572	0.0595894	0.296425	0.257257	0.386729	0.04559782	3.733001
3937	1	-23.24156	0	-23.24156	24.48779	447198.8	0.0854751	0.0209985	0.0429672	0.251117	0.146919	0.0194825	0.255876	0.00601137	0.29263	0.0198098	0.00574152	0.210416	0.045506	0.0526879	0.110629	0.310055	0.0202801	0.0185903	0.09726307	0.03693826	0.0641448	0.183195	0.169196	0.357941	0.162506	0.0630173	33.23278	0.05630617	0.9981	0.999514	1.00048	1.0019	0.201003	0.214401	0.0185724	0.566024	0.09324443	0.6038556
3938	0	7.550834	0	7.550834	1.748585	938848.1	0.0148258	0.0684164	0.108636	0.17409	0.0190079	0.06229	0.0545849	0.027059	0.0230794	0.0270266	0.0626438	0.0491121	0.203847	0.0429481	0.0026453	0.00703557	0.0126157	0.00385256	0.08254574	-0.1399352	0.102398	0.212312	0.179446	0.350107	0.109912	0.0458252	2.874544	0.1415588	0.998688	0.999665	1.00033	1.00131	0.164896	0.252109	0.307529	0.275466	0.001623674	87.18429
3939	1	-7.986409	0	-7.986409	10.81995	638864.2	0.0527968	0.024195	0.0324847	0.0769986	0.158225	0.0177283	0.0707246	0.0166669	0.0755592	0.00417239	0.0260315	0.200334	0.107198	0.346497	0.0333235	0.0478881	0.0205608	0.0306039	0.07124282	0.09414834	0.0654593	0.0942517	0.459763	0.0460595	0.0771572	0.257309	11.17388	0.01519788	0.99841	0.999593	1.00041	1.00159	0.154661	0.0512335	0.388544	0.405561	0.1093462	0.1389886
3940	0	-15.82221	0	-15.82221	1.868938	486837.2	0.46255	0.0798974	0.321588	0.0370792	0.0607357	0.0523497	0.360003	0.0334543	0.0385966	0.328532	0.112089	0.095904	0.108376	0.0167516	0.0234218	0.242056	0.0107312	0.380965	0.2002807	-0.02310324	0.0876009	0.347612	0.0563029	0.370402	0.0940287	0.044054	3.150852	0.2344102	0.998179	0.999534	1.00046	1.00182	0.485718	0.265824	0.175648	0.0728096	0.211307	1.109335
3941	1	-9.185072	0	-9.185072	11.4735	64600.33	0.0262527	0.0910338	0.0114032	0.0769387	0.0379881	0.0115436	0.067259	0.0348393	0.0148064	0.028956	0.0201952	0.151684	0.067858	0.107621	0.0754731	0.0977325	0.118041	0.0586454	0.09265451	-0.124081	0.329644	0.0639896	0.398162	0.012744	0.152798	0.0426623	16.94973	0.1823389	0.995003	0.998718	1.00127	1.00501	0.0830286	0.168083	0.0397714	0.709117	0.05825788	3.129858
3942	0	-21.49411	0	-21.49411	1.849259	767431.8	0.652623	0.111513	0.218152	0.784202	0.33734	0.381531	0.273381	0.262165	0.052777	0.133699	0.0673278	0.383772	0.0523612	0.0184863	0.346209	0.0729636	0.0243371	0.0159499	0.4257712	-0.1763845	0.21641	0.0534543	0.109462	0.0160607	0.593979	0.0106335	2.057477	0.1868967	0.998549	0.999629	1.00037	1.00145	0.814113	0.0818686	0.0463653	0.0576534	0.01051219	17.77905
3943	1	4.411416	0	4.411416	20.25523	251532.4	0.0207302	0.0121081	0.0882707	0.000511665	0.0538536	0.00368737	0.0210554	0.0134565	0.0174689	0.109567	0.0107962	0.0121891	0.00519754	0.0310654	0.00146606	0.0138946	0.121762	0.00212896	0.03366023	0.01477909	0.214881	0.222037	0.239551	0.183733	0.0108484	0.128949	29.32801	0.03230783	0.997467	0.999352	1.00065	1.00254	0.49539	0.0722633	0.134726	0.297621	0.04708692	0.6861318
3944	0	-4.386432	0	-4.386432	0.7392361	715419.9	0.017001	0.0292209	0.138512	0.121302	0.225378	0.0972375	0.0779749	0.0314996	0.140089	1.20086e-05	0.0128446	0.129464	0.0950587	0.0511713	0.0285221	0.181456	0.0627262	0.0320155	0.1093352	-0.4994614	0.296504	0.377045	0.197902	0.0151297	0.0489171	0.0645015	3.72305	0.5789059	0.998498	0.999616	1.00038	1.0015	0.680202	0.204582	0.0213648	0.093852	0.07944448	7.286924
3945	1	19.86229	0	19.86229	14.10377	664599.7	0.00183664	0.0492117	0.115137	0.00563571	0.00707072	0.00572111	0.00616513	0.0035362	0.00836968	0.00439633	0.0061565	0.0126029	0.0313282	0.00144947	7.59703e-05	0.00189646	0.00284517	0.00457898	0.01225935	-0.1079623	0.226381	0.23392	0.098236	0.178082	0.181313	0.0820677	15.77313	0.1134361	0.998441	0.999601	1.0004	1.00156	0.307325	0.283019	0.234543	0.175112	0.005473749	20.72365
3946	0	-19.21516	0	-19.21516	2.031189	150604.4	0.14617	0.0117523	0.403713	0.109451	0.181563	0.151344	0.144991	0.233445	0.233578	0.0167291	0.0604171	0.798032	0.181993	0.60547	0.232437	0.135881	0.34218	0.182494	0.1868145	0.01926861	0.356389	0.224414	0.165912	0.00355807	0.207375	0.0423519	3.062295	0.05580361	0.996727	0.999162	1.00083	1.00328	0.0487309	0.555511	0.0276408	0.368117	0.07507222	0.7433324
3947	1	-8.942915	0	-8.942915	5.601868	173268	0.0195898	0.131108	0.0179071	0.0402881	0.102722	0.0124749	0.115741	0.126428	0.0487529	0.0571408	0.159201	0.0996139	0.0145754	0.101312	0.0357279	0.00583826	0.0225783	0.0120152	0.04842867	0.01832826	0.428237	0.0670283	0.0132902	0.44266	0.0335835	0.0152009	31.51819	0.1021303	0.996948	0.999218	1.00078	1.00306	0.0352557	0.175962	0.559285	0.229497	0.1204586	0.847846
3948	0	0.9260058	0	0.9260058	2.919517	754037.4	0.0492291	0.00568355	0.0922512	0.0608437	0.0666722	0.0171349	0.0556535	0.125607	0.011711	0.0355139	0.0199287	0.050225	0.014707	0.0521683	0.0212577	0.0928812	0.0524744	0.0872433	0.0641299	0.3543555	0.427743	0.12989	0.096029	0.129429	0.120028	0.0968815	17.28612	0.007302371	0.998537	0.999626	1.00037	1.00146	0.535296	0.110691	0.1591	0.194912	0.3616579	0.02019138
3949	1	14.02316	0	14.02316	21.06227	12614.26	0.0541665	0.00742874	0.00314481	0.00903266	0.031632	0.00926509	0.0191467	0.00514161	0.0039304	0.0107771	0.0150241	0.00175625	0.00955847	0.0531968	0.00344779	0.000584765	0.0281178	0.0338076	0.03147819	0.1169045	0.145081	0.219064	0.134151	0.127507	0.363038	0.011159	24.04187	0.01862393	0.988705	0.997087	1.00287	1.01134	0.527096	0.00326452	0.139485	0.330155	0.1355285	0.1374171
3950	0	16.51646	0	16.51646	11.66403	58755.63	0.00617521	0.0337439	0.00472524	0.017631	0.0214027	0.0172905	0.0148773	0.000239385	0.0256817	0.00251409	0.0477654	0.00202996	0.0495093	0.00738186	0.019436	0.00929219	0.0102238	0.00456679	0.01917397	0.1355536	0.416569	0.193527	0.0676961	0.106305	0.152123	0.0637799	46.03731	0.1240011	0.994761	0.998656	1.00133	1.00525	0.0412702	0.30405	0.506732	0.147948	0.2595547	0.4777455
3951	1	1.418623	0	1.418623	8.282239	999022	0.0330291	0.0839227	0.0139647	0.0333904	0.0505823	0.00176828	0.0488507	0.0792603	0.0200105	0.00820172	0.0565183	0.0373192	0.0409301	0.0182145	0.0311951	0.0621506	0.00586093	0.0513544	0.04577656	-0.1133796	0.0915313	0.237139	0.240846	0.138028	0.037257	0.255199	44.43869	0.153744	0.998729	0.999675	1.00032	1.00127	0.0555209	0.495963	0.436306	0.01221	0.04036436	3.808904
3952	0	-4.385304	0	-4.385304	20.06752	827891.8	0.0648111	0.0123502	0.052803	0.0233642	0.0326718	0.0254279	0.0616615	0.083465	0.0528833	0.00976079	0.0446033	0.00964954	0.0243285	0.0201508	0.0576324	0.0133397	0.187632	0.0931205	0.06158904	-0.01354063	0.24051	0.266129	0.0728257	0.084131	0.0240854	0.31232	20.79343	0.04601235	0.998603	0.999643	1.00036	1.0014	0.522977	0.125897	0.318771	0.0323559	0.03247172	1.416998
3953	1	18.51355	0	18.51355	2.318194	640748.3	0.0238695	0.012107	0.0237266	0.0152554	0.0127563	0.0375534	0.0484863	0.0016026	0.0223381	0.0340485	0.00650593	0.0226585	0.00260135	0.00262973	0.0217907	0.00987387	0.0152875	0.0297146	0.01986292	-0.1216484	0.294786	0.131337	0.188068	0.100783	0.014638	0.270388	15.75218	0.1439452	0.998412	0.999594	1.00041	1.00159	0.113217	0.115931	0.288311	0.482542	0.02229684	6.455859
