Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
15330	-3714.434	-3709.602	-4.832653	0.2750069	0.1989499	0.362664	0.115392	0.605158	0.278715	0.376301	0.491339	0.0910904	0.490288	0.241167	0.148878	0.318246	0.37132	0.105358	0.144723	0.221085	0.23434	0.0730036	0.295743	0.2151657	0.01534193	0.00519807	0.547983	0.007482	0.00613794	0.418692	0.0145069	0.03386078	-1.536347	0.000512189	0.0331719	0.380912	3.5854	0.282901	0.321034	0.122861	0.273204	0.04920271	0.6881894
15340	-3725.368	-3715.169	-10.1982	0.4017872	0.2146473	0.525856	0.290052	0.420578	0.235173	0.284067	0.438636	0.0879957	0.363919	0.369009	0.311488	0.155611	1.32646	0.135486	0.124329	0.0953853	0.0870042	0.349569	0.208205	0.2189916	0.01401999	0.00992763	0.548676	0.00450227	0.00314752	0.419221	0.0145252	0.08107359	-1.518722	0.000850829	0.0426297	0.420795	3.53572	0.310316	0.312613	0.125334	0.251737	0.09509358	0.8525663
15350	-3721.766	-3717.626	-4.140219	0.3104988	0.1817056	0.136086	0.244896	0.324834	0.248502	0.288692	0.206481	0.196792	0.544927	0.155767	0.174129	0.506078	0.610424	0.319015	0.202971	0.0972716	0.420689	0.0843379	0.224777	0.2471642	-0.02253335	0.0144363	0.534324	0.00257783	0.00312339	0.441065	0.00447374	0.08761471	-1.397703	0.000265014	0.0239327	0.334257	3.64155	0.304716	0.304529	0.126811	0.263943	0.06508136	1.346234
15360	-3714.147	-3704.487	-9.659914	0.4688195	0.2168517	0.144997	0.0900434	0.493364	0.167538	0.335112	0.273765	0.0570053	0.336497	0.347705	0.20326	0.935121	0.232685	0.0652653	0.0674091	0.364372	0.126699	0.0899874	0.216807	0.1972452	0.3504721	0.0143521	0.531208	0.00508769	0.00738005	0.438493	0.00347988	0.06943836	-1.623308	0.00090831	0.0440276	0.426194	3.52887	0.289606	0.311129	0.122579	0.276686	0.4199105	0.1653647
15370	-3708.497	-3712.566	4.068644	0.4664631	0.2117304	0.147779	0.0704739	0.294932	0.11598	0.153651	0.164972	0.10408	0.351551	0.174552	0.106202	0.333782	0.134313	0.366551	0.104721	0.246836	0.231484	0.3057	0.195694	0.1843511	-0.02530954	0.0095754	0.574404	0.013379	0.00932782	0.390217	0.00309677	0.04741456	-1.690913	0.000778689	0.040805	0.413574	3.54484	0.291255	0.314927	0.131285	0.262532	0.02210503	2.144968
15380	-3708.498	-3711.061	2.563365	0.4316569	0.2443214	0.150358	0.167416	0.361708	0.146543	0.181415	0.251877	0.0500315	0.29277	0.176409	0.242848	0.244428	0.39927	0.21021	0.0608611	0.223688	0.241625	0.123946	0.163785	0.1838943	-0.009462333	0.0207105	0.49946	0.00786181	0.0115393	0.451436	0.00899281	0.0464522	-1.693394	0.00185758	0.0626207	0.489356	3.44617	0.283257	0.310879	0.144257	0.261607	0.03698987	1.255809
15390	-3708.953	-3712.18	3.226439	0.5500054	0.1787113	0.178913	0.0916382	0.176542	0.138394	0.0879728	0.127568	0.0544069	0.349836	0.231435	0.100381	0.545208	0.285506	0.129313	0.0824299	0.305332	0.186404	0.0703206	0.210405	0.1602117	-0.06582814	0.00844895	0.561281	0.00745655	0.0126849	0.400692	0.00943684	0.08468162	-1.831259	0.000233311	0.0224668	0.325868	3.65143	0.311271	0.309517	0.126473	0.252739	0.01885348	4.491565
15400	-3715.207	-3713.741	-1.466357	0.4539954	0.2060451	0.226578	0.10844	0.23299	0.140854	0.169336	0.175429	0.0422841	0.460242	0.290153	0.1845	0.377025	0.113551	0.130137	0.112325	0.0920992	0.20079	0.082629	0.182264	0.1085234	0.1186462	0.0185012	0.482545	0.00793313	0.0147491	0.465896	0.0103747	0.1084861	-2.22079	0.00065047	0.0373341	0.39925	3.56277	0.277214	0.309674	0.144977	0.268135	0.2271323	0.4776341
15410	-3712.526	-3713.318	0.7919043	0.5336049	0.2346576	0.202209	0.0617347	0.438524	0.149072	0.167558	0.199882	0.0616243	0.404606	0.290932	0.151623	0.20047	0.0956134	0.152222	0.0862038	0.169317	0.32342	0.500247	0.151884	0.1808955	-0.00666367	0.00857244	0.486549	0.0112245	0.0148715	0.469762	0.00902108	0.04263871	-1.709836	0.00147216	0.0558559	0.467995	3.47468	0.285788	0.304884	0.137594	0.271735	0.03597504	1.18523
15420	-3717.422	-3720.266	2.843859	0.4167604	0.2271056	0.111317	0.201742	0.345479	0.139731	0.195268	0.287135	0.0908654	0.319265	0.21974	0.169967	0.269825	0.300374	0.0891922	0.0934021	0.352254	0.221107	0.123246	0.211985	0.1663101	0.05597719	0.0155817	0.484612	0.00675985	0.0148123	0.467892	0.0103418	0.04071826	-1.793901	0.00121069	0.0507294	0.450657	3.4974	0.265743	0.328847	0.148375	0.257035	0.09669544	0.421098
15430	-3717.537	-3718.111	0.573794	0.4136241	0.2222249	0.149418	0.0987682	0.261982	0.142333	0.194952	0.178774	0.117771	0.417746	0.265568	0.246139	0.204316	0.212751	0.202526	0.0945002	0.261855	0.636702	0.155345	0.1225	0.1900424	-0.1798325	0.0190414	0.45823	0.0171815	0.0153302	0.484253	0.00596471	0.2373723	-1.660508	0.00105943	0.0474999	0.439146	3.51229	0.30466	0.299844	0.150611	0.244885	0.05753987	4.125354
15440	-3713.942	-3713.638	-0.3043402	0.5266804	0.2020779	0.14662	0.197317	0.245623	0.154466	0.143662	0.260847	0.0820529	0.542253	0.180897	0.217501	0.0992059	0.0728253	0.338968	0.0674945	0.196154	0.215314	0.12669	0.216558	0.1604262	-0.2937796	0.0152809	0.472683	0.0136278	0.00802141	0.487247	0.00314066	0.4067916	-1.829921	0.000570284	0.0349828	0.389059	3.57539	0.273873	0.313199	0.144143	0.268785	0.1130121	3.599542
15450	-3714.631	-3714.836	0.2053834	0.669196	0.1972952	0.30327	0.184835	0.189334	0.0865827	0.134505	0.175123	0.095761	0.84544	0.179077	0.280114	0.168563	0.168165	0.277123	0.060292	0.333421	0.196323	0.142332	0.30244	0.1978605	-0.02750443	0.0126308	0.515288	0.00982539	0.00663031	0.450894	0.00473135	0.04390157	-1.620193	0.000483221	0.0322298	0.376562	3.59073	0.283213	0.316588	0.129902	0.270298	0.01639714	2.677392
15460	-3714.423	-3712.847	-1.575653	0.7170634	0.173865	0.0981389	0.0546753	0.159112	0.0857961	0.109444	0.140782	0.0637843	0.448092	0.22183	0.279946	0.171378	0.0759375	0.0353069	0.026523	0.139596	0.55048	0.0684791	0.274077	0.1326532	-0.1773465	0.015873	0.57882	0.0125798	0.00560155	0.380853	0.00627263	0.229468	-2.020017	0.000188075	0.0201874	0.31212	3.6675	0.287444	0.291093	0.141721	0.279741	0.0521215	4.402559
15470	-3705.034	-3712.252	7.217808	0.6608029	0.2109793	0.214982	0.0749197	0.199442	0.107729	0.111296	0.138909	0.043085	0.413301	0.246245	0.0839766	0.323926	0.0929109	0.060715	0.0615301	0.0929557	0.151932	0.11139	0.235287	0.1376294	0.02887837	0.0155435	0.523785	0.00785209	0.0118686	0.436493	0.00445766	0.007626849	-1.983191	0.000760823	0.0403398	0.411701	3.5472	0.291972	0.304839	0.129564	0.273624	0.03650522	0.2089249
15480	-3707.921	-3705.419	-2.501881	0.5286062	0.2077731	0.0811178	0.0534892	0.232802	0.117381	0.171499	0.224659	0.0936731	0.599812	0.144026	0.0878268	0.642803	0.141486	0.259404	0.0908738	0.234951	0.135752	0.0449044	0.208367	0.1342558	-0.2178834	0.0155446	0.523822	0.00785264	0.0110591	0.436523	0.00519836	0.2827538	-2.008008	0.000687748	0.0383767	0.403639	3.5573	0.293936	0.307829	0.139755	0.25848	0.06487036	4.358751
15490	-3721.062	-3716.108	-4.953921	0.4887021	0.2166006	0.123079	0.0909192	0.297989	0.172275	0.156836	0.124458	0.071647	0.507385	0.22976	0.167612	0.485727	0.190045	0.0490346	0.0871997	0.124408	0.638611	0.331157	0.156527	0.1541096	0.1115892	0.0117552	0.516572	0.0115998	0.010906	0.444786	0.00438093	0.1413692	-1.870091	0.000901631	0.0438676	0.425581	3.52965	0.270612	0.290981	0.145512	0.292894	0.2529584	0.5588634
15500	-3703.525	-3708.747	5.221639	0.552432	0.2029971	0.10599	0.0887865	0.222241	0.144898	0.158648	0.121392	0.0777959	0.343212	0.196707	0.107154	0.209886	0.15608	0.0662649	0.120637	0.304854	0.106471	0.182028	0.334806	0.124364	-0.03242937	0.015588	0.517738	0.00749199	0.00994747	0.44579	0.00344409	0.1329571	-2.084543	0.000588203	0.0355222	0.391435	3.57245	0.290833	0.308206	0.131475	0.269486	0.1005277	1.322591
15510	-3703.17	-3712.909	9.739265	0.4650935	0.180186	0.133478	0.0895818	0.231873	0.114727	0.172772	0.155595	0.0492449	0.282466	0.156812	0.126473	0.285995	0.0835511	0.158853	0.0697459	0.108942	0.0753205	0.241749	0.123838	0.1324114	0.01479674	0.0154285	0.562867	0.00389885	0.0124137	0.395066	0.0103254	0.04407954	-2.021842	0.000248552	0.0231833	0.330009	3.64656	0.28671	0.30952	0.120862	0.282908	0.05887628	0.7486807
15520	-3708.683	-3705.275	-3.408194	0.4216674	0.1851931	0.152531	0.0756163	0.358143	0.149651	0.201293	0.333958	0.0541568	0.592555	0.217556	0.0908798	0.252089	0.231491	0.175289	0.068446	0.0982423	0.195366	0.107052	0.348171	0.21537	0.1614458	0.0156155	0.569689	0.00380228	0.0029945	0.40207	0.00582955	0.07433746	-1.535398	0.00030581	0.0256938	0.343924	3.63008	0.292307	0.303279	0.132632	0.271782	0.2357832	0.3152789
15530	-3705.805	-3706.262	0.4563046	0.4067028	0.1830295	0.184946	0.179288	0.294138	0.164794	0.12194	0.142805	0.072655	0.445557	0.22411	0.148637	0.351791	0.127241	0.322046	0.0962686	0.504355	0.44164	0.165675	0.114705	0.1926016	-0.05380634	0.014235	0.519323	0.00643515	0.00545895	0.450373	0.00417508	0.0664146	-1.647131	0.000279997	0.0245945	0.33794	3.63719	0.313177	0.294741	0.136693	0.255389	0.01260826	5.267546
15540	-3706.193	-3705.086	-1.106914	0.4320191	0.180206	0.141122	0.0674237	0.289426	0.217702	0.179486	0.248946	0.0759471	0.451097	0.17353	0.14155	0.375564	0.116645	0.430691	0.0822431	0.267638	0.335508	0.167796	0.315012	0.1566225	-0.03451468	0.0156217	0.519276	0.00643457	0.00545846	0.450333	0.00287676	0.05970432	-1.853917	0.000248764	0.0231932	0.330066	3.64649	0.304781	0.301185	0.124003	0.270031	0.02518965	2.370193
15550	-3705.671	-3707.347	1.67568	0.4517164	0.1863719	0.104398	0.120207	0.33568	0.136952	0.165718	0.174362	0.0835605	0.439244	0.148285	0.18862	0.19212	0.127356	0.286871	0.0968496	0.189953	0.24424	0.046081	0.316803	0.2206763	0.006679082	0.0155757	0.517748	0.00626701	0.00726657	0.449007	0.00413591	0.01987344	-1.511058	0.000320585	0.0263019	0.347166	3.62621	0.300687	0.310173	0.122662	0.266477	0.02655253	0.7484578
15560	-3714.493	-3711.166	-3.327549	0.4585357	0.2404213	0.246563	0.121127	0.452609	0.174207	0.279841	0.256266	0.0587029	0.526868	0.149519	0.230865	0.123768	0.184288	0.254193	0.0713857	0.194301	0.134485	0.104636	0.335377	0.2061657	0.3390585	0.015672	0.568841	0.00755539	0.00206078	0.39888	0.00699041	0.07532104	-1.579075	0.001695	0.059865	0.480846	3.45759	0.284342	0.313158	0.114033	0.288468	0.4143796	0.1817682
15570	-3705.885	-3709.12	3.234537	0.6255598	0.2087894	0.12604	0.0647001	0.301781	0.125384	0.119711	0.239912	0.0719485	0.447123	0.100852	0.0983201	0.317471	0.164252	0.163995	0.0557177	0.178308	0.15615	0.0666157	0.272565	0.1693825	0.05352566	0.0160134	0.507821	0.00696669	0.00118009	0.452607	0.0154113	0.06917609	-1.775596	0.000710358	0.038995	0.406206	3.55409	0.300202	0.288489	0.13063	0.280679	0.1227018	0.5637743
15580	-3706.713	-3709.704	2.990631	0.6471716	0.1848316	0.225704	0.0927824	0.205686	0.153384	0.126765	0.232566	0.0715767	0.411734	0.353338	0.139789	0.355075	0.0564324	0.0860481	0.0461981	0.107073	0.257133	0.096937	0.274444	0.1539139	-0.009297637	0.0161789	0.513069	0.00763945	0.00119012	0.457285	0.00463703	0.02773075	-1.871362	0.00030138	0.0255086	0.342927	3.63126	0.30618	0.289702	0.136724	0.267395	0.01843312	1.504399
15590	-3714.384	-3713.069	-1.314636	0.5117552	0.2062367	0.188731	0.136622	0.420825	0.109396	0.12954	0.172908	0.0923943	0.815412	0.226617	0.171101	0.184394	0.114468	0.094926	0.128168	0.142307	0.152294	0.173385	0.497257	0.1642225	0.1370339	0.0133998	0.505721	0.00774111	0.00506863	0.46337	0.00469873	0.1269412	-1.806533	0.000654531	0.0374492	0.399738	3.56216	0.31782	0.275726	0.138472	0.267982	0.2639751	0.4808832
15600	-3711.018	-3710.907	-0.1108789	0.5341617	0.1972698	0.477176	0.436227	0.312041	0.176609	0.140063	0.235886	0.0982733	0.458125	0.172672	0.188011	0.271903	0.163186	0.121715	0.0913324	0.445733	0.182494	0.206993	0.27231	0.1984929	0.0334678	0.0112101	0.511389	0.00689693	0.00575195	0.45988	0.00487171	0.0009645681	-1.617002	0.000482785	0.0322154	0.376495	3.59081	0.295837	0.288304	0.1315	0.284359	0.03443237	0.02801341
15610	-3724.838	-3716.564	-8.273933	0.5283717	0.2108617	0.45738	0.337955	0.441379	0.105122	0.1523	0.218841	0.0725373	0.432261	0.182544	0.1171	0.320996	0.502986	0.39287	0.079819	0.193902	0.208546	0.0623008	0.370456	0.2238513	-0.3216709	0.0109669	0.500295	0.013004	0.00442733	0.461392	0.00991492	0.3563585	-1.496773	0.000758051	0.0402672	0.411407	3.54757	0.289518	0.295326	0.145799	0.269357	0.03468762	10.27336
15620	-3710.936	-3705.183	-5.75209	0.4841342	0.1970524	0.208789	0.0929625	0.451742	0.194162	0.177256	0.293351	0.057701	0.641603	0.479217	0.185632	0.244426	0.27697	0.250396	0.0597179	0.134677	0.197534	0.223427	0.216039	0.1774089	-0.1240446	0.0116679	0.501554	0.0104212	0.00443847	0.462553	0.00936508	0.2621066	-1.729298	0.000479071	0.0320925	0.375921	3.59151	0.301989	0.297297	0.136665	0.264049	0.138062	1.898471
15630	-3721.523	-3721.976	0.4527049	0.3394064	0.2406513	0.124608	0.112049	0.409079	0.18353	0.253773	0.339647	0.0488501	0.460813	0.285422	0.209553	0.251323	0.119987	0.31083	0.190968	0.156338	0.265535	0.179126	0.144504	0.1603235	0.003715238	0.0167459	0.508823	0.00335331	0.00634129	0.455514	0.00922257	0.01055183	-1.830562	0.00170432	0.0600265	0.481351	3.45692	0.276503	0.292197	0.156862	0.274437	0.01426707	0.7395934
15640	-3711.75	-3716.187	4.437296	0.4840512	0.1584521	0.0690878	0.0471825	0.317716	0.185163	0.155202	0.135407	0.0521399	0.547601	0.143514	0.133635	0.185963	0.123602	0.0754206	0.0655114	0.174955	0.315428	0.123963	0.233205	0.1551803	-0.01413719	0.0177369	0.511639	0.00311097	0.00475056	0.458036	0.00472632	0.01811337	-1.863167	8.67904e-05	0.0137461	0.267146	3.71902	0.293659	0.288391	0.128596	0.289354	0.003976181	4.555469
15650	-3719.003	-3713.773	-5.229901	0.3764155	0.1836351	0.128647	0.0936987	0.339756	0.19234	0.216365	0.285006	0.0538312	0.522196	0.121803	0.105806	0.160849	0.136383	0.940117	0.172423	0.0996401	0.119507	0.133154	0.296928	0.1795031	0.0318856	0.0163942	0.53317	0.0017562	0.0081491	0.42336	0.0171707	0.2327494	-1.717563	0.000287055	0.0249	0.339619	3.63519	0.286768	0.310587	0.138072	0.264573	0.264635	0.8795111
15660	-3713.407	-3710.995	-2.412194	0.51876	0.1967876	0.396038	0.305575	0.375815	0.159439	0.291073	0.223233	0.0628659	0.566568	0.247477	0.21581	0.249388	0.0859983	0.15701	0.06512	0.217042	0.137398	0.179995	0.44395	0.2104742	0.07806997	0.0163801	0.532713	0.00105616	0.00814213	0.422998	0.0187104	0.004555057	-1.558392	0.000474575	0.0319431	0.375222	3.59236	0.316248	0.298623	0.130785	0.254344	0.08262503	0.05512927
15670	-3713.078	-3716.507	3.429609	0.4922111	0.1968381	0.104504	0.0561508	0.370521	0.144726	0.189648	0.348245	0.0592122	0.365397	0.356821	0.117739	0.176854	0.186634	0.0812202	0.0655095	0.143673	0.113796	0.0941506	0.159604	0.1128752	-0.05263144	0.0165469	0.538137	0.000964957	0.00568734	0.427304	0.0113599	0.06177228	-2.181473	0.00047543	0.0319715	0.375355	3.5922	0.315821	0.267226	0.147386	0.269568	0.009140841	6.757833
15680	-3718.078	-3712.776	-5.3022	0.3435687	0.1950571	0.390414	0.107104	0.353454	0.237882	0.196011	0.323695	0.0488392	0.509933	0.220602	0.22518	0.209845	0.429506	0.360318	0.0865435	0.106487	0.376617	0.0511482	0.111608	0.2081085	0.03196817	0.0190584	0.540636	0.0094545	0.00738665	0.412774	0.0106907	0.04848946	-1.569696	0.000445927	0.0309735	0.370635	3.59795	0.298983	0.310314	0.135878	0.254826	0.08045763	0.6026707
15690	-3711.965	-3711.22	-0.7454944	0.3586611	0.1929625	0.21473	0.0736779	0.373412	0.219011	0.197042	0.406274	0.101766	0.511465	0.232195	0.128411	0.178025	0.224845	0.440055	0.108609	0.243408	0.241996	0.0704332	0.254575	0.2027144	-0.0776168	0.0190462	0.540289	0.00944842	0.00290888	0.412509	0.0157992	0.08686185	-1.595957	0.000412936	0.0298167	0.365042	3.60473	0.296542	0.306383	0.134501	0.262575	0.009245059	9.39549
15700	-3720.314	-3714.316	-5.997545	0.3155995	0.1870696	0.137017	0.119245	0.492906	0.245858	0.220066	0.239258	0.127764	0.308926	0.167017	0.15159	0.134554	0.102866	0.594921	0.0966699	0.296758	0.821918	0.372636	0.308291	0.260561	0.03314829	0.0147759	0.415823	0.0112528	0.00164872	0.547803	0.00869599	0.08197946	-1.344918	0.000329572	0.0266648	0.349078	3.62393	0.299458	0.303927	0.136145	0.26047	0.1151277	0.7120739
15710	-3718.623	-3708.531	-10.09209	0.4529962	0.1563035	0.330469	0.156542	0.371144	0.272043	0.274597	0.310526	0.0525192	0.47086	0.263231	0.237076	0.271418	0.49901	0.105045	0.0394362	0.554257	0.219045	0.0708472	0.20521	0.26845	0.1002337	0.0102006	0.527652	0.00689371	0.00242711	0.444023	0.00880344	0.02630098	-1.315091	7.69801e-05	0.0129499	0.260746	3.72623	0.302049	0.320772	0.128093	0.249085	0.1265347	0.2078559
15720	-3715.58	-3709.84	-5.740537	0.3124886	0.2087693	0.097381	0.088158	0.582635	0.264334	0.192234	0.461776	0.160852	0.574835	0.158212	0.209535	0.148989	0.766561	0.285648	0.176913	0.149707	0.170267	0.128014	0.0485721	0.2362282	-0.009274293	0.0165839	0.605148	0.00402591	0.00301649	0.366586	0.00463979	0.03748542	-1.442957	0.000709906	0.0389828	0.406155	3.55415	0.294282	0.316605	0.117195	0.271917	0.02821112	1.328746
15730	-3714.798	-3714.659	-0.1384905	0.4376167	0.1944671	0.164963	0.110018	0.367679	0.158563	0.20191	0.288714	0.0618871	0.500923	0.196757	0.167194	0.209864	0.0528224	0.0528618	0.0939587	0.155178	0.153534	0.188324	0.108295	0.1202016	-0.2540061	0.0141445	0.559108	0.01423	0.00453017	0.395636	0.0123513	0.3338764	-2.118585	0.000436449	0.0306457	0.369064	3.59985	0.272527	0.288703	0.128287	0.310483	0.0798703	4.180233
15740	-3711.136	-3710.099	-1.037268	0.4999672	0.2156552	0.194768	0.126433	0.417486	0.247764	0.188024	0.227159	0.0849973	0.342929	0.163761	0.147056	0.137918	0.461166	0.127858	0.0729032	0.286222	0.298683	0.17975	0.234471	0.210143	-0.02662838	0.0165443	0.533585	0.0135804	0.00538232	0.425064	0.00584456	0.1997921	-1.559967	0.000876791	0.0432669	0.423269	3.53259	0.300609	0.289345	0.14778	0.262266	0.1731637	1.153776
15750	-3710.386	-3708.943	-1.443801	0.4746932	0.2169106	0.235534	0.10937	0.584753	0.143104	0.28587	0.323789	0.102503	0.365655	0.335178	0.140712	0.174702	0.397217	0.205822	0.0949529	0.141044	0.140369	0.102332	0.243165	0.22054	0.1489601	0.0132607	0.494689	0.0139226	0.00354054	0.46815	0.00643699	0.05827807	-1.511676	0.000909882	0.0440652	0.426338	3.52869	0.311381	0.300293	0.138905	0.249421	0.2072382	0.281213
15760	-3715.947	-3713.335	-2.61177	0.5042229	0.1658131	0.130876	0.0889622	0.210274	0.157602	0.147542	0.20908	0.099428	0.700891	0.228445	0.133942	0.271267	0.109595	0.211474	0.124278	0.259708	0.55233	0.123679	0.415734	0.2368834	-0.129133	0.00631406	0.520337	0.0127858	0.00385139	0.451551	0.0051613	0.1739583	-1.440187	0.000127845	0.016665	0.288846	3.69436	0.294563	0.310062	0.140989	0.254386	0.04482528	3.880808
15770	-3712.5	-3713.041	0.5407828	0.5886119	0.2204663	0.141864	0.168113	0.252523	0.0921253	0.180631	0.204864	0.06305	0.613372	0.119441	0.170799	0.258668	0.172991	0.0397674	0.0929043	0.168264	0.241721	0.15351	0.215398	0.1998693	0.1610371	0.0146664	0.523961	0.00935483	0.00481423	0.443762	0.00344195	0.02060119	-1.610092	0.00100822	0.0463536	0.43494	3.5177	0.280858	0.302306	0.126056	0.29078	0.1816383	0.1134187
15780	-3713.354	-3710.861	-2.493826	0.5274904	0.1800515	0.351172	0.168258	0.423215	0.21163	0.178495	0.379991	0.0974893	0.79247	0.250904	0.26547	0.283812	0.181021	0.0821174	0.0764612	0.253031	0.189901	0.171466	0.214843	0.173253	0.01763476	0.01776	0.531987	0.00613949	0.00151223	0.428192	0.0144103	0.01590241	-1.753002	0.000247132	0.0231176	0.329633	3.647	0.289613	0.29851	0.134311	0.277565	0.03353717	0.4741728
15790	-3718.766	-3711.48	-7.285853	0.5599713	0.208692	0.471538	0.389224	0.36971	0.154421	0.154977	0.244867	0.0878226	0.475399	0.446116	0.487749	0.292888	0.200209	0.222243	0.0378427	0.151059	0.0428786	0.162978	0.126637	0.1932833	-0.1218568	0.0225409	0.508881	0.0025893	0.00639683	0.447325	0.0122675	0.12649	-1.643598	0.000708167	0.0389356	0.40596	3.5544	0.281125	0.311938	0.147614	0.259323	0.004633213	27.30072
15800	-3711.413	-3714.692	3.278946	0.612316	0.2179027	0.0424527	0.0390583	0.247666	0.120231	0.09281	0.251304	0.0688997	0.319123	0.116515	0.115521	0.265573	0.0963169	0.083033	0.13025	0.0281891	0.253759	0.09715	0.346758	0.1375914	-0.03278018	0.0138674	0.492439	0.00478188	0.00539608	0.476593	0.0069228	0.07217688	-1.983467	0.000936629	0.0446997	0.428751	3.52561	0.306406	0.277215	0.157796	0.258583	0.0393967	1.832054
15810	-3704.683	-3705.698	1.014322	0.5344887	0.1755997	0.185399	0.124482	0.214224	0.137225	0.155554	0.119663	0.0767606	0.511889	0.113465	0.113947	0.33428	0.10634	0.0719651	0.0553216	0.462495	0.297631	0.0486654	0.230442	0.1695468	0.04212522	0.019706	0.5321	0.00408317	0.00491156	0.433799	0.00540056	0.04451664	-1.774626	0.000203438	0.0209899	0.317064	3.66174	0.305204	0.290164	0.13021	0.274423	0.08664186	0.5138006
15820	-3704.18	-3707.599	3.418982	0.5818545	0.1977421	0.122723	0.081461	0.242648	0.172898	0.147952	0.165635	0.0497404	0.594037	0.127867	0.181472	0.365204	0.123434	0.225567	0.082681	0.186357	0.146391	0.117864	0.217794	0.1748056	-0.1532111	0.0162904	0.550891	0.00422736	0.00374658	0.413955	0.0108896	0.1548649	-1.744081	0.000490927	0.0324831	0.377739	3.58929	0.30345	0.307868	0.120713	0.26797	0.001653814	93.64108
15830	-3710.295	-3705.126	-5.16864	0.5509211	0.1818808	0.37576	0.207256	0.251978	0.115383	0.136355	0.155475	0.0494393	0.416495	0.232654	0.234859	0.423434	0.595171	0.183117	0.0424513	0.405528	0.217528	0.0668742	0.228927	0.2132685	-0.001716241	0.0164773	0.545511	0.00681646	0.00674072	0.414622	0.00983283	0.02280212	-1.545203	0.000266961	0.0240198	0.334745	3.64097	0.30516	0.311158	0.12814	0.255543	0.02108588	1.081393
15840	-3705.914	-3706.536	0.6224847	0.5110806	0.1955368	0.323678	0.133268	0.280218	0.125012	0.159831	0.148025	0.0791379	0.545618	0.260256	0.269197	0.320821	0.289235	0.140829	0.0664884	0.152234	0.197586	0.364593	0.0944869	0.206541	-0.06324104	0.0104933	0.550701	0.00494024	0.00680486	0.418567	0.00849353	0.06857279	-1.577256	0.00045374	0.031241	0.371909	3.5964	0.289212	0.311211	0.131444	0.268132	0.005331746	12.86123
15850	-3709.413	-3708.895	-0.517618	0.5376161	0.2179011	0.122329	0.121893	0.396726	0.164968	0.17292	0.187613	0.0797209	0.547106	0.277428	0.319344	0.360686	0.132882	0.0990023	0.0627086	0.153479	0.164265	0.329537	0.0920228	0.1683782	0.1902364	0.0115111	0.492485	0.00819963	0.00957992	0.465751	0.0124732	0.03934817	-1.781543	0.000936585	0.0446987	0.428747	3.52562	0.29211	0.290386	0.130271	0.287233	0.2295846	0.1713886
15860	-3710.247	-3710.246	-0.001067082	0.5867473	0.1930604	0.233347	0.145888	0.160774	0.119193	0.133318	0.139315	0.055672	0.537653	0.218898	0.238796	0.265449	0.233417	0.332214	0.0611402	0.0816859	0.262621	0.0861368	0.199725	0.139533	0.2494572	0.00856173	0.482911	0.00777641	0.00491202	0.483608	0.0122307	0.02366801	-1.969454	0.000414437	0.0298704	0.365304	3.60441	0.325055	0.303833	0.127638	0.243474	0.2731252	0.08665626
15870	-3706.35	-3708.494	2.143842	0.5627242	0.2250214	0.12639	0.0491749	0.227604	0.152286	0.125036	0.128715	0.0852948	0.464433	0.265252	0.30996	0.244689	0.154778	0.130763	0.0576166	0.232703	0.262113	0.113534	0.21251	0.1547691	-0.1008919	0.00858085	0.48399	0.00730925	0.00492299	0.484688	0.0105089	0.1775576	-1.865821	0.00114443	0.0493418	0.445771	3.50374	0.303847	0.297324	0.135836	0.262994	0.07666564	2.315999
15880	-3710.107	-3712.694	2.587446	0.5039635	0.1689563	0.0769337	0.0930066	0.244986	0.200405	0.177211	0.160286	0.0716696	0.724362	0.205276	0.162698	0.1725	0.121018	0.0955003	0.0929812	0.160639	0.34843	0.160004	0.273148	0.1705075	0.0223514	0.00822088	0.571348	0.00560157	0.0219088	0.384867	0.00805368	0.07791849	-1.768976	0.000149291	0.0179999	0.297993	3.68386	0.29794	0.2799	0.134782	0.287378	0.1002699	0.7770876
15890	-3710.988	-3710.896	-0.09272146	0.4293486	0.1805512	0.255378	0.158499	0.295239	0.211664	0.164806	0.181769	0.107014	0.691787	0.264768	0.0940149	0.213002	0.226808	0.310389	0.104471	0.296715	0.330747	0.18392	0.20009	0.1853081	0.08584525	0.00901175	0.53542	0.00534175	0.0156832	0.421067	0.0134761	0.04355332	-1.685736	0.000252437	0.0233624	0.331032	3.64535	0.317131	0.302866	0.132847	0.247157	0.1293986	0.3365827
