Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
17180	-3730.74	-3712.493	-18.24667	0.616903	0.2145201	0.409261	0.157762	0.130556	0.145347	0.193227	1.06477	0.582021	0.278021	0.327884	0.0573522	0.888263	1.18507	0.0671488	0.023744	0.162469	0.0768769	0.0761455	0.331576	0.2604939	0.1787642	0.0067096	0.496322	0.0160337	0.00141383	0.477599	0.00192193	0.1703014	0.000847591	0.0425495	0.420482	3.53612	0.289365	0.303359	0.12851	0.278766	0.3490657	0.487878
17190	-3729.789	-3712.13	-17.65869	0.404065	0.1856975	0.216144	0.065135	0.041137	0.179244	0.21295	0.442379	0.166526	0.448153	0.186841	0.0578723	0.627692	0.826214	1.52864	0.224453	0.193732	0.390201	0.0586754	0.206274	0.3549007	-0.0187153	0.0207264	0.461165	0.0157152	0.00150084	0.499106	0.00178579	0.2243518	0.00031207	0.0259532	0.345313	3.62842	0.299158	0.297702	0.138614	0.264527	0.2056365	1.091012
17200	-3719.409	-3713.157	-6.252403	0.6256513	0.1790004	0.242011	0.180865	0.0598673	0.0985842	0.423271	0.256322	0.634031	0.740085	0.101722	0.0729695	0.636273	0.260892	0.0840467	0.0569612	0.0513133	0.0383962	0.0795142	0.0820272	0.2048327	0.1225055	0.0154222	0.570535	0.00536805	0.00247233	0.403438	0.00276406	0.007634599	0.000236243	0.0226064	0.326681	3.65048	0.292705	0.319282	0.119433	0.26858	0.1301401	0.05866445
17210	-3718.912	-3714.696	-4.216251	0.7634748	0.2071176	0.267951	0.0491952	0.0471398	0.133412	0.217624	0.251378	0.269086	0.689141	0.113734	0.0199983	0.268807	0.0877943	0.0229477	0.0751917	0.0337025	0.14316	0.612341	0.310052	0.1574157	0.1006573	0.0156436	0.578724	0.0034366	0.00295163	0.394435	0.00481	0.02736052	0.000673436	0.0379799	0.401977	3.55937	0.289409	0.321144	0.134787	0.25466	0.1280178	0.2137243
17220	-3710.419	-3706.733	-3.685568	0.5762881	0.180975	0.349118	0.0528656	0.0408308	0.126883	0.183245	0.415692	0.305423	0.696523	0.16475	0.0428565	0.170713	0.376726	0.220562	0.0893142	0.0509347	0.100346	0.0674468	0.180352	0.2190984	-0.04610053	0.0126376	0.55108	0.00428784	0.0104947	0.418074	0.00342603	0.06527534	0.000257001	0.023571	0.332217	3.64395	0.28955	0.313999	0.123678	0.272773	0.01917482	3.404223
17230	-3714.419	-3712.332	-2.087022	0.5306089	0.1707545	0.11546	0.0437662	0.0416181	0.132226	0.137747	0.270817	0.17748	0.376759	0.220811	0.0556012	0.0913233	0.595701	0.111292	0.0973765	0.274845	0.120083	0.0303643	0.184356	0.102187	-0.03774494	0.0130124	0.558002	0.00602269	0.0128424	0.404602	0.00551883	0.05011082	0.000162722	0.0187868	0.303191	3.67786	0.305878	0.295601	0.116147	0.282375	0.01236588	4.052346
17240	-3720.119	-3712.75	-7.369246	0.4858057	0.146917	0.226115	0.107454	0.134335	0.108175	0.264196	0.666387	0.245939	0.63272	0.109851	0.0285421	0.0498345	0.65467	0.0084503	0.11955	0.232218	0.133324	0.0393526	0.262853	0.221237	0.02677429	0.00882266	0.561229	0.00690425	0.0115806	0.406941	0.00452213	0.130735	4.37415e-05	0.00977447	0.232508	3.75767	0.309096	0.303444	0.131257	0.256202	0.1575093	0.8300145
17250	-3726.838	-3716.785	-10.05303	0.4730041	0.1705951	0.285418	0.196787	0.304508	0.172373	0.186695	0.706246	0.302532	0.798212	0.206394	0.0527981	0.290738	0.0451482	0.0943507	0.0890126	0.253411	0.238152	0.143424	0.31842	0.2137204	0.2278705	0.00975663	0.407057	0.00476504	0.000767692	0.567987	0.00966595	0.01258226	0.000161496	0.0187164	0.302731	3.67839	0.316875	0.292797	0.133861	0.256467	0.2404528	0.05232738
17260	-3716.775	-3708.618	-8.156489	0.5302619	0.1670536	0.217688	0.0691636	0.0644079	0.153534	0.14515	0.331134	0.169294	0.752729	0.214773	0.0764563	0.528271	0.14064	0.640688	0.0797842	0.16276	0.336114	0.105132	0.244195	0.2435494	-0.1406049	0.0145146	0.402424	0.00471079	0.00367264	0.561522	0.0131567	0.1489737	0.000136009	0.0171856	0.292465	3.69021	0.305512	0.300828	0.138273	0.255387	0.00836884	17.801
17270	-3720.601	-3714.43	-6.171521	0.437052	0.1806838	0.23215	0.143083	0.0439747	0.216055	0.292224	0.4468	0.290549	0.739804	0.123195	0.112028	0.359806	0.226455	0.181172	0.0628226	0.186469	0.199443	0.00827714	0.375835	0.172938	0.007230431	0.0145491	0.40338	0.00200701	0.00355984	0.562857	0.0136471	0.002811183	0.000253859	0.0234276	0.331403	3.64492	0.327151	0.278295	0.138107	0.256447	0.01004161	0.2799533
17280	-3730.903	-3718.174	-12.72865	0.4276538	0.1652152	0.612917	0.209139	0.278405	0.272721	0.436849	0.42727	0.311869	0.704485	0.121336	0.115367	0.0715509	0.312951	0.127833	0.0452502	0.768219	0.148645	0.0804964	0.404389	0.3321015	0.02517365	0.0122872	0.492265	0.000739158	0.00323957	0.475351	0.0161183	0.06977121	0.000124045	0.016417	0.287097	3.69636	0.319167	0.293129	0.13612	0.251584	0.09494486	0.7348603
17290	-3728.489	-3715.804	-12.6843	0.351354	0.185952	0.1352	0.205182	0.00620191	0.185471	0.335138	0.909029	0.585228	0.499642	0.136316	0.07886	0.0598127	1.30176	0.131726	0.107155	0.0868675	0.339607	0.00200507	0.363423	0.2290354	0.09575613	0.0140972	0.502443	0.00192623	0.007108	0.457408	0.017018	0.04209823	0.000315263	0.0260845	0.346012	3.62759	0.289776	0.275164	0.139665	0.295395	0.1378544	0.3053819
17300	-3717.096	-3712.868	-4.227955	0.4249514	0.1860605	0.2993	0.0694436	0.0151026	0.141061	0.225915	0.452678	0.376169	0.463068	0.238414	0.0776813	0.220841	0.283203	0.0142491	0.236228	0.305248	0.0209105	0.0794323	0.169843	0.191419	-0.05632152	0.0114233	0.50167	0.00611364	0.00709707	0.456704	0.0169919	0.1032546	0.000316633	0.0261406	0.34631	3.62723	0.291797	0.312713	0.1185	0.27699	0.04693307	2.200039
17310	-3714.925	-3712.6	-2.324743	0.4676557	0.1585257	0.1716	0.111761	0.0347672	0.147233	0.178065	0.300324	0.205327	0.549191	0.108452	0.0759984	0.337817	0.284477	0.0434325	0.10162	0.207343	0.272052	0.0123424	0.0822288	0.1297269	-0.02024004	0.0107596	0.495658	0.00720335	0.00630495	0.463286	0.0167882	0.09186934	8.71427e-05	0.0137738	0.267365	3.71877	0.308179	0.29323	0.132388	0.266203	0.0716293	1.282566
17320	-3712.662	-3708.481	-4.181009	0.5810772	0.1856529	0.145273	0.0923874	0.0894975	0.164495	0.224389	0.397604	0.232017	0.556219	0.113871	0.0507332	0.519916	0.12867	0.12358	0.0557415	0.301634	0.0598641	0.139716	0.0424168	0.2064537	0.00101798	0.0108418	0.499443	0.00680013	0.00895323	0.466823	0.0071393	0.1223917	0.000311513	0.0259303	0.34519	3.62857	0.293781	0.294028	0.146115	0.266076	0.1234096	0.9917512
17330	-3721.897	-3709.781	-12.11636	0.4206996	0.1736828	0.294863	0.101497	0.0383813	0.176034	0.222226	0.273615	0.322114	0.653683	0.0956435	0.115333	0.522269	0.455161	0.175758	0.102354	0.493474	0.293484	0.0749897	0.0225592	0.4040669	-0.138885	0.0102398	0.504323	0.0130476	0.0110745	0.456332	0.00498356	0.1795198	0.000186513	0.020104	0.311599	3.66811	0.298595	0.314549	0.124795	0.26206	0.04063475	4.417889
17340	-3725.946	-3710.923	-15.02307	0.5795294	0.192021	0.510418	0.0567966	0.022912	0.0985325	0.215653	0.399584	0.366139	0.415073	0.363767	0.0676046	0.425287	0.963358	0.179984	0.216233	0.31431	0.0761258	0.188089	0.187106	0.2679016	-0.09782455	0.0134858	0.47287	0.0122339	0.00771941	0.489018	0.00467275	0.3440739	0.000398695	0.0293029	0.362514	3.60778	0.289042	0.309431	0.133689	0.267837	0.2462494	1.397258
17350	-3712.884	-3709.733	-3.151465	0.5520856	0.1911553	0.381591	0.0486458	0.0349801	0.137555	0.273723	0.326251	0.221978	0.391036	0.188634	0.052476	0.378776	0.43583	0.243161	0.179773	0.0545045	0.0288255	0.0864527	0.221577	0.2102381	-0.002520616	0.0136177	0.522791	0.0103132	0.00685526	0.440077	0.00634515	0.01133056	0.000385916	0.0288338	0.360182	3.6106	0.307273	0.289237	0.144281	0.259209	0.008809941	1.28611
17360	-3717.832	-3709.804	-8.027962	0.5038575	0.1762399	0.410723	0.0765119	0.0643888	0.22323	0.14136	0.284527	0.258228	0.61013	0.229788	0.0544759	0.326114	0.0181352	0.0629317	0.132293	0.166623	0.306205	0.119855	0.203897	0.2569535	0.3608605	0.00713454	0.476196	0.0109091	0.0115147	0.487754	0.00649119	0.0372567	0.000209337	0.0212898	0.318883	3.65962	0.288769	0.319345	0.134896	0.25699	0.3981172	0.09358224
17370	-3709.779	-3710.841	1.061437	0.592119	0.1906618	0.152193	0.0239679	0.0295204	0.128418	0.126963	0.199701	0.137253	0.339524	0.20672	0.0446249	0.478178	0.0343017	0.141872	0.156536	0.0919124	0.121294	0.0114166	0.160279	0.1719493	0.0118549	0.0111245	0.577755	0.0132357	0.0055269	0.388764	0.00359381	0.1098134	0.000378765	0.0285679	0.35885	3.6122	0.308564	0.28387	0.131488	0.276077	0.1216683	0.9025638
17380	-3723.413	-3717.854	-5.559333	0.5230441	0.1690526	0.301873	0.0839422	0.188903	0.115521	0.133328	0.210178	0.138826	0.267561	0.482184	0.0147894	0.49215	0.108309	0.194913	0.0556759	0.235164	0.0630692	0.0686906	0.147959	0.2248853	-0.3549342	0.0111325	0.578172	0.0132452	0.00336932	0.389044	0.00503773	0.3862597	0.000149988	0.0180416	0.298272	3.68354	0.307903	0.31527	0.109693	0.267134	0.03132548	12.33053
17390	-3717.156	-3706.564	-10.59212	0.6317016	0.1828425	0.253931	0.136164	0.238595	0.0998055	0.0936832	0.160477	0.0915186	0.453332	0.406676	0.0289175	0.497772	0.530176	0.264726	0.0512071	0.2609	0.514366	0.078969	0.152643	0.2802041	-0.1231877	0.00945315	0.542214	0.0143412	0.00658756	0.421235	0.00616817	0.2496119	0.000277844	0.0245005	0.337421	3.6378	0.30479	0.305144	0.133729	0.256337	0.1264242	1.974399
17400	-3717.08	-3711.672	-5.408623	0.9066769	0.1927064	0.139125	0.0722319	0.039916	0.0631017	0.127106	0.200313	0.168521	0.59411	0.21202	0.0322237	0.0460614	0.441376	0.0260897	0.0588714	0.0299308	0.100604	0.822113	0.372092	0.1877456	0.1807996	0.00805731	0.535005	0.0105233	0.00649997	0.435903	0.00401177	0.06106115	0.000409026	0.0296766	0.364355	3.60556	0.275971	0.338358	0.120126	0.265544	0.2418607	0.2524641
17410	-3724.036	-3719.125	-4.9113	0.7113592	0.1964775	0.507169	0.115937	0.060465	0.122325	0.0713632	0.186931	0.103378	0.861314	0.150697	0.0481395	0.0637085	0.286885	0.445993	0.0516838	0.0907606	0.193567	0.162247	0.0602143	0.1888727	-0.09770826	0.00995916	0.637052	0.00665327	0.00975815	0.335188	0.00138857	0.1786332	0.000469348	0.0317684	0.374402	3.59336	0.28607	0.301597	0.112027	0.300306	0.08092499	2.207393
17420	-3736.589	-3722.712	-13.87728	0.8870243	0.1960909	1.14694	0.395665	0.217195	0.076714	0.0696719	0.531908	0.367505	0.784174	0.319897	0.0678584	0.412137	0.13812	0.229261	0.0241205	0.012324	0.291085	0.0996719	0.404495	0.215735	0.06210873	0.00979164	0.638706	0.00667054	0.00454626	0.336058	0.00422728	0.06866733	0.000462887	0.0315512	0.373379	3.59461	0.301164	0.307691	0.1067	0.284445	0.1307761	0.5250757
17430	-3719.515	-3715.442	-4.072892	0.6732734	0.2042066	0.583927	0.059588	0.0292678	0.134645	0.249008	0.459292	0.244313	0.490211	0.251288	0.0313887	0.0483604	0.197591	0.034733	0.0678892	0.100199	0.186476	0.205422	0.198412	0.210395	0.1628573	0.00871009	0.551605	0.00805797	0.00809128	0.419885	0.00365081	0.004485629	0.000612386	0.036237	0.394547	3.5686	0.335005	0.289441	0.111378	0.264176	0.1673429	0.02680501
17440	-3713.807	-3707.351	-6.455895	0.7874909	0.2072754	0.625958	0.10737	0.0150957	0.08498	0.148006	0.231481	0.201982	0.754784	0.294538	0.0139986	0.143624	0.175712	0.120829	0.06115	0.405556	0.0618223	0.190606	0.486424	0.2372397	0.06941446	0.0112245	0.551315	0.00805373	0.00808703	0.419664	0.00165617	0.02439441	0.000676863	0.0380753	0.402378	3.55887	0.278224	0.314679	0.128337	0.27876	0.09380888	0.2600438
17450	-3708.463	-3706.297	-2.165446	0.8418747	0.1862347	0.152214	0.0224322	0.0258658	0.0908984	0.212028	0.250093	0.195225	0.559685	0.135443	0.0395651	0.0646167	0.529237	0.0471713	0.0900634	0.25093	0.0693217	0.0821297	0.443921	0.195431	-0.02202988	0.0121625	0.562789	0.00647492	0.00786995	0.408399	0.00230487	0.08105626	0.00031884	0.0262308	0.346789	3.62666	0.301761	0.290921	0.12932	0.277998	0.05902638	1.373221
17460	-3715.775	-3712.248	-3.526917	0.8547154	0.2032369	0.184027	0.257336	0.0694989	0.0999801	0.113679	0.260151	0.128306	0.449236	0.115892	0.0309849	0.437772	0.124726	0.163479	0.0395675	0.0652878	0.166395	0.484801	0.489877	0.1900165	-0.004186482	0.015279	0.591989	0.00660753	0.00612682	0.379306	0.000690997	0.03637605	0.000592944	0.0356635	0.392053	3.57169	0.288976	0.286367	0.138575	0.286082	0.03218957	1.130057
17470	-3714.965	-3707.822	-7.142752	0.7469162	0.154429	0.246573	0.10427	0.0466478	0.0896289	0.144266	0.166722	0.158942	0.601741	0.170366	0.0536186	0.44531	0.334717	0.088995	0.0300877	0.36065	0.10978	0.478476	0.263521	0.1954307	0.2439742	0.00683681	0.607965	0.00875754	0.0118388	0.364046	0.000556422	0.0319275	6.91426e-05	0.0122763	0.255141	3.73251	0.275937	0.313554	0.128738	0.28177	0.2759017	0.1157205
17480	-3718.523	-3711.343	-7.180417	0.5963988	0.1714556	0.256867	0.0324095	0.0286715	0.154722	0.0768765	0.205891	0.120307	0.690421	0.293025	0.0452507	0.450558	0.434246	0.341012	0.054129	0.663958	0.173037	0.111864	0.189612	0.2200419	0.02074051	0.00845724	0.548812	0.00793012	0.00950274	0.424794	0.00050385	0.04686595	0.000168198	0.0190982	0.305211	3.67552	0.295989	0.31309	0.117531	0.273391	0.06760646	0.693217
17490	-3717.453	-3705.403	-12.04975	0.6150479	0.1705734	0.254679	0.11803	0.0617717	0.120249	0.186149	0.563731	0.487992	0.83113	0.129271	0.0490251	0.718366	0.095029	0.128139	0.042545	0.0883806	0.13084	0.0351981	0.158854	0.288334	-0.2857345	0.00615915	0.603104	0.00700359	0.0111463	0.371586	0.00100076	0.426253	0.00016133	0.0187068	0.302669	3.67846	0.285052	0.317199	0.130809	0.26694	0.1405186	3.033428
17500	-3723.31	-3711.911	-11.39907	0.4226974	0.1943054	0.227008	0.192523	0.220976	0.338899	0.340946	0.611329	0.441087	0.802833	0.231972	0.0379507	0.37926	0.169959	0.0304495	0.106746	0.132789	0.31139	0.370349	0.162366	0.2644465	0.165136	0.0119872	0.502557	0.00794521	0.00977408	0.46525	0.00248701	0.02690753	0.000433877	0.0305562	0.368633	3.60038	0.29371	0.308097	0.132394	0.265798	0.1920436	0.1401116
17510	-3716.922	-3709.728	-7.194348	0.5865125	0.1911313	0.279813	0.0762682	0.0631517	0.167953	0.24421	0.226648	0.394251	0.579121	0.149972	0.0307632	0.431608	0.283874	0.101099	0.0644782	0.0182371	0.16508	0.0800682	0.269452	0.2341007	0.288625	0.0112738	0.532223	0.00747234	0.0098332	0.43756	0.00163758	0.06180453	0.000385566	0.0288209	0.360118	3.61068	0.275619	0.334273	0.119499	0.270609	0.3504295	0.1763679
17520	-3714.109	-3706.994	-7.115668	0.4336318	0.1892664	0.277667	0.076173	0.0235321	0.13039	0.372011	0.462897	0.448234	0.529959	0.07195	0.064223	0.591056	0.257089	0.450336	0.162675	0.00523136	0.143838	0.00104869	0.195036	0.180142	-0.1139424	0.0107559	0.522328	0.00733341	0.00471302	0.453666	0.00120439	0.115629	0.000359065	0.0278218	0.355069	3.61675	0.305936	0.293174	0.133301	0.267589	0.001686584	68.55808
17530	-3718.414	-3708.965	-9.449575	0.5171213	0.1941034	0.112332	0.0406843	0.0305627	0.211443	0.576956	0.97355	0.484664	0.45972	0.102521	0.0908072	0.222635	0.292834	0.0239072	0.179438	0.345606	0.219842	0.0433974	0.489427	0.2670507	-0.0222632	0.0104439	0.517533	0.0150722	0.0068879	0.449501	0.000562295	0.05203299	0.00043068	0.0304445	0.368094	3.60103	0.301725	0.304885	0.124081	0.269309	0.02976979	1.747845
17540	-3725.046	-3714.915	-10.13152	0.4465359	0.2600411	0.155547	0.456089	0.177694	0.152542	0.566222	0.734023	0.239415	0.278799	0.156434	0.0839522	0.19769	0.0888924	0.172189	0.0523223	0.0580358	0.185542	0.990304	0.157551	0.312582	-0.03730236	0.011585	0.536498	0.0148186	0.00677202	0.429962	0.000363498	0.06514349	0.00261313	0.0740313	0.522188	3.40117	0.294811	0.304867	0.125024	0.275298	0.02784113	2.339829
17550	-3720.785	-3713.77	-7.014308	0.5287035	0.203359	0.624955	0.0913986	0.0335139	0.0939356	0.270689	0.345308	0.162607	0.462666	0.338618	0.081146	0.47455	0.00899685	0.503283	0.04763	0.701893	0.0981257	0.0364407	0.112082	0.2042837	-0.02102765	0.0143461	0.557441	0.00592861	0.00968493	0.412188	0.000411276	0.02129844	0.000595367	0.0357355	0.392368	3.5713	0.30426	0.27173	0.123722	0.300288	0.0002707857	78.65423
17560	-3710.531	-3708.927	-1.603133	0.6414815	0.1673166	0.33297	0.147699	0.0934537	0.138487	0.143734	0.282966	0.252014	0.500828	0.166321	0.0553713	0.414355	0.21385	0.139973	0.0292274	0.0716962	0.0932391	0.0522742	0.289377	0.1910362	0.01702882	0.0106928	0.454406	0.00645972	0.00721863	0.520798	0.000425013	0.001768728	0.000137789	0.017297	0.293231	3.68933	0.287448	0.308294	0.140307	0.263951	0.01879755	0.09409354
17570	-3725.153	-3715.878	-9.275674	0.4972069	0.1870343	0.336751	0.0651216	0.0847669	0.253859	0.21382	0.36528	0.350531	0.422332	0.273182	0.0343299	0.386733	0.163509	0.0970266	0.0706656	0.55682	0.305834	0.0573452	0.213348	0.3059645	-0.2264728	0.0110127	0.446737	0.0101088	0.0189758	0.512009	0.00115623	0.232975	0.000329113	0.0266464	0.348981	3.62404	0.307119	0.284948	0.135798	0.272135	0.006502229	35.83002
17580	-3718.613	-3710.464	-8.148458	0.4375868	0.1855304	0.30421	0.050111	0.0331908	0.212083	0.244427	0.71006	0.715129	0.56582	0.175676	0.0651148	0.18985	0.00751145	0.134921	0.159654	0.177577	0.0858456	0.258602	0.290218	0.2261075	-0.04525806	0.0115969	0.452613	0.0096746	0.0234921	0.501688	0.000935546	0.1253982	0.000309986	0.0258672	0.344853	3.62897	0.319558	0.287006	0.134394	0.259041	0.08014016	1.564736
17590	-3714.639	-3712.014	-2.625246	0.7112747	0.1878721	0.346572	0.121561	0.0495789	0.106405	0.16725	0.560447	0.320459	0.279306	0.186489	0.0488519	0.380498	0.178595	0.0735844	0.0631372	0.0938413	0.0652345	0.267997	0.178484	0.1638334	0.03239338	0.00772358	0.504652	0.0118953	0.0106735	0.463104	0.00195129	0.02724168	0.000340133	0.0270849	0.351272	3.6213	0.312687	0.287493	0.142696	0.257124	0.05963506	0.4568065
17600	-3723.861	-3714.922	-8.939109	0.7017814	0.1754699	0.806667	0.0617213	0.0229663	0.166483	0.149686	0.319934	0.207896	0.5012	0.506713	0.0457856	0.190095	0.261204	0.049039	0.0694651	0.0976168	0.240912	0.120376	0.089626	0.1841774	-0.1937345	0.00426081	0.610757	0.0165425	0.0128873	0.354054	0.00149831	0.3510378	0.000202257	0.0209293	0.316695	3.66217	0.294122	0.286522	0.13328	0.286076	0.1573033	2.231598
17610	-3719.881	-3713.066	-6.815178	0.3844679	0.168121	0.142215	0.111039	0.0618782	0.175773	0.177901	0.26509	0.201246	0.548203	0.129898	0.078062	0.0331878	0.469295	0.168973	0.156775	0.227735	0.0868083	0.0447355	0.367547	0.1906827	-0.4052849	0.00707294	0.523437	0.0150634	0.00934778	0.442808	0.00227016	0.4775974	0.000143344	0.01764	0.295569	3.68665	0.289231	0.310504	0.12115	0.279115	0.07231254	6.604627
17620	-3722.251	-3712.195	-10.05664	0.3809418	0.1906458	0.21343	0.421506	0.346817	0.230922	0.234049	0.436184	0.210109	0.796245	0.227496	0.0681178	0.046651	0.129583	0.0180201	0.145653	0.137327	0.400124	0.242861	0.641349	0.2323527	-0.02233314	0.0108707	0.455935	0.0150255	0.0112298	0.504674	0.00226446	0.08706975	0.000378535	0.0285593	0.358806	3.61226	0.318044	0.311502	0.126308	0.244145	0.06473661	1.344985
17630	-3726.997	-3719.312	-7.684588	0.6245877	0.1839222	0.277063	0.144331	0.08754	0.185155	0.193332	0.295068	0.242655	0.486655	0.130252	0.0653624	0.318474	0.890925	0.0484099	0.0856625	0.267647	0.110056	0.0772029	0.214278	0.2738158	-0.01726982	0.00226812	0.424074	0.0121379	0.0123294	0.545993	0.00319799	0.1011247	0.000290446	0.0250454	0.340414	3.63425	0.296649	0.281836	0.137989	0.283526	0.08385487	1.205949
17640	-3723.543	-3716.25	-7.293548	0.4353144	0.1963907	0.192967	0.079663	0.0539541	0.127591	0.642873	0.715859	0.270353	0.399001	0.250006	0.0515094	0.235243	0.253285	0.204048	0.195747	0.0561929	0.129	0.0542431	0.170338	0.2210536	0.1336746	0.00611977	0.422374	0.0141947	0.0122799	0.543804	0.00122772	0.06286425	0.000467892	0.0317196	0.374173	3.59364	0.323018	0.274839	0.140166	0.261978	0.1965389	0.3198566
17650	-3721.782	-3716.342	-5.439818	0.5008744	0.1923618	0.14749	0.1795	0.14366	0.155192	0.12928	0.258812	0.237587	0.659986	0.155993	0.0557532	0.254982	0.178355	0.0916343	0.0340489	0.206484	0.175251	0.184607	0.424356	0.299081	0.03655037	0.0122635	0.423117	0.0139665	0.00211349	0.544761	0.00377887	0.008521089	0.000403809	0.0294885	0.36343	3.60668	0.31489	0.268761	0.148253	0.268096	0.04507146	0.1890573
17660	-3716.028	-3712.379	-3.648792	0.4945375	0.2094082	0.197107	0.0681991	0.0421152	0.169727	0.227128	0.351367	0.216972	0.502744	0.118467	0.0642594	0.552839	0.0720418	0.128862	0.0558624	0.084097	0.0878264	0.148336	0.0771861	0.1836891	-0.2483027	0.00917743	0.504357	0.004969	0.0114434	0.467713	0.0023405	0.3129351	0.000724375	0.0393733	0.407763	3.55214	0.299745	0.320668	0.124711	0.254876	0.06463244	4.841765
17670	-3714.333	-3712.977	-1.356527	0.5383778	0.2231652	0.223357	0.0268673	0.0277256	0.113407	0.139024	0.360984	0.189814	0.396375	0.187815	0.0730098	0.233095	0.341169	0.142924	0.214024	0.12409	0.108863	0.244635	0.150615	0.1610036	-0.04451786	0.0179514	0.498878	0.00878961	0.0103529	0.462632	0.00139625	0.05931072	0.00108751	0.0481167	0.441383	3.50941	0.276517	0.317003	0.133511	0.272969	0.01479286	4.009416
17680	-3716.737	-3709.6	-7.137511	0.3990427	0.2362502	0.356579	0.107491	0.0722883	0.177046	0.16068	0.463606	0.255139	0.493989	0.107845	0.0661597	0.192951	0.425604	0.176147	0.104877	0.203791	0.448425	0.355041	0.212185	0.2272972	-0.04879212	0.0179806	0.499689	0.00509702	0.00542468	0.463384	0.0084251	0.07109427	0.00153168	0.0569557	0.471578	3.46993	0.294244	0.305411	0.134305	0.26604	0.02230215	3.187777
17690	-3715.36	-3708.995	-6.365072	0.7061586	0.1628573	0.293288	0.0503093	0.0169206	0.128243	0.136154	0.31695	0.193165	0.557641	0.0738503	0.0639925	0.795089	0.0597967	0.157345	0.0733643	0.167983	0.0678777	0.10606	0.50039	0.1418639	-0.1282757	0.0174363	0.516085	0.00444023	0.00536866	0.449356	0.00731389	0.1673725	0.000109893	0.0154577	0.280177	3.70426	0.283828	0.319933	0.137494	0.258744	0.03909676	4.28098
17700	-3727.896	-3720.976	-6.9206	0.6895741	0.1822662	0.233653	0.301433	0.0724797	0.10388	0.149051	0.287175	0.139386	0.623415	0.0598538	0.0138217	0.528717	0.139467	0.454209	0.104214	0.13816	0.191984	0.550557	0.373376	0.2394884	-0.008293359	0.0158104	0.467963	0.00307594	0.00135623	0.496352	0.0154428	0.01417619	0.000271284	0.0242119	0.335818	3.6397	0.323191	0.288314	0.148396	0.240099	0.005882828	2.409757
17710	-3720.306	-3711.662	-8.643443	0.7506088	0.1691581	0.202624	0.141018	0.0539464	0.138947	0.107482	0.221652	0.187053	0.683227	0.254735	0.0139875	0.512353	0.851967	0.0687422	0.0406791	0.108503	0.212183	0.353668	0.285881	0.1841588	0.09514979	0.00628626	0.447708	0.00681121	0.00499983	0.51873	0.0154648	0.03308485	0.000150755	0.0180874	0.298577	3.68318	0.314101	0.3016	0.127146	0.257153	0.1282346	0.2580025
17720	-3716.475	-3710.123	-6.351837	0.7759603	0.1778349	0.439681	0.0319292	0.0103467	0.124703	0.111124	0.289302	0.138704	0.525404	0.401581	0.0203156	0.33788	0.449841	0.052491	0.0267361	0.0824047	0.459262	0.495912	0.279553	0.2251922	-0.01040603	0.0111507	0.522682	0.0112964	0.00197918	0.448753	0.00413808	0.03088495	0.000224588	0.022046	0.323397	3.65433	0.300954	0.312353	0.126347	0.260346	0.02047892	1.508134
17730	-3722.167	-3712.599	-9.567569	0.6793458	0.2111677	0.321956	0.0304878	0.0476328	0.245263	0.253735	0.360818	0.175828	0.686566	0.279694	0.0341221	0.162684	0.297409	0.0544222	0.0974744	0.083076	1.01662	0.0904705	0.275902	0.307748	0.1731666	0.0161004	0.522151	0.00589404	0.00345433	0.448297	0.00410289	0.000123075	0.000765279	0.0404564	0.412171	3.54661	0.306535	0.277248	0.152613	0.263604	0.1732896	0.0007102273
17740	-3720.734	-3710.47	-10.26326	0.6708019	0.1806286	0.184875	0.0327464	0.0315799	0.103191	0.189613	0.608513	0.211332	1.10342	0.262617	0.0342928	0.0453335	0.320888	0.210476	0.137905	0.0924754	0.0456098	0.134325	0.510029	0.1918575	0.2837157	0.0148779	0.54353	0.00846572	0.00726258	0.414257	0.0116071	0.08152162	0.000253267	0.0234005	0.331249	3.6451	0.283465	0.307345	0.123963	0.285227	0.3652373	0.2232018
17750	-3716.861	-3707.524	-9.337105	0.4310723	0.1981033	0.160733	0.0522416	0.0204577	0.158775	0.261361	0.568914	0.275333	0.422452	0.210986	0.0319133	0.051786	1.61847	0.229251	0.233594	0.294267	0.09575	0.0903316	0.145577	0.2736175	0.004307786	0.0150202	0.548729	0.00610433	0.00561927	0.41822	0.00630642	0.02602705	0.000497217	0.0326885	0.37869	3.58812	0.280404	0.308526	0.129928	0.281142	0.03033483	0.8579921
