Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	ln_branch_rates_mean	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
470	-3715.889	-3709.997	-5.892004	0.5193604	0.2086718	0.150652	0.134782	0.328834	0.261933	0.161236	0.190258	0.36913	0.464313	0.212727	0.0572348	0.190044	0.31164	0.198316	0.236769	0.445631	0.0434693	0.102651	0.418787	0.2213878	0.3213895	0.0105543	0.510359	0.00820295	0.009701	0.458272	0.00291111	0.006530705	-1.507839	0.000707714	0.0389232	0.405909	3.55446	0.305542	0.291003	0.141375	0.26208	0.3279202	0.01991553
480	-3711.38	-3707.444	-3.936105	0.4296129	0.1717732	0.064314	0.158249	0.469595	0.162078	0.23036	0.123202	0.215807	0.75668	0.330453	0.0773604	0.392333	0.132174	0.316144	0.116798	0.33908	0.0910134	0.0840881	0.410153	0.1857002	-0.005352844	0.0104608	0.505835	0.00676151	0.00545037	0.462281	0.0092113	0.03056189	-1.683622	0.000170723	0.0192401	0.306124	3.67447	0.312091	0.301927	0.137391	0.248591	0.02520904	1.212338
490	-3715.608	-3720.574	4.966444	0.6330363	0.2035583	0.104518	0.0945467	0.234799	0.11134	0.174189	0.136891	0.102753	0.430354	0.210233	0.0823824	0.219109	0.254321	0.0901265	0.213453	0.126451	0.104169	0.104988	0.295931	0.1533642	-0.2875738	0.00922342	0.520782	0.00966526	0.0109932	0.436417	0.0129187	0.2997113	-1.87494	0.000599339	0.0358532	0.392881	3.57067	0.298429	0.279567	0.129335	0.292669	0.01213756	24.69289
500	-3704.03	-3710.475	6.444814	0.6606237	0.2048458	0.159733	0.0616509	0.172279	0.100942	0.183315	0.0944573	0.165812	0.4771	0.162168	0.0816752	0.345326	0.20914	0.0798535	0.231635	0.198985	0.0552225	0.140226	0.118334	0.1501562	-0.02037087	0.00851731	0.471256	0.00928119	0.00695204	0.49157	0.0124233	0.03768198	-1.896079	0.000625444	0.036617	0.396186	3.56657	0.309768	0.305184	0.143911	0.241137	0.01731111	2.176751
510	-3704.84	-3710.048	5.207785	0.5853318	0.1862408	0.14168	0.0915248	0.270773	0.123654	0.199054	0.118816	0.0557198	0.528819	0.210298	0.0556398	0.197533	0.275464	0.145084	0.0725685	0.184556	0.0707576	0.264528	0.131563	0.1448181	-0.0362182	0.00913092	0.479468	0.00985845	0.0111435	0.474932	0.0154673	0.03869669	-1.932277	0.000318917	0.026234	0.346806	3.62664	0.334807	0.278002	0.138833	0.248358	0.002478498	15.61296
520	-3714.559	-3718.432	3.872804	0.5695869	0.1848335	0.131475	0.13345	0.241741	0.143662	0.185818	0.133986	0.143032	0.463785	0.152566	0.0774464	0.402663	0.158981	0.306654	0.0626988	0.0875097	0.0729856	0.19426	0.154747	0.1708565	-0.1679486	0.0109976	0.480686	0.0105549	0.00273138	0.4734	0.0216301	0.1747015	-1.766931	0.000301404	0.0255096	0.342932	3.63126	0.287316	0.292004	0.134837	0.285843	0.006752919	25.87051
530	-3719.139	-3719.699	0.5600896	0.4714865	0.1909477	0.267255	0.0861849	0.141572	0.158282	0.285264	0.11985	0.310788	0.487049	0.171459	0.0766529	0.133074	0.313645	0.115633	0.0653863	0.27208	0.074404	0.0504763	0.32173	0.1603739	0.09465098	0.0083133	0.451154	0.00784444	0.00128391	0.508185	0.0232195	0.05798826	-1.830247	0.000382897	0.0287219	0.359622	3.61127	0.297859	0.29539	0.137993	0.268758	0.1526392	0.379904
540	-3709.519	-3709.812	0.292948	0.4746716	0.2101391	0.192408	0.148245	0.334677	0.176657	0.166124	0.171381	0.127141	0.409629	0.181326	0.0868882	0.155138	0.458008	0.128224	0.117094	0.312748	0.067981	0.323026	0.148057	0.1616912	0.2466025	0.00887932	0.562149	0.0105069	0.00338349	0.400215	0.0148665	0.0638798	-1.822067	0.000741176	0.0398219	0.409598	3.54984	0.291092	0.318941	0.133202	0.256765	0.3104823	0.2057438
550	-3708.967	-3707.578	-1.389183	0.4008701	0.181958	0.331766	0.170845	0.341252	0.159317	0.245519	0.161626	0.197492	0.412305	0.265949	0.0515547	0.143087	0.248134	0.282273	0.241972	0.289731	0.10092	0.305283	0.317208	0.2170702	-0.06564824	0.0105753	0.531838	0.0112077	0.00360918	0.426911	0.0158581	0.15446	-1.527534	0.000267824	0.0240583	0.33496	3.64071	0.296799	0.294594	0.141595	0.267012	0.08881178	1.739184
560	-3708.813	-3706.396	-2.416939	0.4725403	0.1828284	0.181103	0.0688281	0.372384	0.183285	0.247891	0.122126	0.121713	0.334786	0.153051	0.0844434	0.385701	0.483134	0.371173	0.182305	0.164138	0.118753	0.272868	0.421691	0.2360562	-0.04380773	0.0145142	0.532963	0.0079577	0.00308284	0.427815	0.0136672	0.1003318	-1.443685	0.000277682	0.0244934	0.337381	3.63785	0.298883	0.308152	0.133212	0.259753	0.05652406	1.775028
570	-3726.078	-3717.58	-8.497868	0.3242653	0.1962258	0.163916	0.132996	0.473474	0.244119	0.311157	0.304473	0.204258	0.523896	0.174833	0.111862	0.354884	0.865542	0.417329	0.284155	0.413657	0.143369	0.0947484	0.168372	0.2197017	-0.2247946	0.0253186	0.505548	0.00179475	0.00197281	0.457561	0.0078044	0.3152565	-1.515484	0.000465134	0.0316269	0.373736	3.59417	0.278745	0.309894	0.123072	0.288289	0.09046191	3.484964
580	-3720.142	-3714.649	-5.493609	0.4254837	0.2122114	0.203999	0.0639151	0.329163	0.262226	0.341376	0.182163	0.275365	0.389489	0.473912	0.0966129	0.267579	0.279619	0.253617	0.356097	0.116694	0.117329	0.309221	0.432529	0.1872508	0.1992904	0.0149629	0.500474	0.00311862	0.00462633	0.47273	0.00408909	0.04195254	-1.675307	0.000790283	0.0411039	0.414771	3.54334	0.308159	0.302471	0.141708	0.247661	0.241243	0.1739016
590	-3710.27	-3709.502	-0.7682377	0.440408	0.1811266	0.276283	0.151146	0.28103	0.13733	0.156485	0.124765	0.260399	0.450552	0.251308	0.0955462	0.194851	0.354672	0.380624	0.203994	0.141728	0.0606604	0.145571	0.449479	0.199086	-0.08385681	0.0153816	0.498843	0.00381919	0.00788906	0.47119	0.00287744	0.148676	-1.614018	0.00025865	0.0236459	0.332641	3.64345	0.286546	0.294589	0.148443	0.270422	0.06481921	2.293703
600	-3715.923	-3711.489	-4.434344	0.4322696	0.1872717	0.311816	0.0858575	0.247507	0.127555	0.15356	0.165706	0.241162	0.470511	0.465803	0.0830302	0.229336	0.477308	0.0783776	0.295251	0.0856655	0.096793	0.455804	0.273271	0.2278886	-0.04057602	0.0150923	0.503248	0.00451329	0.00512373	0.469199	0.00282331	0.114186	-1.478898	0.000332208	0.0267703	0.349631	3.62327	0.303677	0.294461	0.144447	0.257415	0.07360996	1.55123
610	-3710.732	-3711.97	1.238045	0.4200382	0.1572636	0.0576535	0.271705	0.379477	0.150444	0.217853	0.196266	0.227804	0.457649	0.194358	0.0869595	0.331355	0.363991	0.12427	0.0965008	0.302146	0.133436	0.0931962	0.19714	0.1640231	-0.008671459	0.0174592	0.461883	0.00513772	0.00463279	0.509139	0.00174821	0.02029134	-1.807748	8.12518e-05	0.0133025	0.26361	3.72301	0.305095	0.299775	0.140707	0.254423	0.01161989	1.74626
620	-3706.167	-3709.209	3.042198	0.4601751	0.2157552	0.171449	0.0758281	0.262681	0.223288	0.216373	0.187384	0.114011	0.409379	0.221559	0.0980367	0.157934	0.286975	0.333843	0.265682	0.123742	0.0721806	0.0928863	0.145459	0.2024682	0.1195262	0.0131923	0.480143	0.0109017	0.00471846	0.48895	0.00209416	0.001590862	-1.597173	0.000879396	0.0433303	0.423514	3.53228	0.299701	0.296445	0.142594	0.261259	0.1211171	0.01313491
630	-3713.758	-3711.597	-2.160797	0.5277496	0.2222693	0.133827	0.154628	0.389743	0.234406	0.309579	0.0986871	0.149352	0.424926	0.168065	0.114087	0.24469	0.381786	0.206766	0.1426	0.301376	0.0617737	0.273077	0.681002	0.2252268	0.04259195	0.0168554	0.539487	0.00562499	0.00692049	0.429128	0.00198334	0.01435163	-1.490648	0.00106074	0.047529	0.439252	3.51216	0.297901	0.297425	0.142552	0.262123	0.05694358	0.2520324
640	-3715.592	-3710.816	-4.775562	0.4959028	0.1934661	0.110575	0.177583	0.493647	0.167203	0.273534	0.105815	0.196014	0.370181	0.214438	0.0554189	0.418674	0.363965	0.150279	0.469663	0.163381	0.0602425	0.0379735	0.269605	0.1887526	0.1011743	0.0160529	0.495908	0.00582259	0.00380394	0.466211	0.0122017	0.01798937	-1.667318	0.000420702	0.0300931	0.366391	3.6031	0.275907	0.302998	0.136749	0.284346	0.1191637	0.1509636
650	-3718.938	-3710.088	-8.850036	0.4063268	0.1713495	0.141557	0.0791428	0.218733	0.212524	0.177847	0.161824	0.22472	0.363089	0.268182	0.0588854	0.388701	0.237573	0.200729	0.113352	0.544267	0.0739238	0.180027	0.598556	0.2058377	-0.1554366	0.0148456	0.458612	0.00575414	0.00370051	0.505804	0.0112841	0.4815723	-1.580667	0.00016736	0.0190509	0.304905	3.67588	0.314566	0.285449	0.138076	0.26191	0.3261358	1.476601
660	-3714.531	-3711.644	-2.886738	0.3861272	0.2098385	0.124349	0.0574116	0.661329	0.319866	0.26158	0.146112	0.132268	0.454953	0.357335	0.0911233	0.399643	0.283722	0.228857	0.240122	0.10303	0.176811	0.163814	0.129429	0.2390631	0.03872962	0.0115249	0.507784	0.00721356	0.000814304	0.460112	0.0125509	0.008377874	-1.431028	0.000734233	0.0396372	0.408844	3.55078	0.291113	0.297354	0.141432	0.270102	0.04710749	0.1778459
670	-3719.136	-3712.966	-6.170256	0.4281157	0.1605861	0.203086	0.0977233	0.522363	0.148873	0.1949	0.160615	0.152818	0.439745	0.230356	0.0745689	0.400071	0.549067	0.224681	0.176035	0.284946	0.0992818	0.0827355	0.527906	0.186108	0.2600013	0.00778662	0.555918	0.00681165	0.00219722	0.41184	0.0154461	0.06038017	-1.681428	9.74606e-05	0.014562	0.273475	3.71187	0.287206	0.321879	0.136745	0.254169	0.3203814	0.1884634
680	-3713.039	-3713.731	0.6927939	0.4106234	0.1628365	0.134981	0.0982057	0.363436	0.268954	0.295612	0.183372	0.136555	0.545711	0.346915	0.0900797	0.213578	0.269815	0.0839559	0.140782	0.212815	0.177851	0.213729	0.183252	0.1713006	-0.1921521	0.0121523	0.54885	0.00559059	0.0028126	0.41962	0.0109749	0.1993517	-1.764335	0.000109774	0.0154493	0.280116	3.70432	0.31229	0.290948	0.121716	0.275046	0.00719963	27.68916
690	-3712.858	-3710.319	-2.538921	0.4813858	0.1833727	0.143579	0.124082	0.349752	0.164637	0.270068	0.15427	0.157892	0.410462	0.213288	0.0731437	0.474716	0.359261	0.116504	0.183577	0.152575	0.0484172	0.251875	0.0343083	0.1988634	-0.05965971	0.015078	0.522842	0.00899322	0.0166518	0.432669	0.00376538	0.1003327	-1.615137	0.000283981	0.0247674	0.338892	3.63606	0.289772	0.309924	0.138887	0.261417	0.04067299	2.466814
700	-3707.767	-3707.882	0.1150115	0.476187	0.2087504	0.148098	0.128193	0.367365	0.227752	0.246448	0.150331	0.123926	0.479801	0.151081	0.11574	0.368225	0.210725	0.314802	0.409458	0.17003	0.103341	0.361109	0.203007	0.2107287	0.09107097	0.00866062	0.477189	0.00466526	0.0157656	0.490336	0.00338332	0.03134871	-1.557184	0.000709481	0.0389712	0.406107	3.55421	0.306016	0.302907	0.124719	0.266358	0.1224197	0.2560757
710	-3707.371	-3708.78	1.408822	0.4749058	0.1822726	0.177494	0.12393	0.459113	0.191123	0.282611	0.158274	0.19297	0.628162	0.30586	0.114729	0.131967	0.349284	0.29935	0.0995952	0.118118	0.100893	0.0832663	0.131746	0.1917901	0.02457546	0.00791721	0.522598	0.00422745	0.0139185	0.448246	0.0030929	0.01403138	-1.651354	0.000271356	0.0242151	0.335836	3.63968	0.295731	0.306371	0.121014	0.276884	0.03860685	0.3634429
720	-3713.178	-3710.044	-3.133905	0.4754306	0.1838748	0.195509	0.0633881	0.370106	0.19338	0.219464	0.146663	0.0927205	0.704696	0.252847	0.062595	0.132535	0.220099	0.393549	0.124934	0.0617457	0.0541163	0.277458	0.18658	0.172873	-0.1049571	0.0116264	0.484663	0.00452963	0.0183863	0.47735	0.00344478	0.2029205	-1.755198	0.000289883	0.0250214	0.340283	3.63441	0.311959	0.292845	0.142614	0.252582	0.09796347	2.07139
730	-3712.014	-3712.713	0.6989761	0.5122549	0.1769292	0.0915291	0.0488204	0.532335	0.213782	0.265858	0.131613	0.0653032	0.628666	0.176847	0.0673677	0.332341	0.088292	0.106435	0.0973679	0.113707	0.104466	0.0520829	0.0644452	0.1407776	0.08989569	0.0116347	0.485008	0.00465447	0.0183994	0.47769	0.0026141	0.05030953	-1.960574	0.000215831	0.0216151	0.320836	3.65733	0.290897	0.320762	0.132985	0.255357	0.1402052	0.3588278
740	-3717.64	-3720.302	2.66181	0.5446201	0.2315482	0.208155	0.120191	0.259815	0.188589	0.159711	0.133479	0.127061	0.46467	0.191493	0.0665187	0.26505	0.239501	0.142311	0.179875	0.128532	0.0832711	0.339353	0.182791	0.2221736	-0.00162966	0.0181454	0.558791	0.00781042	0.0196101	0.392535	0.00310876	0.05984504	-1.504296	0.00136038	0.053727	0.460925	3.48399	0.2728	0.284573	0.144128	0.298499	0.05821538	1.027994
750	-3719.484	-3719.265	-0.2190925	0.4556185	0.2489364	0.119473	0.137566	0.209646	0.175399	0.138048	0.134626	0.475947	0.361771	0.309273	0.0595318	0.367928	0.180005	0.419415	0.273971	0.135126	0.0759386	0.110162	0.204593	0.1858187	0.1104298	0.0161436	0.492606	0.00888112	0.0155816	0.463321	0.0034667	0.04682278	-1.682984	0.00206256	0.065923	0.499237	3.43278	0.290722	0.295547	0.129539	0.284192	0.1572526	0.2977553
760	-3718.328	-3712.683	-5.644077	0.4238671	0.2104743	0.280607	0.0308923	0.264861	0.143446	0.158313	0.168476	0.0963515	0.451692	0.277334	0.0698253	0.305732	0.205198	0.226851	0.227058	0.233764	0.18854	0.110429	0.444305	0.1535743	0.342904	0.0130409	0.492995	0.00320108	0.0155939	0.463687	0.0114821	0.08562243	-1.873571	0.000748972	0.0400282	0.410438	3.54878	0.304859	0.30625	0.130406	0.258486	0.4285265	0.1998066
770	-3710.549	-3714.41	3.861554	0.4443523	0.1803429	0.108999	0.110991	0.270007	0.265826	0.22622	0.126844	0.188974	0.348489	0.184493	0.137202	0.179103	0.269289	0.133984	0.275031	0.113558	0.0730982	0.139359	0.323868	0.1619802	0.1525908	0.014467	0.433976	0.00491547	0.0116982	0.519636	0.0153074	0.04589458	-1.820281	0.000250215	0.0232602	0.330449	3.64604	0.308118	0.295441	0.130195	0.266245	0.1984854	0.231224
780	-3712.944	-3708.475	-4.468668	0.4145001	0.171314	0.160605	0.107815	0.510716	0.314015	0.31359	0.194508	0.177789	0.549305	0.188261	0.0804089	0.60276	0.158287	0.232926	0.15722	0.251006	0.113112	0.304331	0.353973	0.2634566	0.1203248	0.0129371	0.556536	0.00348767	0.00820703	0.406848	0.0119849	0.02653459	-1.333867	0.000167081	0.0190351	0.304803	3.67599	0.316856	0.290821	0.130241	0.262082	0.1468594	0.1806803
790	-3717.944	-3714.431	-3.513292	0.4149489	0.1798469	0.301996	0.217728	0.49686	0.292901	0.390714	0.175851	0.113017	0.398968	0.2803	0.0740068	0.177409	0.314394	0.22933	0.226717	0.162557	0.0680615	0.0922573	0.162208	0.249367	-0.01785837	0.0150733	0.44258	0.00210826	0.010168	0.513807	0.0162637	0.1292891	-1.388829	0.000244984	0.0230177	0.329059	3.64768	0.286678	0.322176	0.138092	0.253055	0.1114307	1.160264
800	-3710.299	-3709.017	-1.282244	0.4886591	0.1697455	0.237132	0.15742	0.526388	0.272858	0.323799	0.198162	0.239465	0.562352	0.14764	0.0859312	0.262424	0.479353	0.142218	0.107744	0.259602	0.096434	0.15013	0.135796	0.2048375	-0.08394175	0.011711	0.584205	0.00122882	0.00389202	0.388282	0.010681	0.1082257	-1.585538	0.000155078	0.0183432	0.300277	3.68122	0.304753	0.315907	0.126365	0.252975	0.02428393	4.456679
810	-3715.386	-3707.362	-8.023826	0.3900645	0.2234382	0.198599	0.0924155	0.80841	0.367194	0.560158	0.202611	0.282848	0.368786	0.21588	0.0623417	0.179919	0.197965	0.16027	0.376244	0.082002	0.0888238	0.12082	0.572904	0.1874974	-0.1538528	0.0114673	0.561629	0.00204061	0.00842402	0.406171	0.0102682	0.1830101	-1.67399	0.00109576	0.0482963	0.44203	3.50858	0.301909	0.305668	0.123969	0.268454	0.02915724	6.27666
820	-3703.671	-3709.284	5.61235	0.5786979	0.1966921	0.106642	0.0454493	0.275788	0.120298	0.227633	0.129443	0.0833011	0.568975	0.169977	0.0559206	0.205608	0.239167	0.0809032	0.131431	0.148508	0.0807246	0.152651	0.158802	0.1345726	-0.04391956	0.0108778	0.559799	0.00994364	0.00822804	0.404847	0.00630403	0.08568357	-2.005652	0.000472961	0.0318892	0.37497	3.59267	0.296771	0.309436	0.124601	0.269193	0.04176401	2.051613
830	-3710.02	-3710.505	0.4855321	0.4721823	0.1836639	0.0871588	0.0630954	0.266598	0.141199	0.221524	0.123241	0.0935244	0.39614	0.162223	0.0422096	0.171119	0.299549	0.17151	0.164811	0.254585	0.0727898	0.138882	0.216799	0.1674911	0.190343	0.0106869	0.582903	0.00929591	0.016463	0.378476	0.00217547	0.1578511	-1.786825	0.000287394	0.0249146	0.339699	3.6351	0.299949	0.306639	0.128123	0.265289	0.3481941	0.4533423
840	-3716.411	-3713.108	-3.302625	0.4429687	0.2320515	0.200233	0.133934	0.478472	0.264817	0.339158	0.199046	0.132256	0.249556	0.293812	0.0757425	0.270404	0.629249	0.126771	0.263279	0.184661	0.0420819	0.222827	0.196237	0.2346489	0.01941305	0.0103339	0.538269	0.00589743	0.0156446	0.415447	0.0144074	0.04856159	-1.449665	0.00137808	0.0540699	0.462076	3.48248	0.321475	0.306266	0.122871	0.249388	0.06797463	0.7144075
850	-3709.795	-3709.656	-0.1391625	0.354817	0.1820459	0.194392	0.073646	0.437557	0.204245	0.293224	0.225114	0.196591	0.352676	0.281822	0.0947394	0.295901	0.181547	0.149956	0.452563	0.232566	0.130429	0.146015	0.405093	0.2197023	0.08922015	0.0109526	0.553636	0.00699327	0.00672468	0.411958	0.00973511	0.002286384	-1.515482	0.000268807	0.024102	0.335205	3.64042	0.325643	0.291975	0.113394	0.268987	0.09150654	0.02498601
860	-3709.44	-3710.008	0.5683342	0.4569396	0.1637372	0.247012	0.0896522	0.276929	0.20001	0.174425	0.110218	0.0489099	0.353354	0.358767	0.0923391	0.167817	0.170332	0.264971	0.182462	0.343113	0.100749	0.133502	0.100453	0.2067331	0.09516682	0.00986797	0.555025	0.0124555	0.00577313	0.412992	0.00388666	0.07980751	-1.576327	0.000115022	0.0158122	0.282764	3.70131	0.289986	0.314809	0.121217	0.273988	0.1749743	0.4561098
870	-3706.579	-3708.302	1.72348	0.4783933	0.1586189	0.0994479	0.0323641	0.284361	0.135359	0.182586	0.115054	0.0536525	0.312771	0.163107	0.0664308	0.345079	0.347052	0.11677	0.107553	0.543292	0.0847156	0.105105	0.112877	0.118277	-0.009453061	0.00956413	0.537936	0.012072	0.0098561	0.426939	0.00363307	0.03155761	-2.134726	8.75907e-05	0.013809	0.267642	3.71846	0.305337	0.314849	0.122448	0.257366	0.02210455	1.427652
880	-3714.554	-3710.421	-4.132767	0.4324954	0.1936954	0.397415	0.229482	0.446045	0.202965	0.259217	0.214697	0.319825	0.461	0.260819	0.0596796	0.125749	0.237916	0.128377	0.147297	0.327504	0.0894213	0.238957	0.354874	0.2325025	0.04697649	0.00915599	0.51498	0.00968921	0.0123553	0.446645	0.00717457	0.1353044	-1.458854	0.000424272	0.0302193	0.367004	3.60235	0.309482	0.309522	0.132718	0.248278	0.1822809	0.7422852
890	-3720.501	-3713.107	-7.393704	0.2930623	0.2074656	0.146634	0.186	0.585155	0.323527	0.26779	0.222123	0.60173	0.968815	0.207164	0.0821216	0.275114	0.152028	0.205013	0.145934	0.412442	0.15761	0.341869	0.305052	0.2820546	0.06885905	0.00729951	0.563073	0.00755218	0.00668594	0.40634	0.00904899	0.04516438	-1.265655	0.000681009	0.0381904	0.40286	3.55827	0.302772	0.302462	0.126957	0.267808	0.1140234	0.3960974
900	-3717.107	-3710.152	-6.954706	0.2704407	0.1733371	0.298214	0.254348	0.638778	0.426085	0.588911	0.255044	0.337845	0.496275	0.251969	0.114604	0.106435	0.188041	0.153496	0.235436	0.293395	0.128884	0.12451	0.372357	0.2755599	0.2388716	0.00730907	0.563811	0.00363345	0.00704624	0.406873	0.0113279	0.03927933	-1.28895	0.000183577	0.0199463	0.31061	3.66926	0.317505	0.303314	0.133033	0.246148	0.2781509	0.1412159
910	-3725.739	-3719.52	-6.218539	0.2389689	0.1904234	0.223662	0.208135	0.401155	0.208005	0.275708	0.440071	0.346554	0.507487	0.547601	0.138001	0.209926	0.185088	0.18708	0.356103	0.493653	0.182603	0.108696	0.600943	0.267087	-0.1115875	0.0137417	0.516239	0.00359255	0.00290558	0.452965	0.010556	0.1651475	-1.320181	0.000375346	0.0284399	0.358205	3.61298	0.280049	0.310936	0.133616	0.275399	0.05356007	3.083407
920	-3727.759	-3717.944	-9.815027	0.2549525	0.2191837	0.12796	0.338682	0.794467	0.408238	0.482349	0.332432	0.126738	0.444518	0.357563	0.147597	0.357124	0.439222	0.162321	0.185218	0.276045	0.152336	0.261601	0.0745627	0.284327	0.369468	0.00952318	0.429662	0.00476867	0.00696278	0.539527	0.0095569	0.03841686	-1.25763	0.000971952	0.0455235	0.431851	3.52165	0.317645	0.286087	0.140657	0.255611	0.4078849	0.09418556
930	-3717.334	-3712.322	-5.01164	0.2571924	0.1556668	0.265548	0.148798	0.6015	0.259333	0.271195	0.269856	0.204514	0.530292	0.250035	0.18789	0.326733	0.265132	0.338881	0.123022	0.659924	0.238151	0.295709	0.275497	0.2926358	0.1001507	0.00802784	0.427316	0.00972553	0.00600502	0.536581	0.0123447	0.06803255	-1.228826	7.42447e-05	0.0127189	0.258845	3.72836	0.307551	0.296694	0.14511	0.250645	0.1681832	0.4045145
940	-3721.077	-3710.724	-10.3533	0.2460828	0.1792437	0.245166	0.121197	0.515879	0.482656	0.46468	0.314093	0.102466	0.738811	0.194487	0.177937	0.199557	0.174726	0.208167	0.448662	0.454141	0.169411	0.190583	0.882969	0.3484922	0.05407606	0.0078707	0.432302	0.00713222	0.00312446	0.542842	0.00672887	0.01116939	-1.054139	0.000238732	0.0227243	0.327365	3.64967	0.298681	0.311768	0.140925	0.248626	0.06524545	0.1711903
950	-3723.856	-3713.884	-9.972287	0.2195729	0.1468696	0.117966	0.247391	1.04438	0.456578	0.673162	0.307932	0.226112	0.796988	0.165741	0.2043	0.238167	0.300313	0.0650254	0.148431	0.197784	0.237713	0.121174	0.148551	0.2173005	-0.2373673	0.00863004	0.489988	0.00700525	0.00229477	0.475856	0.0162254	0.238965	-1.526474	4.36087e-05	0.00975969	0.232364	3.75783	0.28497	0.298803	0.150053	0.266175	0.001597661	149.5717
960	-3725.396	-3717.218	-8.178584	0.1954794	0.2008017	0.135173	0.126861	0.896443	0.397542	0.700864	0.472265	0.151962	0.464758	0.105262	0.13085	0.282317	0.136649	0.369835	0.494719	0.360557	0.193287	0.114392	0.11169	0.2337953	-0.02973071	0.0125598	0.481909	0.00612647	0.0154372	0.46801	0.0159578	0.03358502	-1.453309	0.000546047	0.0342393	0.385747	3.57947	0.311137	0.29103	0.134967	0.262865	0.003854305	8.713638
970	-3714.264	-3709.526	-4.738458	0.2595382	0.2333998	0.101309	0.104956	0.691188	0.288255	0.344409	0.247642	0.2775	0.316017	0.271838	0.127735	0.222681	0.187671	0.395981	0.515707	0.217028	0.214271	0.211825	0.304515	0.2887943	0.05927716	0.0106775	0.559354	0.00656499	0.0109505	0.397871	0.0145814	0.07782682	-1.24204	0.00142624	0.0549918	0.465147	3.47844	0.304412	0.302826	0.126635	0.266127	0.137104	0.5676482
980	-3719.006	-3713.381	-5.62524	0.2319252	0.190853	0.244434	0.460604	0.731996	0.426343	0.419266	0.301294	0.533951	0.445195	0.238227	0.153013	0.323074	0.344716	0.207425	0.268136	0.316424	0.213072	0.199856	0.180532	0.3023766	0.01067374	0.0133771	0.605905	0.00402301	0.00796358	0.357128	0.0116031	0.06712745	-1.196082	0.000381524	0.0286708	0.359366	3.61158	0.304253	0.293678	0.138224	0.263845	0.07780118	0.8628075
990	-3725.167	-3709.495	-15.67178	0.2650072	0.1702724	0.220007	0.192465	0.795513	0.482693	0.553835	0.420911	0.478349	0.331915	0.507622	0.129673	0.181889	0.394333	0.0442092	0.255403	0.210407	0.332843	0.527757	1.05274	0.3397283	0.105332	0.0119042	0.539194	0.00667812	0.0100429	0.417486	0.0146947	0.0137128	-1.079609	0.000159036	0.0185742	0.3018	3.67947	0.301063	0.298527	0.131482	0.268928	0.1190448	0.1151902
1000	-3723.806	-3713.612	-10.1941	0.2197486	0.1800694	0.281948	0.211858	0.644725	0.41668	0.477427	0.41558	0.490854	0.275162	0.480784	0.155059	0.146303	0.349369	0.344582	0.43807	0.491701	0.221053	0.140907	0.739488	0.2766388	-0.01772885	0.00983668	0.577506	0.011471	0.0093517	0.386343	0.00549161	0.1095653	-1.285043	0.00024732	0.0231263	0.329683	3.64694	0.29603	0.325449	0.131547	0.246974	0.09183647	1.193048
1010	-3723.574	-3711.525	-12.0487	0.3198944	0.223023	0.516167	0.173159	0.496098	0.304511	0.281247	0.190082	0.362204	0.464123	0.420796	0.13531	0.1064	0.617577	0.403713	0.454896	0.849014	0.109285	0.748103	0.183607	0.3284319	0.05683798	0.0103842	0.491151	0.00713958	0.00309156	0.481239	0.00699463	0.02381387	-1.113426	0.00108323	0.0480232	0.441045	3.50985	0.314763	0.300916	0.118533	0.265788	0.08065185	0.2952675
1020	-3713.9	-3709.228	-4.671473	0.2976614	0.195748	0.094904	0.290542	0.43678	0.338915	0.342711	0.267751	0.536811	0.379351	0.16451	0.137091	0.279341	0.309975	0.218171	0.287942	0.234768	0.108764	0.509809	0.253305	0.2243373	0.1934563	0.0120662	0.564854	0.00829606	0.0059967	0.39655	0.0122374	0.01098579	-1.494604	0.000457211	0.031359	0.37247	3.59571	0.281912	0.300169	0.132699	0.28522	0.2044421	0.05373547
1030	-3719.13	-3720.261	1.13131	0.4045925	0.1752358	0.1118	0.067085	0.403338	0.203796	0.144945	0.168684	0.104382	0.470381	0.315696	0.0665575	0.254405	0.103375	0.227172	0.22477	0.127277	0.0496581	0.158552	0.0594938	0.1608187	-0.0937294	0.0111688	0.522844	0.00693823	0.00569275	0.442029	0.0113272	0.1780625	-1.827477	0.00020014	0.0208203	0.316029	3.66295	0.251898	0.313645	0.133171	0.301286	0.0843331	2.111419
1040	-3720.44	-3714.382	-6.058439	0.3087667	0.1990554	0.210072	0.085214	0.63858	0.278795	0.403199	0.237222	0.492381	0.769653	0.161473	0.171075	0.156112	0.286994	0.457411	0.104553	0.264849	0.0819146	0.237298	0.14434	0.2512552	-0.03723	0.0107713	0.519151	0.0116042	0.00831956	0.438907	0.0112472	0.05418858	-1.381286	0.000514076	0.0332323	0.381188	3.58507	0.276734	0.314399	0.116153	0.292714	0.01695857	3.19535
