Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
210	-3758.004	-3710.151	-47.85264	5.766327	0.1877397	0.00687791	0.00369637	0.0628361	0.065548	0.00276728	0.0118181	0.0198142	0.00784657	0.0424595	0.0453449	0.0101197	0.0293078	0.0317366	0.0136796	0.0377317	0.00215094	0.00297414	0.000416025	0.0018163	0.0227415	0.0339422	0.0554252	0.0108695	0.00873666	0.0224426	0.0217353	0.0189602	0.000210269	0.0485149	0.0152999	0.00977952	0.0128575	0.00804711	0.0068113	0.0496655	0.0103651	0.0615635	0.00319483	0.0317805	0.0486079	0.00314158	0.00207319	0.02356359	0.07531927	0.0126787	0.591484	0.00582061	0.0149315	0.372597	0.00248867	14.26748	0.1775131	6	39.05856	0.3437319	0.000338373	0.0270154	0.35091	3.62174	0.293337	0.307367	0.109826	0.28947	0.2528324	0.702098
220	-3752.45	-3710.224	-42.2267	6.372448	0.1710446	0.00302068	0.00347211	0.00212951	0.0337527	0.00418618	0.0184582	0.0121938	0.00442284	0.0230241	0.0189221	0.0456822	0.0245532	0.0268121	0.00605941	0.023288	0.00372058	0.00129324	0.000678524	0.00655587	0.0374543	0.00697359	0.026935	0.00243144	0.0329396	0.00843801	0.0102975	0.0258246	0.000142003	0.0161343	0.010123	0.00753014	0.0184662	0.00900384	0.0364989	0.0378757	0.0246661	0.069666	0.00296254	0.0217062	0.00150862	0.0198401	0.00132456	0.02174763	-0.005334529	0.0100742	0.498761	0.00222217	0.0133314	0.47007	0.00554143	13.69259	0.1604451	6	38.39167	0.2791649	0.000164972	0.0189154	0.304027	3.67689	0.279855	0.315944	0.130357	0.273844	0.1551106	1.034392
230	-3732.152	-3707.212	-24.94004	6.871752	0.1929763	0.00403982	0.00643974	0.00764198	0.0238701	0.00398013	0.0100933	0.00284382	0.00626184	0.0177509	0.0019995	0.0112143	0.0237008	0.0264367	0.00710447	0.00806167	0.0094074	0.00461399	0.0010764	0.00198493	0.00935893	0.00715191	0.0114977	0.0138021	0.020651	0.00196187	0.00362288	0.0446028	0.00017182	0.0323216	0.0124113	0.00472475	0.00662326	0.00626453	0.0136163	0.0286461	0.00263985	0.0377606	0.0012533	0.00690183	0.00605332	0.00838842	0.00124104	0.01650316	0.008938025	0.0123486	0.520705	0.00287439	0.013918	0.443586	0.00656725	28.66495	0.1741329	7	39.19033	0.3657517	0.000413147	0.0298243	0.365079	3.60468	0.294022	0.306172	0.127828	0.271977	0.1830709	0.9511773
240	-3741.818	-3710.943	-30.87461	6.876401	0.1869664	0.00839227	0.00482729	0.00634291	0.0337809	0.00837008	0.0152191	0.00303666	0.00741845	0.0161387	0.00913526	0.0070611	0.0207045	0.0424192	0.018153	0.0128171	0.0119989	0.000603694	0.000886446	0.00370075	0.0361476	0.00781249	0.00414088	0.00251146	0.00703286	0.00636232	0.00088849	0.0644862	0.000266642	0.0339275	0.00367852	0.0154253	0.00339427	0.00636859	0.00927412	0.0305209	0.00690085	0.0271863	0.0116596	0.0409265	0.002748	0.0237302	0.000479465	0.009496435	0.01837949	0.0158881	0.54348	0.00179313	0.0117545	0.418255	0.00882865	23.70014	0.1664806	8	38.78689	0.4261396	0.000328231	0.026611	0.348795	3.62427	0.297016	0.297192	0.137058	0.268734	0.18486	0.9005762
250	-3748.647	-3716.371	-32.27578	5.827899	0.1856459	0.00774697	0.00974412	0.00871293	0.0361992	0.00758695	0.00990622	0.00383438	0.00746598	0.0298932	0.0140625	0.00881593	0.0120196	0.0332284	0.0088601	0.00391162	0.0345384	0.000984205	0.00096084	0.00322607	0.0235171	0.0079899	0.0042465	0.0019921	0.0219787	0.00145626	0.000387451	0.0379635	0.000615186	0.0626857	0.0204335	0.0120744	0.00759543	0.00698978	0.0012341	0.0393536	0.00960775	0.0168685	0.0174225	0.0509723	0.00200857	0.0102757	0.00141752	0.01605602	0.02150864	0.0180739	0.589823	0.00634429	0.0115301	0.367919	0.00630997	25.85169	0.09100323	8	38.81037	0.3544101	0.000311425	0.0259266	0.34517	3.62859	0.30501	0.294055	0.140157	0.260777	0.1125119	0.8088322
260	-3750.191	-3707.773	-42.4172	5.982056	0.1904822	0.0192563	0.0080513	0.0469249	0.0474642	0.00312997	0.0213804	0.00123397	0.00890978	0.0462896	0.00260408	0.00735894	0.0278521	0.0314883	0.0193485	0.0121343	0.0181197	0.000623316	0.00271815	0.00176828	0.0101972	0.00595717	0.00574342	0.00201843	0.0220841	0.00102638	0.000679	0.0408275	0.000112431	0.0407996	0.00607335	0.00672784	0.0652948	0.00921056	0.000740817	0.0408227	0.0106289	0.0324429	0.0335858	0.0619191	0.00136259	0.0297381	0.00138822	0.01904724	0.08720346	0.0134094	0.541503	0.0059831	0.00909584	0.4201	0.00990902	22.80722	0.09250575	8	38.26375	0.5065698	0.000376188	0.0284714	0.358364	3.61279	0.307007	0.315843	0.123242	0.253908	0.1797092	0.5147524
270	-3748.451	-3707.193	-41.25851	5.360117	0.1935437	0.0306441	0.00490362	0.0299788	0.0595004	0.00882992	0.0125325	0.00494324	0.00983425	0.0350649	0.0334187	0.0201646	0.0238906	0.0486119	0.0674164	0.0715962	0.0493813	0.000192552	0.0016574	0.0035955	0.0056883	0.00359403	0.0137107	0.00540417	0.0463626	0.00197897	0.00044094	0.0332471	9.54793e-05	0.0272038	0.00756022	0.0118554	0.00773331	0.00891427	0.000881575	0.0284228	0.00920067	0.0411011	0.0264838	0.0165213	0.0015945	0.00697821	0.00282914	0.01519826	0.06640322	0.012211	0.508014	0.00339048	0.00678788	0.460894	0.00870231	23.90455	0.1209144	8	38.30814	0.4142625	0.000421908	0.0301358	0.366598	3.60284	0.299441	0.300766	0.127016	0.272777	0.1873176	0.6455046
280	-3763.066	-3712.506	-50.56058	7.821022	0.2091457	0.0192964	0.00509846	0.0197329	0.0646883	0.0086174	0.00932285	0.0031462	0.0126036	0.0548636	0.0106958	0.0153309	0.02	0.030553	0.0158878	0.0556895	0.0314203	0.000199316	0.00218499	0.0666072	0.00610848	0.00407483	0.019334	0.00582781	0.050662	0.00155015	0.000385912	0.0489121	0.000335934	0.0612557	0.010106	0.0129524	0.00233159	0.00702725	0.00306195	0.0557582	0.0332882	0.00797837	0.0248914	0.0154737	0.0109071	0.0124282	0.00117545	0.01709137	-0.02109365	0.013199	0.526795	0.00700304	0.00678047	0.439441	0.00678139	23.74333	0.1884099	7	37.3089	0.2915223	0.000718404	0.0392127	0.407103	3.55297	0.321117	0.284814	0.133462	0.260608	0.1673162	1.126071
290	-3760.683	-3711.048	-49.63569	5.071926	0.1619874	0.0229562	0.00259528	0.0449313	0.0349153	0.00295601	0.012818	0.00351945	0.00690914	0.0214558	0.0458156	0.0390966	0.0167172	0.0186217	0.0252836	0.00463788	0.0196109	0.000418961	0.00494811	0.0228085	0.00441071	0.00519983	0.0609326	0.00454769	0.00239065	0.00372865	0.00046306	0.0594158	0.000624314	0.0304641	0.00174653	0.0182126	0.0260722	0.0131644	0.0142224	0.0163064	0.0222387	0.0524783	0.0179375	0.00751642	0.0142105	0.0447819	0.000802732	0.01634994	0.05729554	0.00920353	0.529466	0.00624722	0.0150546	0.433342	0.00668727	25.89619	0.1369315	8	38.95723	0.4284968	0.000104996	0.0151113	0.277614	3.70717	0.311043	0.285017	0.12906	0.274879	0.1942271	0.7050074
300	-3761.875	-3711.581	-50.29368	4.538612	0.1625253	0.0408589	0.00962591	0.043315	0.0574982	0.000564061	0.01728	0.00996946	0.00732677	0.0395635	0.0407323	0.0401355	0.0261511	0.0343069	0.0199075	0.00330349	0.043843	4.26919e-05	0.00486009	0.0363523	0.00647971	0.0648217	0.0858034	0.0104671	0.00888935	0.00813671	0.000406729	0.0652948	0.00117219	0.0623312	0.000433186	0.0244802	0.0125519	0.0148884	0.000283495	0.0250263	0.0028132	0.0297898	0.0156272	0.0355889	0.0251789	0.0168642	0.00130222	0.02418778	0.0223005	0.0118826	0.514863	0.0070857	0.0104754	0.450434	0.00525959	24.94997	0.1290135	9	38.0743	0.4102808	0.000108004	0.015325	0.2792	3.70537	0.297885	0.302984	0.124161	0.27497	0.151314	0.8526211
310	-3754.945	-3712.997	-41.94782	4.367983	0.1707638	0.0134622	0.00736507	0.0450062	0.0587824	0.00123194	0.0125335	0.0149883	0.00967029	0.0391778	0.0738642	0.0198471	0.0255301	0.0153021	0.0114057	0.00603111	0.0394477	1.98443e-05	0.00428772	0.02931	0.00502807	0.0308555	0.0411366	0.0081316	0.0202755	0.00326605	0.000144615	0.012519	0.00555982	0.0440091	0.0146702	0.0121212	0.0123987	0.0133934	0.00152917	0.0111759	0.00195785	0.020411	0.0184314	0.0169859	0.0175453	0.0258111	0.0405969	0.02129024	-0.04853478	0.0136992	0.531262	0.0080963	0.0165545	0.428481	0.00190692	24.42134	0.2076461	9	37.63294	0.3170462	0.000162794	0.0187909	0.303218	3.67783	0.302244	0.283194	0.129089	0.285474	0.1591113	1.305037
320	-3752.808	-3714.636	-38.17119	4.849949	0.220963	0.0112558	0.00273521	0.00900502	0.0313328	0.00352619	0.0139223	0.0104859	0.0104296	0.0351042	0.0195965	0.016333	0.0197645	0.0323912	0.0191548	0.0118638	0.0307125	7.96947e-05	0.0135035	0.0194271	0.0116868	0.0238852	0.0192678	0.011012	0.00547538	0.0212164	0.000255605	0.00944814	0.0189305	0.0152468	0.0108229	0.0187919	0.0282242	0.0104423	0.0196433	0.024388	0.00242372	0.0153184	0.0325672	0.0154637	0.013667	0.03048	0.0586542	0.01899427	0.06872494	0.0134716	0.546534	0.0103499	0.00740336	0.421363	0.000878455	23.07705	0.1778368	8	38.22326	0.4694251	0.00102251	0.0466764	0.436131	3.51617	0.31589	0.287281	0.130952	0.265877	0.2465617	0.7212668
330	-3757.95	-3711.762	-46.18763	3.128024	0.1827084	0.0105648	0.00466924	0.0391795	0.0283908	0.00318341	0.0251551	0.0214792	0.0116804	0.0341782	0.0117921	0.00491749	0.0381543	0.0286548	0.0236604	0.0233635	0.0407871	0.000201797	0.0417093	0.0257902	0.0174105	0.0114007	0.0387698	0.0148291	0.00350257	0.0470584	0.000178679	0.00318464	0.010415	0.0129544	0.00944238	0.0185187	0.097402	0.0240011	0.00354495	0.0196374	0.0106282	0.0329498	0.00475958	0.0259766	0.0383753	0.00143513	0.0393274	0.02372344	-0.02842285	0.0178125	0.545712	0.00751505	0.00702044	0.42073	0.00120996	24.30456	0.2243368	9	37.8091	0.3590973	0.000276307	0.0244332	0.337048	3.63824	0.293546	0.29763	0.132374	0.276451	0.195914	1.145078
340	-3753.42	-3711.835	-41.5849	4.577064	0.1883884	0.00750405	0.00453656	0.0169974	0.0468274	0.00408647	0.0145252	0.0363267	0.0118407	0.0432217	0.0131362	0.0198456	0.0267365	0.0205459	0.0220321	0.022948	0.0316537	9.40917e-05	0.0738403	0.0246985	0.005889	0.0181799	0.0632555	0.0286253	0.0047242	0.0303516	0.000433841	0.00903199	0.0108575	0.0143915	0.00584042	0.0228639	0.0141312	0.0189745	0.00590465	0.0361121	0.0167523	0.0385394	0.00451916	0.0337838	0.00353979	0.0180863	0.00812343	0.01985663	0.04963424	0.0181819	0.504444	0.00827911	0.00626033	0.46155	0.00128431	23.07661	0.1551632	9	37.91044	0.4856723	0.000347056	0.0273568	0.35268	3.61962	0.299724	0.299257	0.125894	0.275125	0.2047975	0.7576424
350	-3757.945	-3714.425	-43.51982	4.606872	0.1827722	0.0146829	0.002223	0.00512131	0.065604	0.00851345	0.0223591	0.0305162	0.00552866	0.0472883	0.0119679	0.0504908	0.0265201	0.037256	0.0219699	0.0145441	0.0395379	0.000151645	0.0749107	0.0355923	0.0331096	0.0223876	0.0150227	0.00462737	0.00536675	0.0278206	0.000505089	0.0216955	0.00967303	0.0114199	0.00173557	0.0273316	0.0212546	0.0396318	0.0044319	0.0488038	0.0103933	0.00926325	0.00599908	0.0270024	0.0212197	0.0157691	0.0275736	0.02025793	0.02267514	0.0146501	0.506715	0.00887313	0.00334673	0.463628	0.00278681	23.13741	0.1453219	9	39.22513	0.3965646	0.000277037	0.0244652	0.337225	3.63803	0.304043	0.307565	0.129337	0.259055	0.167997	0.8650265
360	-3746.292	-3708.92	-37.37212	3.979837	0.1914868	0.0176243	0.00119995	0.00596953	0.0369554	0.00430848	0.0160602	0.0226049	0.00607307	0.0316856	0.01275	0.0705484	0.0143739	0.0167986	0.0166691	0.00192489	0.0426703	0.000528952	0.0489556	0.0635678	0.0246856	0.0226729	0.00573076	0.0270367	0.0187357	0.0266389	0.000218302	0.0192783	0.0138566	0.00266082	0.00522945	0.011954	0.00731114	0.0245235	0.0126798	0.0315667	0.00409932	0.00105485	0.0190074	0.00491605	0.00121728	0.00202931	0.021685	0.0156141	0.01943618	0.0121833	0.559696	0.00860841	0.00327347	0.411798	0.00444104	23.03979	0.15309	8	38.6769	0.3978881	0.000390774	0.0290131	0.361076	3.60952	0.289382	0.304427	0.127646	0.278544	0.1725262	0.8873436
370	-3772.534	-3717.981	-54.5529	3.546868	0.1688447	0.0158219	0.0027136	0.00249219	0.0491038	0.00700419	0.0213584	0.0398607	0.00472497	0.0208334	0.0660365	0.0808218	0.0295659	0.02719	0.00832044	0.00183127	0.0410691	0.000504698	0.026016	0.088137	0.0471037	0.013287	0.00658077	0.0100178	0.022088	0.0536083	0.000602744	0.0177844	0.0170237	0.0493395	0.0114078	0.0910901	0.0101421	0.0384565	0.00753043	0.0398229	0.0104363	0.00416817	0.013312	0.00353421	0.00257927	0.00891901	0.0127202	0.01880882	0.00747469	0.00997665	0.630847	0.0114372	0.00560647	0.337577	0.00455585	26.04592	0.1731991	8	40.48223	0.466331	0.000148486	0.0179516	0.297669	3.68423	0.291331	0.298938	0.132629	0.277101	0.1806738	0.9586288
380	-3748.341	-3715	-33.34093	3.389465	0.2131483	0.0175537	0.00130599	0.00192175	0.0405569	0.00333405	0.0164836	0.0230292	0.00401934	0.0283001	0.0344111	0.0580795	0.00806017	0.0385034	0.00353951	0.00126728	0.0186275	0.000933276	0.00714302	0.0607661	0.0158668	0.0311426	0.00597776	0.00589731	0.018417	0.0133666	0.00110109	0.00622814	0.0223656	0.0206854	0.00974214	0.0178998	0.0106062	0.0545367	0.00543457	0.0195928	0.0139801	0.0207612	0.0206885	0.0137777	0.0134088	0.00515475	0.00888139	0.01741545	0.1266384	0.0143797	0.517015	0.0137952	0.0048562	0.446569	0.00338486	16.24963	0.1208864	9	38.04352	0.3457908	0.000813206	0.0416884	0.417095	3.5404	0.291639	0.29072	0.140248	0.277393	0.2475248	0.488381
390	-3757.436	-3716.067	-41.36844	3.799286	0.2621723	0.0906814	0.000863334	0.00290687	0.0415796	0.0074978	0.0197747	0.0253426	0.0102984	0.0292747	0.0551615	0.0514297	0.0144501	0.0330377	0.000938923	0.00172262	0.0147035	0.000649633	0.0075019	0.00978058	0.0125319	0.024424	0.012736	0.00965676	0.049505	0.01518	0.000857999	0.00955849	0.015232	0.0110755	0.0239359	0.0052175	0.0275676	0.0169046	0.00262134	0.0128454	0.00324014	0.0157605	0.0372007	0.00666589	0.00500935	0.010829	0.0201243	0.01405918	-0.01699039	0.0219305	0.479222	0.0107353	0.00355097	0.479257	0.00530433	18.07014	0.2078852	8	37.2399	0.5033906	0.00272825	0.0756107	0.526462	3.3952	0.300284	0.295458	0.144521	0.259738	0.1908948	1.089004
400	-3757.469	-3709.607	-47.86219	4.157769	0.1606208	0.0905945	0.00110014	0.00812359	0.0381574	0.00523543	0.0241961	0.0260264	0.00688964	0.0220921	0.0115538	0.133963	0.0211109	0.0438124	0.00141059	0.00109643	0.0271223	0.0006174	0.0114196	0.0228863	0.00880473	0.0312741	0.0223976	0.00686159	0.0281332	0.0159258	0.000797615	0.00396706	0.0114001	0.0186625	0.018618	0.0268539	0.0362015	0.022364	0.00503259	0.0144578	0.00294285	0.0162205	0.035881	0.0149683	0.00583938	0.0100012	0.011319	0.02188332	0.07457943	0.00931769	0.478104	0.00685795	0.00253874	0.495271	0.00791096	17.63	0.1459922	7	39.33603	0.3043523	9.76421e-05	0.0145755	0.273578	3.71175	0.304622	0.285092	0.135654	0.274632	0.2205716	0.6618811
410	-3762.271	-3719.549	-42.72194	5.561421	0.1352699	0.00590352	0.000572297	0.0256319	0.0567687	0.00207988	0.0182842	0.0283923	0.00955145	0.034754	0.0245221	0.103831	0.0224496	0.0256249	0.0177697	0.0148561	0.0514953	0.00810092	0.0249489	0.0428932	0.00716376	0.0617048	0.0162055	0.0055289	0.00735062	0.0290133	0.00172953	0.0236339	0.0171067	0.0317141	0.00557189	0.00665456	0.00618444	0.0276904	0.0156215	0.00940396	0.00499622	0.0119568	0.0263988	0.011374	0.000489867	0.0143003	0.00361873	0.01958241	0.06994924	0.00729989	0.610282	0.00678078	0.00772701	0.361498	0.00641269	17.68824	0.1275355	8	37.50461	0.3367957	1.94453e-05	0.0065269	0.19709	3.79636	0.304306	0.328967	0.133176	0.233551	0.1974847	0.6457992
420	-3765.625	-3723.586	-42.03973	6.309538	0.1756773	0.00635428	0.000708802	0.0477169	0.0407559	0.0050939	0.0251647	0.0308291	0.00742079	0.0408702	0.00814664	0.105247	0.00924935	0.0424963	0.0140812	0.00255116	0.0254003	0.0102107	0.0217217	0.0254756	0.00591931	0.0060078	0.00814874	0.00149895	0.0153264	0.0175219	0.0132522	0.00684643	0.018823	0.0122038	0.00827657	0.0129254	0.00662559	0.0177145	0.023613	0.00802329	0.000532134	0.00995672	0.0309157	0.0253187	0.0129052	0.0284799	0.00233363	0.01749905	0.04527141	0.00456871	0.538964	0.00532173	0.00903491	0.424036	0.0180744	16.82157	0.1488709	8	37.87934	0.4584963	0.000204146	0.0210261	0.317285	3.66148	0.293948	0.314039	0.145613	0.2464	0.1941423	0.7668133
430	-3754.824	-3716.972	-37.85225	4.281509	0.1797369	0.0332813	0.000918525	0.0134599	0.041517	0.00392344	0.0182325	0.0237548	0.00375377	0.032134	0.0118631	0.0388921	0.00605491	0.0381128	0.0078921	0.00210891	0.00158626	0.0522622	0.00836422	0.00433551	0.00569135	0.00451268	0.00682197	0.00403941	0.00626378	0.0189275	0.0566166	0.0112671	0.014582	0.0110922	0.0123496	0.0363443	0.0105417	0.0393539	0.011325	0.0219487	0.00515341	0.0208771	0.00947369	0.0104262	0.038916	0.0108561	0.000557288	0.01943777	0.03327789	0.00566331	0.546346	0.00557903	0.00496286	0.425276	0.0121734	16.38832	0.1903307	8	39.15467	0.3897231	0.000243835	0.022964	0.32875	3.64804	0.302888	0.283879	0.135765	0.277468	0.2236086	0.8511779
440	-3752.201	-3719.627	-32.57439	4.845919	0.1485943	0.0185949	0.00285866	0.0025519	0.0294281	0.00155927	0.0232472	0.0291753	0.00585935	0.0216834	0.044811	0.0218962	0.0169087	0.035187	0.0214691	0.00236264	0.0019361	0.0207427	0.0101964	0.0064842	0.00738068	0.00321796	0.00523315	0.00202185	0.00147419	0.00752637	0.0598024	0.00676854	0.0096997	0.0012355	0.00353351	0.00877386	0.0128616	0.0153991	0.010433	0.0215674	0.00264734	0.0334161	0.00935142	0.0262359	0.00839154	0.0046402	0.000981801	0.02030275	0.1069241	0.00554142	0.486514	0.0136336	0.01038	0.473687	0.0102435	14.50205	0.1854794	8	38.15882	0.5976216	4.86452e-05	0.0103055	0.237582	3.75206	0.294024	0.310665	0.147153	0.248157	0.2924035	0.6343268
450	-3755.041	-3710.438	-44.60252	3.847847	0.1695825	0.00814812	0.00649875	0.00892516	0.0314955	0.00617633	0.027255	0.0292675	0.00986368	0.0297152	0.0202194	0.00362385	0.028887	0.0297099	0.0207868	0.0133833	0.00116248	0.035268	0.0305117	0.00745377	0.0287084	0.0133729	0.0196564	0.00956594	0.027593	0.00173691	0.095477	0.0428836	0.00257737	0.00316975	0.00598046	0.0294185	0.0258316	0.0439521	0.00327663	0.0670304	0.00426558	0.0159355	0.00342418	0.0283251	0.0620826	0.00378039	0.000356487	0.01693996	0.1008727	0.00723874	0.473432	0.0104025	0.0105588	0.489113	0.00925413	15.99689	0.111613	8	40.96369	0.4798033	0.000153869	0.018272	0.299806	3.68177	0.29737	0.311223	0.13357	0.257837	0.2124857	0.5252729
460	-3756.058	-3714.823	-41.23513	3.544046	0.1846865	0.0104298	0.00649105	0.0224671	0.0308566	0.00224185	0.0224338	0.0149049	0.00755402	0.0290856	0.012455	0.00104663	0.00863808	0.0719602	0.0647689	0.0243018	0.00846948	0.0266425	0.0167012	0.0231332	0.0215243	0.0305601	0.0606519	0.00900978	0.0128096	0.00132999	0.115271	0.0151053	0.00161595	0.0268322	0.00459414	0.0220502	0.0256189	0.0339971	0.00188553	0.0252936	0.0214864	0.0154944	0.0283405	0.00176172	0.0265674	0.0101626	0.00489783	0.02433154	0.02193292	0.00648643	0.556133	0.00452949	0.00600551	0.423457	0.00338836	17.42462	0.1823375	9	38.31205	0.5766164	0.000299616	0.0254345	0.342527	3.63174	0.307883	0.282947	0.133804	0.275366	0.2042704	0.892628
470	-3767.474	-3721.291	-46.18332	4.931029	0.1696401	0.00661246	0.00649349	0.0171945	0.0487723	0.00573908	0.0190303	0.020169	0.0100866	0.0335167	0.0249887	0.000726229	0.0163429	0.0705894	0.0353441	0.0232205	0.0319818	0.0147095	0.0161685	0.022702	0.0169627	0.0173197	0.0265585	0.00432565	0.0629222	0.00439852	0.0807156	0.036795	0.0079648	0.0217093	0.00646833	0.0327737	0.0158341	0.0158	0.0151455	0.0121879	0.0016225	0.0517038	0.0517724	0.000504031	0.00975077	0.046549	0.00437854	0.02203145	0.07321747	0.0199879	0.531053	0.0044474	0.00680559	0.433036	0.00466996	16.18452	0.1492994	9	38.21583	0.3383577	0.000154296	0.0182971	0.299972	3.68158	0.276809	0.32201	0.125803	0.275379	0.2225169	0.6709577
480	-3765.965	-3713.232	-52.73258	4.509783	0.2088193	0.0343657	0.00217907	0.00771871	0.0415541	0.00611986	0.0168938	0.0174374	0.0107242	0.0337638	0.0378887	0.00117235	0.0148497	0.0265497	0.028487	0.0476609	0.0141585	0.0675812	0.00774064	0.0255796	0.0505212	0.0174629	0.106661	0.00124084	0.0140523	0.0307935	0.0519974	0.0165535	0.00125106	0.0260558	0.0153817	0.024542	0.00521626	0.0108506	0.0335516	0.00223274	0.0367681	0.119344	0.0228238	0.00137812	0.0612668	0.0158241	0.0056695	0.02559009	0.005223492	0.017641	0.531087	0.00575242	0.00537175	0.433064	0.00708379	19.10467	0.1312786	9	37.99411	0.4404612	0.000711029	0.0390132	0.406281	3.554	0.284827	0.318854	0.123639	0.27268	0.1365021	0.9617332
490	-3758.691	-3709.845	-48.84575	3.360056	0.1920149	0.0264706	0.00655524	0.0459394	0.0619276	0.00690955	0.0233509	0.0406943	0.00648381	0.0356256	0.0188762	0.00026494	0.0317961	0.0524097	0.0233093	0.059225	0.0297946	0.015925	0.00653083	0.0215454	0.00508875	0.0127792	0.0168639	0.00679929	0.0228744	0.0116236	0.0642142	0.00480697	0.00151859	0.0290921	0.0353138	0.0375664	0.0213496	0.0197544	0.00307066	0.00140621	0.0296352	0.0046157	0.0216572	0.00259955	0.0370289	0.0598584	0.00376863	0.02125916	0.05256814	0.0137818	0.530677	0.00574799	0.00983248	0.43273	0.00723001	20.54394	0.1729505	9	39.85459	0.4686226	0.000398604	0.0292996	0.362498	3.6078	0.308881	0.301875	0.131085	0.25816	0.2255186	0.7669011
500	-3747.856	-3712.845	-35.01068	3.664773	0.1691137	0.0467733	0.00251918	0.0266647	0.0488454	0.00310184	0.0168708	0.0201384	0.0133717	0.0199624	0.00129603	0.000613019	0.0179123	0.0353816	0.0120375	0.0233612	0.0303045	0.0124674	0.00487839	0.0118464	0.0168472	0.00967602	0.0138921	0.0443171	0.0126049	0.00761685	0.0757104	0.0115164	0.00158326	0.017875	0.00184886	0.00546078	0.0296874	0.0138436	0.011587	0.0014096	0.0146159	0.00174876	0.0177811	0.00326293	0.0186003	0.0576888	0.00750343	0.01628446	0.0144181	0.0109073	0.572276	0.00383889	0.00801985	0.399316	0.00564163	15.98115	0.1570299	9	37.52167	0.3822758	0.000150432	0.0180681	0.298449	3.68333	0.298399	0.293484	0.131662	0.276456	0.171448	0.915904
510	-3759.398	-3714.495	-44.90343	4.792513	0.2083928	0.0119789	0.00386481	0.0657711	0.0290338	0.00986867	0.0329781	0.00486119	0.00852948	0.015039	0.00362741	0.000810929	0.0189223	0.0203616	0.00453349	0.0212936	0.00504178	0.00541526	0.00660967	0.0118513	0.0704054	0.0391048	0.0358972	0.00489657	0.0127816	0.00119896	0.0769125	0.0142981	0.0111977	0.0154826	0.00482477	0.0148419	0.0304978	0.0582415	0.0193603	0.00897765	0.00738075	0.00102531	0.0352683	0.0155064	0.0401884	0.0172949	0.00305718	0.02366166	-0.002997136	0.0117391	0.53824	0.00545791	0.00667971	0.433872	0.00401161	16.58519	0.1728972	8	38.4329	0.3370216	0.000701473	0.0387533	0.405205	3.55534	0.269015	0.314815	0.144476	0.271695	0.1699	1.017641
520	-3756.042	-3712.176	-43.86597	4.413218	0.1942478	0.000371796	0.00739887	0.0316012	0.0266962	0.00459613	0.0143171	0.00109025	0.00418675	0.040072	0.00816144	0.0129731	0.0308858	0.0237831	0.0114022	0.0299552	0.0161741	0.0408892	0.0138467	0.013526	0.021856	0.0136847	0.0218933	0.00352601	0.00200033	0.00968591	0.0423427	0.0311825	0.00244513	0.0314581	0.0171272	0.0106506	0.0539296	0.015132	0.00719285	0.00273074	0.00684865	0.00623497	0.0686364	0.0207268	0.036828	0.0291739	0.0213105	0.01559433	0.00555647	0.0133824	0.52289	0.00781671	0.00648922	0.445628	0.00379337	17.44109	0.1624954	9	39.72532	0.3573139	0.000432964	0.0305243	0.368479	3.60056	0.305461	0.284529	0.129784	0.280226	0.1680518	0.966936
530	-3765.647	-3711.919	-53.72774	5.607194	0.1730898	0.00314327	0.00914708	0.0278898	0.0663947	0.00143244	0.0164531	0.000422103	0.00718344	0.0348162	0.0452003	0.0314452	0.0256528	0.0334764	0.012789	0.0324433	0.0284642	0.0102572	0.0578251	0.0141034	0.0401199	0.00848359	0.0419742	0.00168964	0.000266895	0.00765653	0.0233893	0.0592544	0.013748	0.058124	0.00101457	0.0276396	0.0154715	0.0347494	0.00354951	0.0178757	0.00577788	0.0440853	0.0899348	0.0132575	0.0553754	0.0349574	0.0547832	0.02441424	0.04895922	0.00867038	0.518463	0.00896194	0.00620615	0.450718	0.0069805	17.14611	0.1638016	9	40.46306	0.349871	0.000181498	0.0198338	0.309902	3.67008	0.307591	0.296048	0.128754	0.267607	0.2127608	0.7698861
