Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3812	0	-3734.328	-3718.1	-16.22807	0.2205315	0.1872457	0.3168464	0.1005609	0.00826222	0.541586	0.0115042	0.00485887	0.432358	0.0014307	0.05233804	0.000331868	0.0267567	0.34956	3.62335	0.307624	0.290695	0.126237	0.275443	0.152899	0.3423047
3813	1	-3740.988	-3724.778	-16.21056	0.2971877	0.2201296	0.2758655	-0.07879553	0.0103362	0.563229	0.00343343	0.0106086	0.407837	0.00455518	0.1596322	0.000998609	0.0461352	0.43413	3.51874	0.289512	0.309628	0.134235	0.266624	0.0808367	1.97475
3814	0	-3738.241	-3722.991	-15.24965	0.2311447	0.1824687	0.2679731	0.1413634	0.00873531	0.542189	0.00893747	0.00486427	0.432838	0.00243565	0.002024023	0.000273576	0.0243132	0.336382	3.63903	0.273688	0.315973	0.125295	0.285045	0.1433874	0.01411576
3815	1	-3737.746	-3722.853	-14.89289	0.3201952	0.2123027	0.2237816	-0.1115444	0.0129402	0.510731	0.0111496	0.00466814	0.446609	0.0139022	0.1289362	0.000792496	0.0411607	0.414997	3.54305	0.296412	0.303455	0.122637	0.277495	0.01739182	7.413615
3816	0	-3737.917	-3722.687	-15.22985	0.2245768	0.209207	0.3110475	0.03028788	0.0118451	0.483812	0.00977451	0.0108642	0.479857	0.00384728	0.02929666	0.000719795	0.0392502	0.407257	3.55277	0.288088	0.309642	0.126316	0.275954	0.05958454	0.4916823
3817	1	-3737.794	-3720.414	-17.38005	0.3050061	0.1952045	0.2629608	0.3192773	0.01175	0.547382	0.00699818	0.00550818	0.421218	0.00714335	0.03498066	0.000448318	0.0310556	0.371027	3.59747	0.297851	0.301629	0.128056	0.272465	0.3542579	0.09874349
3818	0	-3737.548	-3722.721	-14.82716	0.2575584	0.1983313	0.2674614	0.02465115	0.00867986	0.572788	0.00902378	0.0104305	0.392422	0.00665629	0.03355302	0.000501217	0.0328184	0.379289	3.58739	0.271732	0.306602	0.139564	0.282102	0.05820416	0.5764711
3819	1	-3741.185	-3723.591	-17.59395	0.3036591	0.1997526	0.2603186	-0.2214244	0.0115973	0.54027	0.00690725	0.00782762	0.415746	0.017652	0.3224815	0.000526675	0.0336329	0.383012	3.58283	0.299838	0.305274	0.132021	0.262867	0.1010572	3.19108
3820	0	-3740.98	-3725.148	-15.83208	0.2479769	0.2019696	0.2631826	0.1075102	0.0119735	0.601226	0.00815391	0.0066902	0.361234	0.0107232	0.05532388	0.000568198	0.0349194	0.388779	3.57573	0.285325	0.300657	0.112526	0.301492	0.1628341	0.3397561
3821	1	-3747.261	-3729.425	-17.83578	0.2536632	0.2143831	0.2257985	0.257487	0.015328	0.545668	0.00697627	0.00806974	0.4199	0.00405811	0.1139396	0.000844114	0.0424633	0.420144	3.53655	0.306025	0.308029	0.120118	0.265827	0.3714266	0.306762
3822	0	-3745.138	-3725.764	-19.37385	0.2251493	0.2038753	0.2972215	-0.5133331	0.0135864	0.602752	0.00759376	0.00316693	0.362151	0.0107504	0.5649956	0.000605694	0.0360407	0.393696	3.56966	0.27155	0.305442	0.126599	0.296409	0.05166244	10.93629
3823	1	-3741.066	-3725.765	-15.30036	0.2920617	0.2233793	0.226499	-0.02248049	0.0144051	0.508255	0.0100385	0.0141198	0.451518	0.00166456	0.1078378	0.00109398	0.0482575	0.441891	3.50876	0.28977	0.300475	0.125663	0.284091	0.08535733	1.263369
3824	0	-3738.439	-3722.261	-16.17835	0.2391911	0.2075812	0.3235614	0.08455129	0.0116883	0.544469	0.00610488	0.000907944	0.429969	0.0068609	0.05009841	0.000683537	0.0382604	0.403153	3.5579	0.305141	0.295449	0.127973	0.271437	0.1346497	0.3720648
3825	1	-3740.569	-3725.367	-15.20197	0.2871596	0.2170655	0.2077718	-0.04714543	0.0154548	0.46926	0.00799414	0.00788665	0.496308	0.00309624	0.1241718	0.000914022	0.044164	0.426715	3.52821	0.313987	0.301816	0.133358	0.250839	0.07702635	1.612069
3826	0	-3737.066	-3722.229	-14.83684	0.2540131	0.2220457	0.2764811	-0.07712309	0.0120237	0.560094	0.0139165	0.000722188	0.396745	0.0164986	0.08093698	0.00105413	0.0473827	0.438719	3.51284	0.285503	0.312155	0.131147	0.271195	0.00381389	21.22163
3827	1	-3748.09	-3733.569	-14.52183	0.323875	0.1908647	0.2510419	0.01439156	0.0172043	0.55108	0.0127306	0.00439281	0.411533	0.00305942	0.02756675	0.000381694	0.0286771	0.359398	3.61154	0.303808	0.309433	0.117847	0.268912	0.04195832	0.6570033
3828	0	-3743.18	-3726.221	-16.95846	0.2600949	0.2481751	0.2294004	0.1335096	0.015984	0.547359	0.0136001	0.00140417	0.408941	0.0127115	0.1258145	0.00202779	0.0653752	0.497621	3.43498	0.292418	0.27741	0.145999	0.284173	0.2593241	0.4851631
3829	1	-3741.811	-3727.11	-14.70052	0.3332387	0.2362609	0.223847	0.03566561	0.015797	0.553345	0.00592215	0.0058499	0.413225	0.00586113	0.04251445	0.00153209	0.0569632	0.471603	3.4699	0.298333	0.312548	0.135097	0.254022	0.07818006	0.5438017
3830	0	-3740.112	-3725.099	-15.01398	0.2635456	0.172724	0.2414298	0.1293232	0.0172392	0.469354	0.0163319	0.000994307	0.491083	0.0049969	0.007760027	0.000178454	0.0196679	0.308854	3.6713	0.314898	0.283701	0.150111	0.25129	0.1370833	0.05660812
3831	1	-3744.587	-3729.049	-15.53836	0.3438584	0.2312081	0.225655	0.02135326	0.012249	0.55191	0.0110256	0.0069453	0.412153	0.00571689	0.09486894	0.00134851	0.0534957	0.460147	3.48501	0.301207	0.293943	0.120011	0.284839	0.1162222	0.8162721
3832	0	-3739.697	-3725.204	-14.49303	0.2621789	0.226454	0.2153654	-0.04989131	0.0159084	0.457482	0.00757816	0.00299467	0.509556	0.00648006	0.08072789	0.0011897	0.0502943	0.449134	3.49938	0.314162	0.278378	0.147983	0.259478	0.03083658	2.617926
3833	1	-3744.884	-3728.968	-15.91599	0.3376774	0.2206311	0.216869	-0.08451706	0.0116044	0.554182	0.00434083	0.00633967	0.41385	0.00968328	0.1711033	0.00101294	0.0464606	0.435335	3.51719	0.284079	0.299595	0.128716	0.28761	0.08658629	1.976102
3834	0	-3739.077	-3722.286	-16.7903	0.2831477	0.2020991	0.2435398	-0.3008951	0.0111428	0.523035	0.00866404	0.00342378	0.446325	0.00740859	0.3214179	0.000570692	0.0349952	0.389114	3.57532	0.292922	0.297502	0.134967	0.274609	0.02052282	15.66149
3835	1	-3743.521	-3728.691	-14.82935	0.2528868	0.2552554	0.2540947	-0.05722682	0.0256934	0.519169	0.00515201	0.0106852	0.430409	0.00889078	0.08341323	0.00236579	0.0705107	0.512438	3.41469	0.287374	0.272453	0.139595	0.300579	0.0261864	3.185364
3836	0	-3736.646	-3721.712	-14.93445	0.280153	0.1941544	0.2690294	-0.04170024	0.00977553	0.468253	0.0126503	0.00567975	0.500352	0.00328917	0.07096967	0.000431486	0.0304727	0.36823	3.60087	0.296852	0.303792	0.141916	0.25744	0.02926943	2.424703
3837	1	-3740.067	-3725.557	-14.50981	0.2601442	0.1938242	0.2455039	-0.07319335	0.0227372	0.567463	0.00455923	0.00395565	0.388205	0.0130799	0.07672848	0.000426288	0.0302903	0.367348	3.60194	0.291953	0.295015	0.128646	0.284386	0.003535127	21.70459
3838	0	-3735.164	-3719.103	-16.06131	0.27137	0.2237523	0.267944	-0.2350702	0.00798235	0.540055	0.0115635	0.00870635	0.424876	0.00681718	0.2372415	0.0011053	0.0485031	0.442775	3.50762	0.295436	0.302284	0.122686	0.279594	0.002171284	109.2632
3839	1	-3742.595	-3727.599	-14.99616	0.3214278	0.1854249	0.2137341	-0.02757595	0.0114739	0.480806	0.0120098	0.00335158	0.478924	0.0134352	0.09586656	0.000308676	0.0258129	0.344562	3.62932	0.318781	0.29761	0.139422	0.244186	0.06829061	1.403803
3840	0	-3738.08	-3722.799	-15.28048	0.2617959	0.2085989	0.2543736	0.1589947	0.00963001	0.466992	0.0159709	0.0136327	0.491729	0.00204465	0.0005363765	0.00070608	0.0388788	0.405725	3.55469	0.298068	0.288434	0.135415	0.278083	0.1595311	0.003362207
3841	1	-3737.561	-3719.709	-17.85162	0.2660286	0.2190126	0.2523089	-0.263888	0.0103486	0.601784	0.00992918	0.00395068	0.37	0.00398723	0.3644038	0.000967181	0.0454132	0.431438	3.52218	0.304597	0.290911	0.128051	0.27644	0.1005158	3.62534
3842	0	-3738.347	-3722.106	-16.24185	0.2985115	0.1918492	0.2585406	-0.01200381	0.0122587	0.600816	0.0131915	0.0038981	0.367697	0.00213873	0.1375979	0.000396136	0.0292096	0.362052	3.60834	0.286406	0.309334	0.115949	0.28831	0.1255941	1.095576
3843	1	-3736.341	-3721.35	-14.99158	0.2651096	0.216962	0.284441	0.04631625	0.0114512	0.458068	0.00878504	0.00542026	0.507634	0.00864133	0.02201638	0.000911253	0.044098	0.426463	3.52853	0.303958	0.297388	0.145951	0.252702	0.06833263	0.3221942
3844	0	-3745.576	-3728.737	-16.83923	0.3073254	0.2028433	0.279806	0.1791056	0.0126697	0.591177	0.0163009	0.00832898	0.369494	0.00203008	0.06138116	0.000585178	0.0354317	0.391038	3.57295	0.284493	0.307699	0.134655	0.273153	0.2404868	0.2552371
3845	1	-3739.152	-3723.95	-15.20214	0.2434209	0.2025397	0.2768711	-0.02811389	0.0197732	0.456586	0.00950708	0.00645452	0.505992	0.00168728	0.0769057	0.000579237	0.0352534	0.390254	3.57391	0.300195	0.29285	0.14934	0.257615	0.04879181	1.576201
3846	0	-3740.107	-3722.881	-17.2254	0.3209314	0.1854143	0.2207415	-0.4041942	0.00890124	0.542287	0.019176	0.00764018	0.420134	0.00186219	0.4111287	0.000308544	0.0258074	0.344533	3.62935	0.292181	0.298532	0.140176	0.269111	0.006934529	59.28718
3847	1	-3743.428	-3727.521	-15.90668	0.2341524	0.185495	0.3001158	-0.1460756	0.0202598	0.439397	0.0134102	0.00680304	0.518443	0.00168707	0.1674932	0.000309546	0.025849	0.344755	3.62909	0.291343	0.287318	0.155633	0.265705	0.02141756	7.820369
3848	0	-3733.736	-3718.156	-15.57975	0.2155747	0.1837902	0.3328366	-0.04019449	0.00781532	0.515114	0.0120451	0.00824464	0.453373	0.00340821	0.07310953	0.000288883	0.0249785	0.340049	3.63468	0.294871	0.296438	0.129753	0.278938	0.03291504	2.221159
3849	1	-3743.024	-3724.34	-18.68341	0.2609069	0.2060378	0.3271734	-0.3036674	0.0230487	0.449358	0.00304664	0.00195399	0.522476	0.000116873	0.3903049	0.000650316	0.0373297	0.399231	3.56279	0.293593	0.307058	0.14532	0.254029	0.08663751	4.505034
3850	0	-3734.025	-3718.548	-15.47725	0.2124626	0.1780873	0.3451179	0.001394421	0.0117769	0.45468	0.00721142	0.0104336	0.514731	0.00116757	0.0387012	0.000227075	0.0221668	0.324109	3.6535	0.312305	0.292388	0.135783	0.259524	0.04009562	0.9652226
3851	1	-3739.397	-3724.612	-14.78459	0.253728	0.1943176	0.268679	-0.08510194	0.0229515	0.447464	0.00631846	0.00267651	0.520275	0.000314096	0.08580421	0.000434072	0.030563	0.368665	3.60034	0.292328	0.290395	0.152893	0.264384	0.0007022746	122.1804
3852	0	-3736.814	-3717.132	-19.68255	0.2489107	0.2254098	0.2875563	-0.4367476	0.0134455	0.536372	0.00823312	0.00942458	0.427224	0.0053013	0.5406528	0.00115659	0.0495995	0.446685	3.50256	0.307301	0.289524	0.132949	0.270225	0.1039052	5.203328
3853	1	-3739.876	-3725.299	-14.57691	0.2484484	0.260848	0.2578133	0.06720574	0.0208517	0.549259	0.0111682	0.00321648	0.415278	0.000226356	0.003618582	0.00265635	0.0746284	0.523811	3.3989	0.304952	0.296925	0.126275	0.271848	0.07082432	0.05109237
3854	0	-3736.752	-3721.697	-15.05476	0.2396161	0.2005491	0.3078131	-0.02250254	0.0159528	0.558058	0.00779694	0.0063551	0.406225	0.00561256	0.04793174	0.000541336	0.0340928	0.385089	3.58028	0.294437	0.311022	0.131325	0.263217	0.02542919	1.88491
3855	1	-3740.548	-3724.579	-15.96916	0.2092062	0.1755693	0.3586164	0.06347549	0.0184385	0.485693	0.00987568	0.0101963	0.475724	7.26121e-05	0.03138803	0.000203161	0.0209757	0.316978	3.66184	0.275706	0.300704	0.144239	0.279351	0.09486351	0.3308757
3856	0	-3737.159	-3721.249	-15.91095	0.2573972	0.1982819	0.2793646	-0.1747782	0.0131525	0.616693	0.00812913	0.00180117	0.356483	0.00374068	0.1910673	0.00050035	0.0327902	0.379159	3.58755	0.274727	0.322059	0.13365	0.269564	0.0162891	11.72976
3857	1	-3743.867	-3729.105	-14.76176	0.2291252	0.1918262	0.2859901	-0.06070159	0.0176212	0.480897	0.00977817	0.0205664	0.471027	0.000110489	0.06231458	0.000395793	0.0291971	0.36199	3.60842	0.294264	0.274302	0.157116	0.274318	0.001612996	38.63283
3858	0	-3738.261	-3721.809	-16.45111	0.1796377	0.2111735	0.341365	-0.07966731	0.0149418	0.572738	0.00919586	0.0030653	0.396551	0.00350749	0.146001	0.000765415	0.0404599	0.412185	3.54659	0.307686	0.278846	0.123376	0.290092	0.06633373	2.201008
3859	1	-3736.091	-3720.901	-15.19068	0.2471543	0.1803014	0.3084662	0.04691884	0.00638492	0.577093	0.00862504	0.0170611	0.390745	9.1657e-05	0.02071207	0.000249775	0.0232399	0.330333	3.64618	0.30749	0.300548	0.127393	0.264569	0.06763091	0.3062516
3860	0	-3737.012	-3722.13	-14.88187	0.2010916	0.1925546	0.3226832	-0.02329903	0.0099419	0.534721	0.00664478	0.0100068	0.436438	0.00224678	0.02862014	0.000406721	0.0295936	0.363948	3.60605	0.300588	0.282753	0.13531	0.281349	0.005321109	5.378604
3861	1	-3739.122	-3724.298	-14.82429	0.268262	0.1867699	0.3181343	-0.03052645	0.0063549	0.574379	0.0133642	0.0169808	0.388907	1.33259e-05	0.03059383	0.000325689	0.0265086	0.348257	3.62491	0.291057	0.32169	0.119491	0.267763	6.738513e-05	454.0146
3862	0	-3736.607	-3721.057	-15.5504	0.2105849	0.1870979	0.3428163	0.01214986	0.0123429	0.559292	0.00730188	0.0154684	0.403543	0.00205153	0.04004355	0.000329939	0.0266795	0.349155	3.62384	0.317558	0.273624	0.140467	0.268351	0.05219342	0.7672147
3863	1	-3737.479	-3719.387	-18.09262	0.2714971	0.1906733	0.2888176	0.3668547	0.00875719	0.539973	0.012138	0.0110678	0.428038	2.58112e-05	0.04412339	0.00037893	0.0285741	0.358881	3.61217	0.30073	0.290504	0.137283	0.271483	0.4109781	0.1073619
3864	0	-3739.542	-3722.3	-17.24219	0.2668893	0.221227	0.2667638	-0.1855651	0.0113634	0.544467	0.00413918	0.0158695	0.421512	0.00264931	0.2833378	0.00103016	0.0468483	0.436763	3.51536	0.292249	0.297952	0.12587	0.283928	0.09777268	2.897924
3865	1	-3739.787	-3724.329	-15.45868	0.2564185	0.1746225	0.2837459	0.1185374	0.0139369	0.528703	0.0102055	0.0113213	0.435826	8.12034e-06	0.0153961	0.000194673	0.020536	0.314282	3.66499	0.312291	0.285587	0.12977	0.272352	0.1339335	0.1149533
3866	0	-3741.035	-3725.789	-15.24592	0.2873411	0.225352	0.2325403	0.09201567	0.0122715	0.53442	0.0137007	0.0104092	0.422128	0.00707061	0.04469683	0.00115477	0.0495611	0.446549	3.50273	0.290419	0.307262	0.134627	0.267691	0.1367125	0.3269403
3867	1	-3734.782	-3718.343	-16.43878	0.2331142	0.1789829	0.2823883	-0.2760403	0.013486	0.531583	0.0053321	0.011383	0.4382	1.5726e-05	0.2761241	0.000236065	0.022598	0.326632	3.65053	0.291476	0.301874	0.139056	0.267594	8.378059e-05	3295.8
3868	0	-3738.875	-3721.041	-17.83402	0.2817828	0.229969	0.2328482	-0.3156443	0.0133075	0.554995	0.00631017	0.0184479	0.40188	0.00505932	0.3951286	0.00130584	0.0526553	0.457298	3.48874	0.30032	0.298458	0.122807	0.278415	0.07948427	4.971155
3869	1	-3739.788	-3723.544	-16.24457	0.2443324	0.2056064	0.339329	0.12378	0.0137084	0.525058	0.00748602	0.00830362	0.445426	1.88305e-05	0.02585403	0.000641235	0.0370712	0.398131	3.56416	0.303599	0.283292	0.128098	0.28501	0.149634	0.1727818
3870	0	-3742.988	-3728.731	-14.25686	0.272314	0.2017	0.2238458	0.01496772	0.0119798	0.591302	0.0112918	0.0190893	0.361782	0.00455453	0.02963959	0.000563028	0.0347619	0.38808	3.57659	0.298947	0.301409	0.117698	0.281946	0.04460732	0.6644559
3871	1	-3741.038	-3723.206	-17.8314	0.1937706	0.1768646	0.3157519	0.3500789	0.0185553	0.555391	0.00991931	0.00948834	0.406592	5.37697e-05	0.03490543	0.000215216	0.0215845	0.320653	3.65755	0.300381	0.283251	0.147364	0.269004	0.3849843	0.09066716
3872	0	-3741.143	-3722.626	-18.51617	0.2872096	0.2095587	0.2377784	0.3922731	0.0139745	0.516493	0.00733278	0.0104859	0.444799	0.00691543	0.08358822	0.000727811	0.0394655	0.408141	3.55167	0.28254	0.318414	0.123842	0.275204	0.4758613	0.1756567
3873	1	-3738.23	-3720.812	-17.41807	0.1917656	0.2060943	0.349411	-0.001192734	0.0140997	0.499545	0.00369767	0.00824248	0.474367	4.76106e-05	0.1587943	0.000651511	0.0373636	0.399375	3.56261	0.292516	0.295549	0.14587	0.266065	0.1576016	1.007568
3874	0	-3738.811	-3724.064	-14.74716	0.2711678	0.2380102	0.259327	-0.02196326	0.0173677	0.542113	0.00754257	0.0107163	0.408584	0.0136757	0.05687389	0.00159927	0.0581783	0.47551	3.46471	0.295046	0.293534	0.139426	0.271994	0.03491063	1.629128
3875	1	-3733.455	-3717.587	-15.86771	0.2257099	0.1851545	0.3388417	-0.1137577	0.0115203	0.476112	0.00831165	0.00884832	0.495168	3.9133e-05	0.1253283	0.000305335	0.025674	0.343818	3.6302	0.286395	0.310943	0.133801	0.268861	0.01157067	10.83155
3876	0	-3734.586	-3719.306	-15.27984	0.2617115	0.2237484	0.2819685	-0.05296853	0.017148	0.534515	0.00847374	0.002125	0.432678	0.00505985	0.09114311	0.00110519	0.0485006	0.442765	3.50763	0.288817	0.308041	0.130916	0.272226	0.03817457	2.387534
3877	1	-3741.284	-3722.971	-18.31241	0.2296239	0.2281929	0.3228892	-0.364923	0.0227957	0.538366	0.00652328	0.0159611	0.416311	4.22434e-05	0.4084464	0.00124625	0.051458	0.453189	3.49411	0.295725	0.291595	0.13459	0.278089	0.04352342	9.384521
3878	0	-3738.009	-3723.679	-14.33012	0.2726608	0.2273977	0.2715512	-0.008702374	0.0148458	0.521247	0.00907915	0.00472809	0.447001	0.00309855	0.01819552	0.00122018	0.0509248	0.451338	3.49652	0.303214	0.28388	0.121115	0.291791	0.009493151	1.9167
3879	1	-3734.679	-3717.673	-17.00652	0.2107732	0.1652735	0.3286186	0.2827366	0.00753643	0.546399	0.0140733	0.00939309	0.422523	7.47734e-05	0.005546436	0.000124412	0.0164411	0.287268	3.69617	0.302703	0.304477	0.138424	0.254396	0.288283	0.01923955
3880	0	-3739.131	-3724.767	-14.36359	0.2623398	0.171072	0.23497	0.06915083	0.0100332	0.566477	0.0132707	0.00851922	0.389681	0.0120182	0.003228597	0.000165185	0.0189275	0.304106	3.6768	0.289252	0.293604	0.133012	0.284132	0.07237942	0.04460656
3881	1	-3740.375	-3723.276	-17.09977	0.2082697	0.183217	0.2870833	-0.02899801	0.00909017	0.545248	0.0144343	0.00937331	0.421633	0.000220621	0.1849448	0.000282169	0.0246889	0.33846	3.63657	0.288171	0.29867	0.145591	0.267568	0.1559468	1.185948
3882	0	-3742.345	-3727.516	-14.8295	0.2724276	0.2104921	0.2180913	-0.09436349	0.0153178	0.517314	0.00908572	0.00943848	0.431729	0.0171152	0.1214687	0.000749387	0.0400392	0.410482	3.54873	0.290999	0.297431	0.131906	0.279664	0.02710524	4.481375
3883	1	-3744.312	-3724.889	-19.42309	0.2230086	0.1717673	0.3526901	-0.07953673	0.0112059	0.509336	0.00799678	0.00253072	0.46886	6.98492e-05	0.3115582	0.000170676	0.0192374	0.306107	3.67448	0.270339	0.291048	0.144741	0.293872	0.2320215	1.342799
3884	0	-3740.953	-3726.09	-14.86387	0.2799244	0.1918683	0.2754489	0.07059267	0.0204329	0.54039	0.00532601	0.00637236	0.411586	0.0158931	0.006566923	0.000396419	0.0292199	0.362103	3.60828	0.278227	0.315592	0.136944	0.269237	0.07715959	0.08510832
3885	1	-3736.249	-3720.896	-15.35249	0.2656206	0.1780878	0.2600127	0.0251387	0.00894947	0.522708	0.0130593	0.0115509	0.443663	6.9268e-05	0.06731101	0.00022708	0.022167	0.32411	3.6535	0.305551	0.296491	0.125136	0.272823	0.0924497	0.7280825
3886	0	-3736.761	-3720.818	-15.94285	0.2632288	0.1983938	0.27492	-0.08856564	0.0148235	0.533585	0.00860343	0.00629212	0.424059	0.0126368	0.153228	0.000502319	0.032854	0.379453	3.58719	0.279273	0.316396	0.127389	0.276943	0.06466237	2.369663
3887	1	-3733.897	-3719.354	-14.54291	0.2180793	0.1728927	0.3012066	-0.01466137	0.0113	0.555566	0.0140672	0.00744891	0.411385	0.000233498	0.01606088	0.000179853	0.0197443	0.309338	3.67074	0.297296	0.311198	0.121152	0.270354	0.001399504	11.47612
3888	0	-3738.699	-3722.599	-16.09996	0.2660065	0.2054251	0.2906727	-0.01042654	0.0138677	0.50731	0.00817978	0.00569106	0.455238	0.00971316	0.1132702	0.000637445	0.0369627	0.397668	3.56473	0.271591	0.306883	0.130933	0.290593	0.1028437	1.101382
3889	1	-3734.185	-3718.396	-15.78972	0.2154661	0.1835682	0.3026717	-0.08095069	0.011971	0.555921	0.0140762	0.00585992	0.411648	0.000523544	0.1260798	0.000286268	0.0248662	0.339434	3.63541	0.288909	0.28807	0.134013	0.289009	0.04512906	2.79376
3890	0	-3744.363	-3728.73	-15.6322	0.2642248	0.1726487	0.347945	0.05004071	0.00675933	0.511463	0.00824673	0.00850781	0.458964	0.00605936	0.02012973	0.000177832	0.0196339	0.308638	3.67155	0.297507	0.30363	0.124605	0.274258	0.07017044	0.2868691
3891	1	-3739.423	-3722.462	-16.96073	0.2144214	0.1887863	0.3471892	-0.1766389	0.0107392	0.564581	0.00954014	0.0105087	0.403648	0.000982579	0.2209975	0.000352462	0.0275671	0.353763	3.61832	0.286632	0.297081	0.138861	0.277425	0.04435856	4.98207
3892	0	-3738.847	-3723.084	-15.76297	0.2751472	0.1861007	0.2410561	0.1166618	0.0116316	0.608635	0.00945625	0.0101242	0.355516	0.00463716	0.05553355	0.000317141	0.0261614	0.346421	3.6271	0.296861	0.289746	0.124599	0.288794	0.1721953	0.3225032
3893	1	-3735.616	-3719.318	-16.2975	0.215536	0.1708573	0.3148811	0.05242886	0.0108187	0.568762	0.0102502	0.00183196	0.406637	0.0017009	0.08352583	0.000163517	0.0188323	0.303487	3.67752	0.277378	0.323987	0.116751	0.281884	0.1359547	0.6143652
3894	0	-3733.902	-3718.74	-15.16169	0.2215307	0.1799407	0.3454498	-0.03440071	0.00996434	0.57992	0.00842444	0.00546439	0.392096	0.00413118	0.03744793	0.000245967	0.0230634	0.329322	3.64737	0.289621	0.307179	0.122538	0.280662	0.003047221	12.28921
3895	1	-3741.173	-3726.749	-14.42462	0.2664011	0.1795057	0.2702441	-0.02525527	0.0127198	0.567415	0.0102564	0.00199159	0.406882	0.000734586	0.03199824	0.000241432	0.0228515	0.328101	3.64881	0.298308	0.305621	0.122107	0.273965	0.006742975	4.745419
3896	0	-3732.599	-3716.576	-16.0228	0.2148328	0.1883532	0.3641307	0.0570754	0.0105562	0.526254	0.00965654	0.00109122	0.446331	0.00611099	0.03323947	0.000346581	0.0273382	0.352584	3.61973	0.296568	0.303808	0.129512	0.270113	0.09031487	0.3680399
3897	1	-3737.185	-3722.404	-14.78081	0.2659825	0.1705872	0.2488829	0.03483851	0.0125543	0.562682	0.00780721	0.00589531	0.409286	0.0017753	0.03660655	0.000161436	0.0187129	0.302708	3.67842	0.283977	0.314155	0.119055	0.282813	0.07144506	0.5123734
3898	0	-3738.217	-3721.29	-16.92701	0.2183926	0.2104092	0.3037477	0.009424596	0.0130354	0.522031	0.0150393	0.00108246	0.442749	0.00606196	0.1457746	0.000747454	0.0399881	0.410275	3.54899	0.289065	0.301887	0.149678	0.25937	0.1551992	0.9392742
3899	1	-3735.512	-3721.096	-14.41589	0.3095993	0.2247343	0.2267331	0.08732781	0.012484	0.555877	0.0125995	0.0100198	0.406993	0.00202683	0.0002955327	0.0011355	0.0491517	0.445095	3.50462	0.28273	0.295415	0.135104	0.286751	0.08762334	0.003372762
