Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
17940	19.01827	0	19.01827	6.387376	263042.8	0.00018916	0.00886447	0.00554154	0.0058212	0.0280335	0.0136541	0.0019205	0.00840813	0.00589312	0.0377695	0.00895972	0.0478491	0.0130899	0.0108673	0.000727019	0.00473148	0.0445706	0.00428092	0.01057584	-0.05782982	0.0829937	0.0389489	0.381854	0.19554	0.224501	0.0761622	19.88087	0.1415671	0.997523	0.999366	1.00063	1.00248	0.0377362	0.373916	0.466334	0.122013	0.08373723	1.690611
17950	33.72209	0	33.72209	2.893948	862425.2	0.00573825	0.00529036	0.0213138	0.00675518	0.00324223	0.0129444	0.00230936	0.0169642	0.00208867	0.0224089	0.00679509	0.0168391	0.00812388	0.000856639	0.00369474	0.00228417	0.0124431	0.00330224	0.0166404	0.02717051	0.125421	0.203972	0.213556	0.142749	0.239595	0.0747074	6.361874	0.07151986	0.998632	0.99965	1.00035	1.00137	0.0493428	0.270571	0.394038	0.286048	0.09869037	0.7246894
17960	-23.62512	0	-23.62512	4.040833	134719.6	0.0015867	0.143292	0.139248	0.375768	0.234505	0.00341213	0.114722	0.237611	0.00966513	0.122165	0.430695	0.15309	0.569239	0.353737	0.291211	0.0731165	0.248517	0.167514	0.2127657	-0.314751	0.79823	0.0279576	0.0627643	0.00944146	0.0655716	0.0360349	32.07931	0.3215193	0.996539	0.999113	1.00088	1.00347	0.207961	0.0111718	0.12647	0.654397	0.006768328	47.50351
17970	-8.588571	0	-8.588571	1.889912	378901.1	0.00238449	0.0444871	0.0593439	0.0591089	0.0340187	0.00834246	0.0513475	0.170437	0.0125695	0.00624848	0.204188	0.00624604	0.299067	0.0940204	0.0618509	0.299856	0.0115489	0.0430914	0.04805071	-0.2125051	0.290031	0.288282	0.203017	0.142782	0.0182958	0.0575915	10.911	0.2862475	0.997936	0.999472	1.00053	1.00207	0.0855502	0.220613	0.468102	0.225734	0.07374243	3.881721
17980	-1.599226	0	-1.599226	2.179388	80705.1	0.123899	0.148605	0.0131332	0.00961551	0.0786966	0.00788111	0.101216	0.0556774	0.00229024	0.0295145	0.113982	0.131717	0.066709	0.0897521	0.0591547	0.0658649	0.0293556	0.0449334	0.05068952	-0.3910789	0.0214179	0.23257	0.163783	0.115188	0.0770375	0.390004	10.16201	0.4265101	0.995529	0.998854	1.00114	1.00448	0.57243	0.0850518	0.173442	0.169076	0.03543129	12.03767
17990	2.885029	0	2.885029	3.01293	664965.5	0.0286234	0.0618705	0.0572146	0.00866268	0.00185414	0.034087	0.037521	0.165188	0.0217715	0.182134	0.0184738	0.0514764	0.0557443	0.0249717	0.013572	0.00923316	0.0642941	0.147778	0.05703828	0.5598154	0.00473962	0.139034	0.502319	0.0688614	0.215663	0.0693825	19.80642	0.05592225	0.998442	0.999601	1.0004	1.00156	0.221331	0.0939117	0.19151	0.493247	0.6157376	0.09082155
18000	18.93568	0	18.93568	4.258135	270713.6	0.0596708	0.0141011	0.018573	0.00150542	0.00358146	0.0307284	0.0266079	0.0119469	0.00598309	0.00262829	0.000660411	0.0511535	0.0263797	0.0262658	0.0237312	0.0224007	0.0283938	0.0225796	0.02620364	-0.3674444	0.072606	0.148662	0.220339	0.130765	0.357763	0.0698641	46.4154	0.4495802	0.997558	0.999375	1.00062	1.00244	0.250542	0.680768	0.0211394	0.0475511	0.08213582	5.473619
18010	26.72443	0	26.72443	2.342707	130548.7	0.0125521	0.00713349	0.0101428	0.0487941	0.0191976	0.0361186	0.00557484	0.0129722	0.0188615	0.0149651	0.00979333	0.0419272	0.000592938	0.00990794	0.00341881	0.0085674	0.0336307	0.0102583	0.02301744	0.0228371	0.0635829	0.0514436	0.0529389	0.145519	0.377909	0.308606	4.420154	0.02422479	0.996484	0.999099	1.0009	1.00352	0.029749	0.748789	0.124203	0.0972598	0.04706189	0.5147433
18020	7.309528	0	7.309528	2.581549	778085.3	0.0229853	0.0871779	0.0164301	0.000247732	0.0326392	0.046755	0.025969	0.0539119	0.1118	0.0162252	0.00969981	0.0353481	0.0872465	0.0182289	0.0116379	0.0277331	0.025896	0.0434496	0.03916488	0.1369648	0.108536	0.170113	0.118805	0.0233262	0.328764	0.250456	11.52299	0.03191197	0.998559	0.999632	1.00037	1.00144	0.197957	0.0971662	0.560032	0.144844	0.1688767	0.1889661
18030	-12.37383	0	-12.37383	28.1145	843001.3	0.057623	0.0303292	0.0358095	0.0441569	0.022501	0.13419	0.0725328	0.115895	0.00175332	0.13522	0.0125102	0.128478	0.0837436	0.008242	0.0322948	0.0100573	0.135445	0.0916848	0.05354094	0.007764205	0.497317	0.0612605	0.054385	0.167769	0.13154	0.0877287	37.07182	0.04223257	0.998616	0.999646	1.00035	1.00138	0.18938	0.321015	0.384364	0.105241	0.04999677	0.8447059
18040	-1.256429	0	-1.256429	15.05559	770381	0.0509169	0.0431617	0.0104244	0.0346848	0.0481493	0.00636394	0.0542872	0.0439313	0.00300082	0.00381765	0.0380838	0.0797492	0.0532098	0.0279032	0.0341224	0.0799877	0.0114145	0.00886222	0.02864915	0.0919274	0.0367748	0.0757633	0.0638262	0.196894	0.523783	0.102958	19.68312	0.03109349	0.998552	0.99963	1.00037	1.00145	0.086223	0.48868	0.376241	0.0488563	0.1230209	0.2527497
18050	-1.100585	0	-1.100585	23.06916	149139	0.0468732	0.0699317	0.0203526	0.00421881	0.00260346	0.000344669	0.0423565	0.0254543	0.0112239	0.0322011	0.00285848	0.0111859	0.0107519	0.0325848	0.0625434	0.119629	0.0483852	0.0224185	0.03961601	0.02454367	0.0555236	0.114389	0.0251591	0.297276	0.352203	0.155449	47.65688	0.001982571	0.99671	0.999157	1.00084	1.00329	0.0650051	0.454905	0.148332	0.331758	0.02652625	0.07473998
18060	-7.849233	0	-7.849233	28.99089	673932.7	0.0457147	0.120767	0.00704202	0.0121662	0.0989133	0.0562089	0.0245545	0.00855614	0.134299	0.0462887	0.0167607	0.0482313	0.0578865	0.0285424	0.0191594	0.0745325	0.0291518	0.0645872	0.06110771	-0.0445415	0.0549944	0.144354	0.0286981	0.131323	0.444462	0.196169	34.94975	0.1107373	0.998452	0.999604	1.0004	1.00155	0.0842079	0.00994914	0.0414594	0.864384	0.06619582	1.672875
18070	-6.856498	0	-6.856498	19.40469	148074	0.016275	0.0105737	0.0131096	0.00627191	0.0249333	0.0267602	0.0386186	0.0288423	0.0180408	0.19963	0.0247303	0.115545	0.0220847	0.0314573	0.0450749	0.0329925	0.00911125	0.120263	0.04701637	0.02471754	0.0967887	0.112142	0.0466053	0.0855307	0.327313	0.33162	42.05713	0.03042603	0.996699	0.999154	1.00084	1.00331	0.0697841	0.226152	0.355544	0.348519	0.05514357	0.5517602
18080	21.34666	0	21.34666	6.223791	548252	0.018008	0.0200278	0.00609396	0.00109913	0.00389488	0.0267931	0.0163454	0.00522426	0.0138175	0.000810158	0.0198842	0.000441795	0.00495058	0.0435765	0.0143206	0.00766251	0.016668	0.000926238	0.018414	-0.07595959	0.0743971	0.00725905	0.024986	0.308135	0.384489	0.200734	21.58524	0.0994444	0.998284	0.999561	1.00044	1.00172	0.134793	0.182675	0.19364	0.488893	0.02348481	4.234414
18090	-23.43803	0	-23.43803	5.630855	841983.1	0.313937	0.0164496	0.476394	0.111616	0.182241	0.0267802	0.493082	0.106579	0.0724951	0.00282043	0.596928	0.0850756	0.351415	0.0650203	0.000819596	0.0170042	0.060057	0.00196533	0.1831137	-0.1299068	0.062063	0.0101753	0.0442001	0.170075	0.189181	0.524306	19.83403	0.1609846	0.998615	0.999646	1.00035	1.00139	0.161126	0.20759	0.0458847	0.5854	0.03107779	5.180054
18100	-12.9375	0	-12.9375	17.8635	930206.8	0.167795	0.156484	0.0611991	0.00933964	0.00467685	0.147012	0.170525	0.0314565	0.0726646	0.0809704	0.0979859	0.0229405	0.0197456	0.0284691	0.00472634	0.00178421	0.00562018	0.145457	0.06412013	-0.1303428	0.118909	0.00469933	0.149075	0.332826	0.181863	0.212627	29.14282	0.1905858	0.998682	0.999663	1.00034	1.00132	0.215341	0.054623	0.242981	0.487055	0.06024299	3.163617
18110	-18.73332	0	-18.73332	10.81027	753101.7	0.0583907	0.0535077	0.115146	0.271608	0.0339646	0.0283165	0.0140515	0.0481815	0.00671962	0.065962	0.114309	0.00982897	0.0598653	0.109567	0.070134	0.491069	0.202773	0.343137	0.09294051	0.06719753	0.0765627	0.00569578	0.180685	0.403399	0.213814	0.119844	11.30375	0.1033087	0.998536	0.999626	1.00037	1.00147	0.313749	0.0532393	0.520359	0.112653	0.1705063	0.6058941
18120	-19.03382	0	-19.03382	8.466465	990924.6	0.0625719	0.0787558	0.0489479	0.153528	0.0575479	0.0528837	0.0305527	0.09033	0.343468	0.0897421	0.0120347	0.13085	0.122378	0.0440648	0.0710018	0.250059	0.0941229	0.108355	0.0920192	-0.02717259	0.105942	0.0078814	0.158034	0.2614	0.42781	0.0389332	24.00144	0.0705969	0.998723	0.999674	1.00033	1.00128	0.213955	0.0908231	0.368261	0.326961	0.04342431	1.625746
18130	-18.72512	0	-18.72512	13.54865	942399.8	0.0096727	0.217149	0.205353	0.0829765	0.25692	0.000617519	0.00889227	0.0141036	0.0279838	0.049028	0.223113	0.0150091	0.0417379	0.0425361	0.09064	0.00603521	0.0553109	0.118243	0.1082486	0.0281128	0.131918	0.143	0.177172	0.272177	0.173429	0.102304	30.38699	0.1105673	0.998691	0.999665	1.00033	1.00131	0.270536	0.170678	0.309632	0.249154	0.1386801	0.7972831
18140	-12.82888	0	-12.82888	12.07805	933344.6	0.0835212	0.160826	0.0137274	0.158126	0.14042	0.0240659	0.133154	0.0761457	0.00718895	0.260723	0.0659784	0.0518737	0.0110223	0.0444402	0.106355	0.0688595	0.0455953	0.0149151	0.07814286	-0.08601669	0.0798664	0.508531	0.107264	0.164782	0.102288	0.0372685	19.93916	0.1835944	0.998685	0.999664	1.00034	1.00132	0.202949	0.168848	0.623953	0.00424946	0.09757771	1.88152
18150	-27.18092	0	-27.18092	5.106054	799155	0.113519	0.0426061	0.0198959	0.00171452	0.0628631	0.24478	0.141163	0.118705	0.0893686	0.150476	0.0514487	0.102751	0.433542	0.314094	0.147755	0.466772	0.787885	0.0516118	0.1851962	0.06533783	0.252514	0.0797443	0.0345067	0.492938	0.0711106	0.0691865	33.35235	0.05702312	0.998578	0.999636	1.00036	1.00142	0.0210128	0.00510688	0.843016	0.130864	0.122361	0.4660239
18160	-26.14854	0	-26.14854	11.77585	931590.9	0.00813791	0.421522	0.129974	0.163848	0.33925	0.191473	0.0803439	0.0247541	0.521267	0.0610418	0.278397	0.0300591	0.0172751	0.0113137	0.0318519	0.186149	0.116526	0.0131468	0.1284139	0.1081354	0.338135	0.174113	0.0531108	0.0508548	0.0685115	0.315275	25.11412	0.0483705	0.998683	0.999663	1.00034	1.00132	0.190717	0.588347	0.0345914	0.186345	0.1565059	0.309065
18170	-13.94746	0	-13.94746	7.452904	744114.3	0.0943004	0.00351437	0.0450794	0.288339	0.0811724	0.115244	0.0470318	0.00638741	0.0689775	0.0817197	0.0858261	0.0362909	0.215226	0.0280127	0.0458164	0.184768	0.200953	0.0463297	0.07761879	-0.2981655	0.0222866	0.318889	0.0120544	0.0517354	0.00306845	0.591966	39.44283	0.3282562	0.998527	0.999623	1.00038	1.00147	0.0431497	0.738238	0.132074	0.0865376	0.03009065	10.90891
18180	-18.48106	0	-18.48106	6.651271	304046.1	0.27744	0.00320744	0.0476196	0.578903	0.00605556	0.00137918	0.0127235	0.0490799	0.203646	0.268114	0.28126	0.0131804	0.0692105	0.00198809	0.00476355	0.0877147	0.0531266	0.000520051	0.1048027	-0.09582368	0.0303647	0.320549	0.00889194	0.00992456	0.0695427	0.560727	35.23805	0.2147624	0.997696	0.99941	1.00059	1.00231	0.109143	0.139993	0.536211	0.214654	0.1189387	1.805656
18190	-9.294918	0	-9.294918	7.657393	735589.5	0.055816	0.103836	0.00691821	0.0511121	0.0269955	0.0358262	0.114419	0.0642555	0.0150832	0.0547606	0.0252028	0.0297419	0.0684977	0.0299012	0.0227227	0.187214	0.0618103	0.0177902	0.04251347	0.01055889	0.448598	0.415417	0.00687203	0.0324321	0.0349752	0.0617049	38.63167	0.02054265	0.998518	0.999621	1.00038	1.00148	0.174375	0.565049	0.105495	0.15508	0.03110154	0.6605028
18200	-26.92773	0	-26.92773	8.700927	343469.4	0.313578	0.0468666	0.903277	0.0693667	0.00121025	0.0808618	0.0555295	0.409577	0.102976	0.138719	0.10253	0.253118	0.0248343	0.0168443	0.186442	0.0397579	0.153506	0.0420608	0.1449232	-0.09539391	0.274688	0.215449	0.24018	0.0821092	0.108753	0.0788218	37.66815	0.1010525	0.997832	0.999445	1.00055	1.00217	0.552826	0.0514803	0.0159965	0.379697	0.005658582	17.85827
18210	-16.38591	0	-16.38591	19.50535	999543.2	0.0686536	0.188124	0.126853	0.0264263	0.0693344	0.0252052	0.0494185	0.186906	0.0238592	0.010901	0.0659952	0.111665	0.0601714	0.186471	0.029861	0.0474714	0.0739984	0.0331951	0.09027023	-0.004828823	0.0651293	0.00101018	0.538468	0.0977023	0.249896	0.0477939	32.61235	0.1344426	0.998729	0.999675	1.00032	1.00127	0.24852	0.586132	0.0733442	0.0920032	0.1296138	1.037255
18220	-11.55967	0	-11.55967	11.99093	999543.2	0.0726502	0.186847	0.0128974	0.201568	0.0518535	0.00301555	0.0713108	0.0843189	0.126608	0.0189919	0.111431	0.0727379	0.0602137	0.0143202	0.100076	0.0745065	0.0369407	0.0340852	0.08334349	-0.002210582	0.613551	0.000852262	0.185985	0.0845649	0.0337643	0.0812832	18.25593	0.08724742	0.998729	0.999675	1.00032	1.00127	0.0518899	0.063388	0.364075	0.520648	0.08503684	1.025996
18230	-15.77873	0	-15.77873	14.3209	730645.5	0.0466501	0.0232958	0.00681267	0.00950853	0.0683767	0.28333	0.195171	0.162402	0.0960556	0.069761	0.0177126	0.110682	0.0544592	0.03816	0.082898	0.0400964	0.0260465	0.0300134	0.05762704	0.08677403	0.109941	0.00552534	0.108762	0.0752206	0.0628044	0.637747	31.41285	0.06836871	0.998513	0.99962	1.00038	1.00149	0.120889	0.047917	0.178537	0.652658	0.1551427	0.4406826
18240	-30.36506	0	-30.36506	24.96123	651682	0.150474	0.215836	0.0430163	0.000755717	0.13647	0.0496443	0.170115	0.13914	0.000882984	0.464849	0.0381574	0.0198572	0.0318385	0.0128231	0.0399352	0.175592	0.42999	0.749116	0.1311077	0.01846023	0.123319	0.0136912	0.226511	0.248212	0.12408	0.264186	44.67303	0.02912559	0.998426	0.999597	1.0004	1.00158	0.158187	0.123262	0.29231	0.42624	0.04758582	0.6120644
18250	13.91496	0	13.91496	22.30214	573641.9	0.00101731	0.0202656	0.0563294	0.0513929	0.00500229	0.0225016	0.00772241	0.0354597	0.0179811	0.00482883	0.0105284	0.00146982	0.00237466	0.00417879	0.00509235	0.0254751	0.0218054	0.0163653	0.01835873	-0.02919712	0.0785721	0.0335662	0.134083	0.421665	0.259595	0.0725187	24.71018	0.03233031	0.998322	0.999571	1.00043	1.00168	0.000679187	0.550428	0.115895	0.332998	0.003133183	10.31868
18260	-11.38794	0	-11.38794	9.585882	537217.2	0.0396751	0.00410427	0.0413633	0.0908678	0.0848382	0.0292128	0.0665165	0.0350233	0.0455486	0.0118997	0.0523353	0.0561387	0.0149922	0.0449636	0.193402	0.0629654	0.00602895	0.0676117	0.03358912	-0.1742547	0.00721615	0.037918	0.144306	0.696614	0.0358988	0.0780477	44.71212	0.2708905	0.998266	0.999557	1.00044	1.00173	0.158326	0.218523	0.416983	0.206168	0.09663576	2.803212
18270	-6.140581	0	-6.140581	10.04499	252086.2	0.0657766	0.0246362	0.0266525	0.0727634	0.0203382	0.016753	0.0167916	0.141458	0.0362608	0.00102497	0.00645598	0.0257952	0.184721	0.0153711	0.086094	0.101035	0.109924	0.130816	0.04553245	0.04709305	0.00780341	0.0690248	0.556451	0.0452503	0.238946	0.082524	14.7454	0.02953632	0.997469	0.999352	1.00065	1.00253	0.125653	0.152835	0.152399	0.569112	0.07662937	0.3854439
18280	-18.27368	0	-18.27368	5.521121	828181.9	0.052167	0.104642	0.0310531	0.144717	0.0762307	0.132515	0.296329	0.0982265	0.0173383	0.00604528	0.0234962	0.0494434	0.0286592	0.0827813	0.0322802	0.0270776	0.00811644	0.930208	0.160121	0.09603854	0.0369517	0.431598	0.136579	0.0381003	0.296033	0.0607383	24.72148	0.04553277	0.998604	0.999643	1.00036	1.0014	0.127216	0.352876	0.236897	0.283011	0.1415713	0.3216243
18290	-1.089684	0	-1.089684	13.83412	141077.2	0.00164816	0.0779982	0.026926	0.0153634	0.0339011	0.0479534	0.034553	0.0266644	0.0128909	0.0433336	0.027351	0.00998779	0.0587472	0.0135831	0.0433153	0.0156812	0.115562	0.0132507	0.03761854	0.4220511	0.131995	0.617172	0.0182261	0.0118855	0.0143424	0.206379	42.93319	0.02517537	0.996618	0.999134	1.00086	1.00339	0.318952	0.135872	0.247739	0.297437	0.4472264	0.05629222
18300	-33.30366	0	-33.30366	8.498385	285640.1	0.0309529	0.252726	0.754963	0.0121438	0.547476	0.707548	0.0458319	0.170026	0.180048	0.23398	0.378109	0.131935	1.46557	0.217031	0.303688	0.107669	0.182158	0.0663365	0.265073	0.1167596	0.113625	0.400921	0.0156894	0.0102313	0.23117	0.228364	8.751956	0.01203093	0.997623	0.999392	1.00061	1.00238	0.091724	0.0246683	0.110468	0.773139	0.1287906	0.0934147
18310	-24.48226	0	-24.48226	1.252432	658303.6	0.0682611	0.094358	0.121235	0.478473	0.452224	0.203737	0.0215207	0.750679	0.00248417	0.380712	0.529362	0.0471977	0.575144	0.0678342	0.337265	0.0455902	0.391756	0.112085	0.2430774	-0.09702179	0.103916	0.401368	0.00804587	0.00935711	0.211417	0.265896	3.703505	0.1982154	0.998434	0.999599	1.0004	1.00157	0.112442	0.218572	0.588832	0.080153	0.1011936	1.958774
18320	-14.00132	0	-14.00132	3.515912	578791.3	0.0386255	0.0576747	0.0119447	0.350442	0.0385213	0.0436924	0.0604648	0.0513597	0.0103108	0.079791	0.0738389	0.278437	0.127552	0.0555523	0.0970572	0.0447996	0.0763063	0.18223	0.1716925	-0.3195894	0.0173924	0.0838732	0.0983471	0.32967	0.394503	0.0762142	15.96106	0.3352353	0.99833	0.999573	1.00043	1.00167	0.0801751	0.54658	0.109854	0.263391	0.01564589	21.42641
18330	-21.98904	0	-21.98904	5.612158	655200.3	0.270703	0.299883	0.252619	0.104704	0.0177772	0.0905224	0.333599	0.00369838	0.0799127	0.0255048	0.0863594	0.219499	0.356051	0.166566	0.0472047	0.342024	0.0940381	0.0105177	0.1317936	-0.2356716	0.108926	0.0610852	0.176001	0.262686	0.327946	0.063356	13.42374	0.295543	0.99843	0.999598	1.0004	1.00157	0.147889	0.715415	0.00868294	0.128013	0.0598714	4.936297
18340	-40.15884	0	-40.15884	10.4686	120447.3	0.0906473	0.252912	0.605601	0.288594	0.00700711	1.2468	0.674813	0.193646	0.00878818	0.00858701	0.223509	0.2586	0.0826691	0.625707	0.0663404	0.381129	0.43773	0.248911	0.3032905	-0.1842178	0.168852	0.0946916	0.333006	0.119684	0.185555	0.0982118	47.58666	0.255956	0.99634	0.999062	1.00093	1.00366	0.0616453	0.0753682	0.659204	0.203783	0.07173821	3.567917
18350	-31.77109	0	-31.77109	4.73922	63655.48	0.223765	0.106553	0.116566	0.324737	0.316962	0.200149	0.0778939	0.0529607	0.709578	0.0933638	0.534397	0.0136279	0.372008	0.270606	0.0750907	0.0737974	0.136883	0.201308	0.146301	-0.1592881	0.108487	0.0370895	0.340671	0.185712	0.189826	0.138215	43.94887	0.1825964	0.994966	0.998709	1.00128	1.00504	0.0413289	0.128563	0.733543	0.0965656	0.02330828	7.83397
18360	-9.858894	0	-9.858894	11.93594	565260.5	0.00702768	0.0287658	0.0922209	0.0195683	0.177132	0.0391829	0.062642	0.0644343	0.024291	0.0616075	0.0435613	0.0680183	0.0897839	0.0675975	0.0001231	0.0621427	0.0652964	0.0989674	0.05798064	-0.0398689	0.108119	0.138393	0.403861	0.136787	0.111038	0.101803	44.00416	0.1499707	0.99831	0.999568	1.00043	1.00169	0.168633	0.216791	0.0785848	0.535991	0.1101018	1.362109
18370	-5.596023	0	-5.596023	6.736613	305522.6	0.141027	0.0419582	0.0318239	0.113056	0.00127553	0.0528894	0.0382163	0.0863824	0.0854744	0.0186738	0.175621	0.000686668	0.00306416	0.0507949	0.102314	0.0960943	0.0144592	0.166183	0.06922078	0.1917891	0.123374	0.187421	0.12603	0.279566	0.150375	0.133235	11.16552	0.00122039	0.997701	0.999412	1.00059	1.0023	0.198061	0.227388	0.324848	0.249703	0.1930095	0.006322957
18380	-31.86648	0	-31.86648	12.0825	624860.1	0.233509	0.249173	0.0471737	0.0264271	0.344479	0.0624482	0.442511	0.332846	0.415409	0.109921	0.111661	0.136809	0.123089	0.110235	0.0198372	0.350395	0.159389	0.231977	0.2510379	-0.2174711	0.0629009	0.278776	0.187462	0.247024	0.222925	0.000912702	28.43673	0.3323618	0.998392	0.999589	1.00041	1.00161	0.245455	0.304855	0.350601	0.0990898	0.1148907	2.892853
18390	-10.60992	0	-10.60992	9.912315	60760.5	0.0586668	0.138719	0.0219875	0.00642984	0.00351788	0.0285858	0.0519807	0.160444	0.0475364	0.0350532	0.0335074	0.0201126	0.0799263	0.0156739	0.222735	0.411929	0.179297	0.0129104	0.06928719	0.3638957	0.0541985	0.204737	0.0907368	0.399643	0.249208	0.0014766	40.28157	0.08956544	0.994848	0.998678	1.00131	1.00516	0.53682	0.269489	0.126816	0.0668753	0.4534611	0.1975151
18400	-1.407439	0	-1.407439	8.993983	983147.5	0.0626676	0.0342414	0.0666823	0.0435725	0.00679853	0.0405291	0.117377	0.0153914	0.0950258	0.113435	0.00911301	0.0267765	0.0598434	0.00423943	0.0761778	0.0369176	0.0404879	0.0436099	0.0609472	-0.006570371	0.144205	0.212702	0.0942671	0.499574	0.0477175	0.00153405	20.79495	0.08562117	0.998718	0.999672	1.00033	1.00128	0.233756	0.509171	0.222318	0.0347548	0.0790508	1.083116
18410	-17.98359	0	-17.98359	8.142139	705488.4	0.168232	0.0704043	0.105009	0.0099567	0.498859	0.232649	0.0316957	0.0495963	0.0235105	0.135588	0.255273	0.197216	0.207544	0.0663337	6.18151e-05	0.249003	0.0253463	0.0490708	0.1021799	-0.2683294	0.275065	0.257528	0.23152	0.176257	0.0577736	0.00185734	40.95915	0.2927405	0.998487	0.999613	1.00039	1.00151	0.0579993	0.564952	0.275437	0.101611	0.02441118	11.99207
18420	-28.36544	0	-28.36544	12.4137	688004.9	0.135194	0.659551	0.126122	0.0767765	0.353875	0.0285946	0.051418	0.0719711	0.0565291	0.0150822	0.312848	0.15323	0.171754	0.044936	0.418622	0.275887	0.257469	0.123529	0.3151233	0.1752745	0.0927596	0.167986	0.107994	0.370992	0.240414	0.019856	14.3404	0.003878121	0.998468	0.999608	1.00039	1.00153	0.269115	0.203136	0.29315	0.234598	0.1791526	0.02164702
18430	-23.18084	0	-23.18084	7.600416	833518.8	0.368707	0.15351	0.719768	0.192647	0.0780633	0.00267633	0.051628	0.0600655	0.110275	0.0815263	0.0429188	0.12928	0.094285	0.355787	0.0568621	0.295388	0.357018	0.167251	0.168047	0.009267298	0.120409	0.192885	0.132386	0.2566	0.133607	0.164114	8.461282	0.03719704	0.998608	0.999644	1.00036	1.00139	0.0319416	0.382793	0.250454	0.334811	0.04646434	0.8005503
18440	-24.28011	0	-24.28011	11.8259	462742.3	0.359815	0.107364	0.103941	0.0632044	0.120682	0.0215592	0.0226972	0.0514825	0.0667169	0.0441642	0.048937	0.493684	0.0276028	0.302864	0.0428579	0.099079	0.118087	0.268148	0.1265014	0.1177373	0.155366	0.148941	0.137415	0.037409	0.172395	0.348474	26.70991	0.09987177	0.998132	0.999522	1.00048	1.00187	0.150192	0.399782	0.291484	0.158542	0.2176091	0.4589504
18450	-20.97065	0	-20.97065	7.773592	145117.1	0.176804	0.0693877	0.674254	0.215077	0.075674	0.0344397	0.262415	0.0240716	0.165378	0.0324942	0.0863867	0.0191385	0.140081	0.0506706	0.174382	0.0855381	0.152737	0.0840302	0.1909831	0.01995923	0.0945331	0.0100067	0.174214	0.0484961	0.223775	0.448974	11.62636	0.06052862	0.996665	0.999146	1.00085	1.00334	0.374571	0.13379	0.355598	0.136041	0.08048785	0.7520219
18460	-23.76598	0	-23.76598	2.659764	338002.4	0.605344	0.21615	0.106778	0.0196865	0.10578	0.513157	0.186392	0.00767132	0.148798	0.185875	0.0381824	0.110245	0.815539	0.100506	0.473782	0.0244894	0.383317	0.161574	0.2523659	0.186077	0.152447	0.00696709	0.0803512	0.376427	0.316217	0.0675906	4.878995	0.002385988	0.997814	0.999441	1.00056	1.00219	0.653169	0.0199323	0.0197248	0.307174	0.1884629	0.01266025
18470	-43.39219	0	-43.39219	6.117203	95122.23	0.277323	0.577745	0.121954	0.670464	0.174529	0.228815	0.697229	0.958937	0.251093	0.393467	0.324696	0.924859	0.0528903	0.555211	0.333473	0.0522327	0.322234	0.0190429	0.326281	0.05420223	0.117506	0.0137172	0.0609806	0.129057	0.348519	0.330221	37.64712	0.07566613	0.995882	0.998944	1.00105	1.00412	0.587831	0.0877227	0.049333	0.275113	0.1298684	0.5826371
18480	-46.76221	0	-46.76221	10.99388	517752.2	0.49565	0.0893593	0.278158	0.826803	0.237265	0.0509523	0.197373	0.219372	0.931657	0.41868	0.538728	0.46078	0.120926	0.733411	0.26655	0.766755	0.265899	0.288961	0.3841751	-0.06971086	0.172913	0.0335641	0.193331	0.186093	0.37677	0.0373295	34.66062	0.139577	0.998234	0.999548	1.00045	1.00177	0.230195	0.757726	0.0115185	0.000560311	0.06986614	1.997777
18490	-35.36947	0	-35.36947	14.89163	21291.06	0.303098	0.182623	0.125209	0.0496896	0.0696277	0.38108	0.171869	0.0301914	0.00507917	0.267616	0.238131	0.210134	0.45236	0.075199	0.0895088	0.075223	0.104499	0.293689	0.1623177	-0.1077854	0.312126	0.0390974	0.216286	0.0391376	0.343995	0.0493579	42.14207	0.1419086	0.991302	0.997762	1.00221	1.00872	0.112201	0.164649	0.306305	0.416845	0.03412315	4.158719
18500	-32.55299	0	-32.55299	17.44025	673242.1	0.368113	0.0224871	0.219096	0.157198	0.187025	0.114664	0.105803	0.62526	0.0320104	0.0911011	0.0056525	0.242144	0.292611	0.0451852	0.168926	0.259049	0.00684516	0.425234	0.1697992	-0.1745949	0.0204544	0.0101591	0.0244001	0.224179	0.143692	0.577115	19.22446	0.3034344	0.998451	0.999604	1.0004	1.00155	0.460852	0.0958326	0.239769	0.203547	0.1288394	2.355136
18510	-16.53285	0	-16.53285	3.687379	527276	0.122454	0.0471279	0.113326	0.0198473	0.0618747	0.425805	0.0869286	0.0343967	0.0213524	0.0290062	0.0219022	0.0875916	0.200032	0.241469	0.00906104	0.178498	0.184475	0.0766298	0.1241196	-0.04585682	0.0675132	0.217624	0.0933607	0.406675	0.0861002	0.128726	42.22913	0.169704	0.99825	0.999552	1.00045	1.00175	0.244462	0.120324	0.445783	0.189431	0.1238472	1.370269
