Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2630	-3718.971	-3712.603	-6.367857	0.8273617	0.1481894	0.411262	0.0812323	0.0321361	0.0592867	0.209449	0.0931732	0.137783	0.105567	0.0337889	0.94584	0.198047	0.0276553	0.0841695	0.0640998	0.28753	0.0926323	0.244163	0.529958	0.1269248	-0.0175146	0.00744655	0.520858	0.00388456	0.0110905	0.444897	0.0118234	0.1133167	4.74238e-05	0.0101758	0.236358	3.75342	0.309909	0.283417	0.14326	0.263414	0.09580209	1.182821
2640	-3719.419	-3710.602	-8.817478	0.6661947	0.2120246	0.256398	0.107621	0.0195672	0.0275493	0.459407	0.127283	0.404146	0.239142	0.0413267	0.415626	0.705672	0.0330029	0.152481	0.203357	0.105715	0.0384338	0.101649	0.210889	0.2059583	0.10636	0.0105848	0.527952	0.00916505	0.0167997	0.423831	0.0116676	0.229987	0.000785766	0.0409877	0.414306	3.54392	0.293643	0.309426	0.13686	0.260071	0.336347	0.683779
2650	-3713.805	-3705.804	-8.00162	0.5286613	0.1782412	0.127221	0.111911	0.123355	0.267033	0.322037	0.164051	0.210705	0.132821	0.0361963	0.635179	0.863613	0.0517098	0.534673	0.0405421	0.0876557	0.0598121	0.848872	0.0187763	0.230825	0.05752311	0.0107947	0.538419	0.00664435	0.00228132	0.432235	0.00962562	0.00173506	0.000228602	0.0222406	0.324543	3.65299	0.289797	0.315414	0.122219	0.27257	0.05925817	0.02927968
2660	-3713.992	-3706.209	-7.783169	0.7070187	0.2125072	0.371098	0.102236	0.114351	0.457805	0.420226	0.199334	0.231851	0.134015	0.0656452	0.681928	0.268102	0.112565	0.0999483	0.0319092	0.0582389	0.157055	0.333907	0.0445888	0.2553757	-0.1950711	0.0153749	0.537589	0.00616069	0.00430743	0.431568	0.00500029	0.2647131	0.000797471	0.0412881	0.415505	3.54241	0.304417	0.300893	0.121052	0.273637	0.06964199	3.801056
2670	-3717.633	-3708.508	-9.125042	0.5534577	0.161632	0.359241	0.0789351	0.0945553	0.143221	0.487779	0.279137	0.210209	0.308388	0.0519529	0.525164	0.434563	0.0645272	0.485958	0.07326	0.0816376	0.0058837	0.204944	0.0946268	0.1939303	0.3852414	0.0106007	0.539876	0.00948481	0.00432576	0.433404	0.00230928	0.0494253	0.000103044	0.0149709	0.276566	3.70836	0.301873	0.299721	0.135126	0.26328	0.4346667	0.1137085
2680	-3724.032	-3715.731	-8.301551	0.3082556	0.2005306	0.141625	0.135521	0.0892151	0.187786	0.525368	0.222294	0.377287	0.241615	0.0353502	0.673245	0.246218	0.1515	0.0624867	0.261004	0.422492	0.0633002	0.475292	0.0536051	0.1757762	-0.04612333	0.0148148	0.552676	0.00847601	0.00156252	0.414034	0.00843621	0.1140733	0.000540993	0.0340822	0.385041	3.58034	0.287413	0.286213	0.139344	0.287029	0.06794997	1.678784
2690	-3706.332	-3705.628	-0.7046531	0.8628762	0.1666349	0.218951	0.0740135	0.110482	0.237545	0.198083	0.114261	0.132942	0.263386	0.0306004	0.552775	0.628699	0.127657	0.0716655	0.0397503	0.109666	0.0572883	0.191789	0.0440059	0.1594359	-0.04642829	0.0118819	0.556093	0.00682106	0.00300014	0.412998	0.00920569	0.05450072	0.00013321	0.017009	0.291245	3.69161	0.300586	0.307241	0.130007	0.262166	0.00807244	6.751457
2700	-3716.75	-3710.765	-5.985341	0.7899345	0.1811464	0.27022	0.112899	0.0152876	0.19639	0.307028	0.206328	0.368209	0.183453	0.0471251	0.691309	0.498938	0.150251	0.0509992	0.0612755	0.0470638	0.0716711	0.397583	0.0118239	0.165329	0.2577599	0.0121665	0.569415	0.00534912	0.00235465	0.407137	0.00357742	0.01871556	0.000258865	0.0236556	0.332696	3.64339	0.279549	0.311278	0.131026	0.278147	0.2764755	0.06769337
2710	-3727.344	-3709.844	-17.50054	0.8721523	0.1870602	0.709654	0.0675548	0.0399625	0.0682911	0.35583	0.154076	0.230256	0.337	0.0195587	1.71444	0.232316	0.0570866	0.0887381	0.040467	0.0959766	0.213388	0.972014	0.487685	0.1634669	-0.02787955	0.0108689	0.567185	0.00532817	0.000526325	0.405543	0.0105486	0.06788698	0.00032945	0.0266599	0.349052	3.62396	0.276704	0.339109	0.119122	0.265065	0.04000743	1.696859
2720	-3720.91	-3709.856	-11.05351	0.6181161	0.1528007	0.248816	0.103605	0.0352874	0.102176	0.542732	0.383379	0.21169	0.161297	0.04011	1.01121	0.517518	0.514944	0.315318	0.0523469	0.0796957	0.0802677	0.455968	0.0228583	0.3405481	0.1114563	0.0109468	0.571249	0.00662934	0.0020092	0.408448	0.000717316	0.01138705	6.285e-05	0.011707	0.250257	3.73797	0.318172	0.305929	0.121423	0.254476	0.1228433	0.09269573
2730	-3714.474	-3708.946	-5.528374	0.7779483	0.1657856	0.321877	0.0876135	0.0288915	0.191215	0.175103	0.129641	0.137906	0.154709	0.0866629	0.982392	0.246473	0.314777	0.0826152	0.0376918	0.0643783	0.108308	0.291839	0.339984	0.2169936	0.1342532	0.00712144	0.575026	0.00614717	0.00836842	0.401736	0.00160082	0.02994532	0.000127668	0.0166536	0.288766	3.69445	0.310397	0.311454	0.126034	0.252115	0.1641985	0.1823726
2740	-3714.558	-3710.797	-3.761055	0.6410372	0.1644525	0.156944	0.127375	0.0812473	0.0966907	0.265513	0.10516	0.142456	0.218911	0.0470901	0.643911	0.0416746	0.048449	0.257955	0.0546146	0.358699	0.0170782	0.312684	0.179688	0.1981177	-0.3220943	0.0130863	0.611205	0.00671561	0.00570503	0.356227	0.00706095	0.3314431	0.000119324	0.0161034	0.284864	3.69891	0.304297	0.294608	0.119297	0.281799	0.009348772	35.45311
2750	-3713.964	-3709.367	-4.597153	0.7715165	0.2140846	0.174445	0.0930122	0.236307	0.245519	0.380579	0.0863994	0.196696	0.142798	0.0706928	0.699631	0.0728343	0.0398895	0.249445	0.0377043	0.154017	0.0768371	0.453649	0.525097	0.1862135	-0.01308624	0.0183686	0.503806	0.00586179	0.00235071	0.467117	0.00249637	0.02857791	0.000836569	0.0422755	0.419408	3.53748	0.303524	0.306293	0.117298	0.272885	0.01549167	1.844728
2760	-3714.427	-3711.79	-2.637948	0.7028842	0.2130473	0.237778	0.0855166	0.0410252	0.0716093	0.155516	0.166043	0.134074	0.183851	0.0440928	0.427245	0.0294575	0.0794581	0.169542	0.0595067	0.103703	0.0686788	0.162908	0.841769	0.1137467	0.1592089	0.0154815	0.556282	0.00690672	0.00594795	0.405295	0.010087	0.02907291	0.000810713	0.0416252	0.416845	3.54072	0.294406	0.309059	0.12775	0.268785	0.1882818	0.1544117
2770	-3732.184	-3722.603	-9.581836	0.7112516	0.228326	0.25227	0.165794	0.146037	0.183931	0.272747	0.181048	0.0959535	0.189789	0.0323013	0.706426	0.181195	1.17523	0.0692488	0.0481525	0.168941	0.102333	0.600534	0.0707584	0.2334845	0.1109167	0.0277474	0.457254	0.00966926	0.0106605	0.486051	0.00861743	0.05654937	0.00125065	0.0515475	0.453498	3.4937	0.264986	0.296118	0.150923	0.287973	0.1674661	0.3376765
2780	-3717.591	-3716.828	-0.7631878	0.5366669	0.2149886	0.372328	0.113801	0.0286966	0.0346099	0.303892	0.128557	0.184388	0.201417	0.0464498	0.503538	0.0833353	0.189743	0.145877	0.0957782	0.183094	0.168906	0.294415	0.142923	0.1398718	-0.01524051	0.027739	0.461421	0.00982292	0.00638723	0.485905	0.00872532	0.02569321	0.00085956	0.0428451	0.421634	3.53466	0.255165	0.317668	0.142032	0.285136	0.0104527	2.458046
2790	-3725.79	-3717.184	-8.605865	0.6180552	0.1575145	0.416723	0.0933845	0.0147056	0.0545303	0.392131	0.145665	0.400776	0.0638182	0.0282304	0.660435	0.0364758	0.0594494	0.0451857	0.755097	0.0842785	0.0471875	0.410504	0.451071	0.3281	-0.006583902	0.0139469	0.599807	0.00612371	0.00482942	0.367395	0.00789808	0.07089792	8.23977e-05	0.0133955	0.264357	3.72217	0.301069	0.29864	0.122955	0.277336	0.06431402	1.102371
2800	-3724.883	-3722.752	-2.131099	0.6508443	0.1774052	0.146531	0.126485	0.0852415	0.127189	0.479461	0.0774453	0.171155	0.293837	0.0207147	0.495495	0.232498	0.13973	0.028432	0.0767309	0.0923796	0.249582	0.469495	0.150679	0.2107474	0.003731981	0.0120077	0.607881	0.00553893	0.000886804	0.372341	0.00134402	0.009342815	0.000220401	0.0218411	0.322183	3.65576	0.284884	0.326416	0.121582	0.267118	0.0130748	0.7145668
2810	-3723.036	-3716.477	-6.559339	0.7329531	0.2039208	0.373741	0.0787245	0.0931077	0.0674741	0.253686	0.167259	0.123029	0.065425	0.0340012	0.677668	0.373343	0.300846	0.0125952	0.0682734	0.103143	0.149383	0.405068	0.165571	0.1867687	-0.05573065	0.0114113	0.60702	0.00701723	0.000906642	0.372216	0.00142882	0.2450839	0.00060661	0.0360676	0.393813	3.56951	0.279692	0.318234	0.131412	0.270662	0.1893532	1.294321
2820	-3719.985	-3714.048	-5.936366	0.7210041	0.24107	0.332801	0.083845	0.62491	0.321404	0.259496	0.151424	0.263069	0.322857	0.0176058	0.462684	0.399579	0.0550978	0.0624828	0.0588189	0.0745812	0.0792422	0.133239	0.224553	0.1671789	-0.002848015	0.0136478	0.516344	0.0162623	0.00171941	0.447535	0.00449076	0.08036339	0.00172137	0.060321	0.482271	3.45569	0.282702	0.298301	0.138517	0.28048	0.07751538	1.036741
2830	-3710.71	-3714.088	3.378	0.7884685	0.202574	0.260999	0.0703839	0.0578846	0.0490736	0.174996	0.132842	0.148933	0.359042	0.0325511	0.429045	0.335693	0.088076	0.0493556	0.0535942	0.0322645	0.0425299	0.161225	0.0354258	0.1497111	-0.07628477	0.0126135	0.507414	0.0142988	0.000644261	0.459535	0.00549491	0.09216064	0.000579906	0.0352735	0.390342	3.5738	0.29708	0.290998	0.134685	0.277237	0.01587587	5.805075
2840	-3720.249	-3709.154	-11.09442	0.8426518	0.1789676	0.391567	0.242682	0.164778	0.173676	0.231984	0.146128	0.112245	0.201655	0.0575572	0.922694	0.288752	0.437685	0.00667387	0.129094	0.0341357	0.0736324	0.478111	0.131145	0.3113231	0.05948978	0.0132945	0.534811	0.00240453	0.000679047	0.44225	0.0065604	0.1687286	0.000235909	0.0225906	0.326589	3.65058	0.32145	0.29082	0.129084	0.258646	0.2282184	0.7393296
2850	-3715.393	-3711.506	-3.88729	0.6030799	0.1837945	0.360663	0.128262	0.0292728	0.0981086	0.264411	0.15103	0.236211	0.156965	0.0583679	0.412625	0.362499	0.128068	0.0106936	0.109853	0.147795	0.0634621	0.174242	0.218447	0.1934108	-0.1324278	0.01674	0.532243	0.00239298	0.000770726	0.440126	0.00772653	0.2651578	0.000288934	0.0249807	0.340061	3.63467	0.310062	0.28852	0.124402	0.277017	0.1327301	1.997723
2860	-3714.355	-3711.882	-2.472608	0.800814	0.1823701	0.278018	0.0782977	0.0568313	0.0537964	0.12795	0.117406	0.138505	0.383938	0.0270301	0.372393	0.199359	0.103768	0.210521	0.034999	0.155469	0.127417	0.164787	0.588458	0.2071127	-0.1037012	0.0199364	0.576023	0.00270929	0.00079079	0.39722	0.00332114	0.1335692	0.000272459	0.0242639	0.336108	3.63936	0.289619	0.315574	0.127426	0.26738	0.02986805	4.471978
2870	-3732.804	-3724.476	-8.328147	0.7139416	0.21934	0.184339	0.122168	0.0181213	0.096854	0.166545	0.158594	0.169822	0.785016	0.0597754	0.30966	0.465394	0.116627	0.010666	0.0726322	0.147383	0.112259	0.205057	0.445266	0.1884991	0.3959017	0.0170087	0.491435	0.0151677	0.00105722	0.46388	0.0114514	0.07115011	0.000976323	0.0456244	0.432229	3.52117	0.291043	0.329586	0.12566	0.253712	0.4670518	0.1523388
2880	-3718.375	-3710.159	-8.215301	0.6011615	0.1917315	0.405989	0.15444	0.0312485	0.0468252	0.348715	0.183557	0.288403	0.183618	0.0393732	0.840185	0.136954	0.100108	0.0489345	0.132214	0.274664	0.0998501	0.585573	0.33865	0.2431583	-0.02574645	0.00934187	0.594147	0.014712	0.000523423	0.370168	0.0111073	0.1377279	0.000394388	0.0291457	0.361735	3.60872	0.290774	0.299676	0.12272	0.28683	0.1119815	1.229917
2890	-3714.008	-3712.917	-1.090814	0.6212073	0.1993971	0.259092	0.138046	0.0591352	0.115437	0.436295	0.154744	0.230339	0.119533	0.0457706	0.413527	0.0856824	0.0808485	0.0920336	0.0731961	0.0541644	0.0938606	0.23613	0.302452	0.1079501	0.007741233	0.015698	0.591265	0.010666	0.000470532	0.368372	0.0135281	0.04527047	0.000520224	0.0334284	0.382083	3.58397	0.287729	0.30888	0.111661	0.291729	0.0530117	0.8539712
2900	-3714.72	-3712.117	-2.603142	0.7497436	0.1682121	0.237841	0.149455	0.0114351	0.0857369	0.203108	0.111355	0.210253	0.176802	0.0278669	0.561149	0.307098	0.11475	0.0580283	0.0496973	0.0220574	0.381468	0.212532	0.446745	0.1675724	0.09703242	0.0123668	0.593662	0.00529904	0.000643725	0.369865	0.0181634	0.02814577	0.000143984	0.0176791	0.295834	3.68634	0.286717	0.310257	0.120089	0.282937	0.1251782	0.2248456
2910	-3728.094	-3719.342	-8.751354	0.7038831	0.1435343	0.411622	0.0996613	0.140878	0.19445	0.308523	0.138786	0.1681	0.332806	0.0293404	0.906187	0.525794	0.125973	0.236302	0.0590217	0.0756147	0.125603	0.249666	0.332734	0.2537653	-0.1276728	0.00317647	0.600694	0.004175	0.00103056	0.371296	0.0196279	0.1599157	3.50379e-05	0.00875208	0.222247	3.76897	0.289835	0.328102	0.118521	0.263542	0.03224295	4.959712
2920	-3720.808	-3715.116	-5.691905	0.6204276	0.1635305	0.137124	0.105763	0.0251577	0.036553	0.251244	0.104361	0.153971	0.11724	0.0805721	0.635997	0.288244	0.172708	0.173158	0.0809861	0.12261	0.0740797	0.348499	0.687152	0.255336	0.1609152	0.00320756	0.593541	0.00881087	0.00258091	0.37493	0.0169298	0.02648068	0.000113801	0.0157285	0.282157	3.702	0.269779	0.333384	0.118945	0.277892	0.1873959	0.1413087
2930	-3725.253	-3713.556	-11.69707	0.5224734	0.1502854	0.135345	0.260387	0.0376104	0.213932	0.298791	0.17456	0.254815	0.0616441	0.0548719	0.77408	0.0544056	0.301114	0.101405	0.0405454	0.78255	0.265089	0.961416	0.503804	0.2612243	-0.1024567	0.00312477	0.578221	0.00858344	0.0101807	0.391232	0.00865869	0.1355416	5.40161e-05	0.010857	0.242687	3.7464	0.303649	0.314222	0.11346	0.268669	0.03308483	4.096789
2940	-3721.073	-3714.538	-6.534936	0.8694607	0.1832635	0.225772	0.0847508	0.0759633	0.0557629	0.270183	0.0855654	0.307688	0.262116	0.0417774	0.644229	0.397967	0.0530399	0.114735	0.0266801	0.156038	0.183042	0.122294	0.826446	0.2545767	0.1375312	0.00629884	0.570683	0.00941056	0.025704	0.386132	0.00177177	0.01231379	0.000282709	0.0247123	0.338589	3.63642	0.290143	0.327499	0.122172	0.260187	0.149845	0.08217683
2950	-3723.112	-3716.623	-6.489097	0.597034	0.2193563	0.09228	0.0818781	0.397247	0.433925	0.134121	0.120181	0.129776	0.0894183	0.0501765	0.367715	0.24234	0.24366	0.425742	0.032472	0.0721041	0.0298093	0.585398	0.425727	0.1917225	0.01324148	0.007953	0.537468	0.0118842	0.027418	0.411879	0.00339722	0.09913081	0.000976781	0.045635	0.432268	3.52112	0.300322	0.295615	0.118026	0.286036	0.1123723	0.8821642
2960	-3717.642	-3711.986	-5.656223	0.7654917	0.160625	0.337056	0.0715053	0.0109205	0.021403	0.160122	0.110861	0.138738	0.111722	0.026829	0.437923	0.222582	0.0717092	0.575343	0.168665	0.176837	1.02147	0.2067	0.265524	0.2171421	-0.007191187	0.0133558	0.538984	0.0131555	0.021224	0.413041	0.00023934	0.02734026	9.7664e-05	0.0145771	0.27359	3.71174	0.28725	0.307981	0.128906	0.275864	0.02014907	1.356899
2970	-3719.056	-3712.28	-6.776246	0.7276303	0.2037192	0.207387	0.190869	0.124012	0.246628	0.550558	0.199064	0.253699	0.181704	0.0392667	0.515214	0.0621239	0.222033	0.0567709	0.0416424	0.364385	0.370562	0.452525	0.217659	0.1852147	-0.05930825	0.0134465	0.542643	0.0160421	0.0114815	0.415845	0.000542161	0.06459903	0.000602558	0.0359483	0.393295	3.57015	0.296685	0.307354	0.12452	0.271441	0.00529078	12.20974
2980	-3720.325	-3714.389	-5.936277	0.6134907	0.1600867	0.310325	0.0986365	0.129876	0.328463	0.313351	0.121633	0.164348	0.286772	0.0248974	0.552723	0.0584468	0.34725	0.155438	0.0639014	0.134575	0.171664	0.045573	0.510282	0.1899187	0.2132199	0.0138268	0.626272	0.00173962	0.0059544	0.350021	0.00218651	0.01622426	9.4878e-05	0.0143688	0.271997	3.71354	0.295789	0.316425	0.12467	0.263116	0.2294441	0.07071116
2990	-3716.234	-3713.056	-3.177492	0.5973483	0.193151	0.429142	0.139577	0.0163816	0.0762009	0.331849	0.148789	0.304659	0.197658	0.0714379	0.403121	0.0213791	0.03847	0.117179	0.0635671	0.140107	0.0758519	0.198206	0.189843	0.08895093	0.02029948	0.012503	0.56631	0.00397756	0.006797	0.406691	0.00372136	0.04569289	0.000415832	0.0299201	0.365547	3.60412	0.294527	0.301318	0.127843	0.276312	0.06599237	0.6923966
3000	-3718.226	-3716.309	-1.917133	0.7021357	0.2221439	0.166293	0.11536	0.0289613	0.070702	0.329581	0.157717	0.165273	0.0842244	0.0556909	0.286553	0.184601	0.157535	0.165421	0.0578234	0.112563	0.101534	0.346129	0.601693	0.1349733	0.1141989	0.0162184	0.558598	0.0159274	0.00489193	0.401152	0.00321253	0.0161534	0.00105703	0.0474469	0.438953	3.51254	0.293317	0.312954	0.127125	0.266604	0.1303524	0.1239211
3010	-3708.064	-3709.731	1.66757	0.7898043	0.2240838	0.112822	0.0733728	0.0761453	0.0694703	0.167054	0.0931275	0.0965024	0.159512	0.0375537	0.455964	0.00434887	0.0947939	0.0896305	0.0278952	0.167129	0.111399	0.44681	0.464989	0.1279215	-0.09574307	0.0163314	0.562492	0.00773619	0.00643098	0.403949	0.00306081	0.1031179	0.00111544	0.0487217	0.443559	3.5066	0.299065	0.304797	0.135033	0.261105	0.007374821	13.98243
3020	-3715.95	-3712.945	-3.004684	0.7758942	0.1965682	0.129765	0.0603791	0.146066	0.172966	0.144243	0.0784684	0.171093	0.114051	0.0467559	0.335351	0.00768971	0.0395177	0.735821	0.0361444	0.127002	0.220983	0.376663	0.357558	0.1225043	0.01365456	0.0111467	0.557532	0.0107997	0.00857131	0.400386	0.0115638	0.04951911	0.000470872	0.0318194	0.374642	3.59307	0.292332	0.30874	0.107004	0.291924	0.06317367	0.7838568
3030	-3720.317	-3719.544	-0.773826	0.7669945	0.1808513	0.330236	0.111306	0.0545093	0.0595024	0.176658	0.0840318	0.0926288	0.358489	0.0370851	0.534221	0.211823	0.184049	0.0143433	0.0994631	0.14637	0.0641384	0.218759	0.067754	0.1934682	-0.1619108	0.0111883	0.559612	0.00710841	0.00860329	0.401881	0.011607	0.1865831	0.000255664	0.0235101	0.331872	3.64436	0.305708	0.284166	0.124157	0.285969	0.02467228	7.562459
3040	-3712.425	-3711.934	-0.4907787	0.9197465	0.1859653	0.166294	0.0768728	0.0500947	0.0735639	0.316468	0.215718	0.253097	0.135535	0.0543942	0.46285	0.309045	0.0157815	0.122348	0.0396373	0.0310772	0.0689314	0.368794	0.202948	0.1384549	-0.04736327	0.0120421	0.568762	0.00631657	0.00695935	0.398275	0.00764539	0.1122591	0.000315431	0.0260914	0.346049	3.62754	0.267028	0.317293	0.127743	0.287936	0.06489585	1.729835
3050	-3711.002	-3708.112	-2.889951	0.8312215	0.2241779	0.292282	0.0997796	0.0462309	0.0645238	0.167748	0.103753	0.116646	0.0993752	0.0264276	0.622547	0.350415	0.635618	0.0874561	0.0662984	0.125321	0.0514029	0.377965	0.0410535	0.161988	-0.1229966	0.0162108	0.552076	0.00613126	0.0087986	0.411765	0.00501879	0.1459847	0.00111832	0.0487839	0.443781	3.50632	0.301351	0.305057	0.13183	0.261762	0.02298804	6.350463
3060	-3725.238	-3717.031	-8.207047	0.7276112	0.222954	0.739689	0.135357	0.011344	0.0173131	0.216073	0.228966	0.136455	0.266794	0.0316956	0.424832	0.494786	0.0409003	0.325726	0.488122	0.0689238	0.242379	0.137868	0.114057	0.223928	0.267026	0.0140002	0.482683	0.0117734	0.00484654	0.482309	0.00438796	0.009921606	0.00108116	0.047978	0.440881	3.51006	0.31053	0.316152	0.137021	0.236297	0.2769476	0.03582485
3070	-3711.719	-3710.404	-1.314138	0.5496538	0.1858818	0.162233	0.117282	0.196284	0.199769	0.305828	0.178337	0.165255	0.198933	0.0456075	0.520093	0.0476648	0.078719	0.0898923	0.0470731	0.108222	0.230579	0.3972	0.172847	0.1564138	0.0908	0.0131948	0.565295	0.00980492	0.00476612	0.401668	0.00527151	0.001447948	0.000314381	0.0260483	0.345819	3.62782	0.271923	0.314369	0.141235	0.272473	0.09224795	0.01569626
3080	-3719.039	-3709.971	-9.067844	0.7023596	0.1890476	0.108675	0.147693	0.185019	0.272212	0.538402	0.242298	0.364009	0.149349	0.0284356	0.44464	0.531734	0.0371804	0.102993	0.0381236	0.0810987	0.112238	0.82548	0.415392	0.2098266	0.138485	0.0124397	0.571409	0.00683967	0.00356888	0.400858	0.00488432	0.01274048	0.000356044	0.0277056	0.354474	3.61746	0.300344	0.327655	0.128883	0.243119	0.1512255	0.08424819
3090	-3710.254	-3708.086	-2.16882	0.6946205	0.2065109	0.166045	0.0825328	0.0745803	0.0728283	0.291464	0.128183	0.169298	0.149383	0.0269086	0.444178	0.0194839	0.200996	0.106125	0.0581716	0.174363	0.458014	0.265227	0.544312	0.1661105	-0.04277587	0.0154718	0.465486	0.0117845	0.00443879	0.498567	0.00425238	0.05743084	0.000660375	0.0376141	0.400436	3.56129	0.30106	0.300225	0.145093	0.253622	0.01465498	3.918862
3100	-3709.016	-3705.368	-3.648337	0.6305697	0.190916	0.278522	0.157124	0.020828	0.0309177	0.374643	0.150129	0.276982	0.249574	0.0450822	0.481096	0.119899	0.303799	0.0519864	0.13328	0.141104	0.0517363	0.0906701	0.74532	0.1518818	0.02739392	0.0117819	0.524571	0.00866629	0.00381272	0.446556	0.00461176	0.0005499759	0.000382436	0.0287047	0.359536	3.61138	0.321787	0.283354	0.133906	0.260954	0.0279439	0.01968143
3110	-3720.439	-3708.974	-11.46509	0.3754868	0.1889697	0.525219	0.24689	0.183597	0.410714	0.357786	0.394555	0.33523	0.333812	0.0743484	0.425429	0.351039	0.0119309	0.168728	0.0699689	0.32519	0.127211	0.0284064	0.367544	0.1609339	-0.1658512	0.00745187	0.523083	0.00955059	0.00513913	0.445289	0.00948636	0.1903251	0.000354973	0.0276643	0.354262	3.61772	0.314596	0.301239	0.130914	0.253251	0.02447398	7.776632
3120	-3720.102	-3711.296	-8.805653	0.4846802	0.1807739	0.169237	0.264949	0.089417	0.280563	0.532385	0.341378	0.342058	0.242211	0.0669813	0.674422	0.279558	0.0994783	0.114487	0.110637	0.286605	0.225241	0.0108791	0.698448	0.1966976	0.006587113	0.0102841	0.484948	0.00336072	0.00360103	0.483803	0.0140033	0.00594298	0.000254829	0.023472	0.331655	3.64462	0.287843	0.306852	0.130721	0.274585	0.01253009	0.4742966
3130	-3722.146	-3712.432	-9.714054	0.4986009	0.2263509	0.248771	0.327486	0.0876906	0.17095	0.353104	0.302578	0.345404	0.106371	0.0421726	0.461005	0.0880676	0.653594	0.0604967	0.0622132	0.196475	0.0457475	0.129342	0.445585	0.2636918	0.1374291	0.0105175	0.465573	0.00305261	0.00497485	0.494781	0.0211014	0.143607	0.00118641	0.0502255	0.448893	3.4997	0.320825	0.299778	0.128477	0.250919	0.2810361	0.5109913
3140	-3716.322	-3709.412	-6.910391	0.6725764	0.1584726	0.445741	0.0948543	0.0329666	0.0272171	0.259134	0.0968685	0.201762	0.235276	0.0791706	0.45284	0.72887	0.0314074	0.0990628	0.15162	0.192083	0.0449349	0.180976	0.796545	0.2558183	0.02497432	0.00822525	0.554677	0.00374052	0.00617395	0.408536	0.0186477	0.048295	8.68886e-05	0.0137538	0.267207	3.71895	0.291497	0.304705	0.131577	0.272221	0.07326933	0.6591435
3150	-3718.357	-3713.393	-4.964207	0.707345	0.1740702	0.29484	0.11	0.023829	0.03331	0.373977	0.106134	0.166694	0.239096	0.0342407	0.634782	0.115004	0.301005	0.0866928	0.14781	0.0553123	0.0291492	0.351374	0.41738	0.1833237	-0.176181	0.0126618	0.591518	0.00252808	0.0097188	0.366037	0.0175363	0.2339327	0.000189846	0.0202816	0.312706	3.66682	0.286411	0.307238	0.137754	0.268597	0.05775164	4.050667
