Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
3530	45.42213	0	45.42213	3.837639	83895.39	0.00588483	0.0130736	0.0020102	0.0123053	0.00530466	0.00123725	0.00276415	0.0100136	0.00119629	0.00696509	0.00401685	3.44837e-05	0.000890973	0.00684313	0.000818361	0.00180435	0.00555867	0.00273901	0.004573139	0.2221982	0.485655	0.279003	0.138928	0.028779	0.0394137	0.0282226	17.25764	0.02220203	0.995615	0.998876	1.00112	1.00439	0.0703091	0.491842	0.403442	0.0344061	0.2444003	0.09084291
3540	38.21362	0	38.21362	5.038581	497302.8	0.00446878	0.00187562	0.00078957	0.0124938	0.00221324	0.00120869	0.000273601	0.00228989	0.000760373	0.00185619	0.0243285	0.00137489	0.0337856	0.0131658	0.000363176	0.00312109	0.00880656	0.000679166	0.007362284	0.009305232	0.277548	0.251891	0.0364981	0.0384823	0.392637	0.00294288	9.420627	0.06523932	0.998198	0.999539	1.00046	1.0018	0.0926339	0.444013	0.0262876	0.437066	0.07454455	0.8751722
3550	36.10064	0	36.10064	11.71923	48689.69	0.00470339	0.0018868	0.013425	0.00279557	0.0122057	7.3233e-05	0.0016815	0.00767349	0.00578354	0.000358461	0.00554825	0.00238267	0.000666293	0.00675568	0.00495774	0.00929902	0.00637455	0.0130238	0.004350493	0.07697823	0.00895356	0.440966	0.449035	0.0784274	0.0191593	0.00345896	48.50592	0.09240564	0.994245	0.998523	1.00147	1.00577	0.0606594	0.148031	0.0284936	0.762816	0.1693839	0.5455398
3560	43.58144	0	43.58144	13.99117	959072.4	0.00962711	0.000856358	0.00483109	0.00474715	0.00399873	0.00128547	0.00656364	0.00139848	0.000947766	0.00322105	0.00714207	0.00040833	0.00624555	0.00541726	0.00134176	0.00314107	0.00370632	0.00447544	0.003694199	-0.02011973	0.0114536	0.564093	0.307209	0.100326	0.00826985	0.00864826	18.08636	0.03293019	0.998702	0.999668	1.00033	1.0013	0.10874	0.316521	0.00771537	0.567023	0.01281046	2.570571
3570	35.32486	0	35.32486	7.525079	657243.3	0.00912776	0.000354715	0.00342329	0.000543218	0.00107526	0.00205736	0.00648658	0.00575306	0.00484982	0.00997016	0.00531457	0.00272435	0.00260353	0.00758578	0.00419594	0.0120811	0.00762461	0.00544607	0.009361522	-0.01233579	0.214722	0.1501	0.404388	0.100436	0.00648611	0.123867	30.34248	0.1494858	0.998433	0.999599	1.0004	1.00157	0.56161	0.080208	0.31724	0.0409416	0.13715	1.089944
3580	18.48107	0	18.48107	10.94607	110901.4	0.0053398	0.0118864	0.0290242	0.00628545	0.022837	0.00472905	0.0249897	0.00843635	0.0122792	0.00763188	0.022037	0.000520591	0.00583916	0.0089976	0.000791075	0.00216851	0.00605594	0.00975546	0.007381588	0.003850724	0.250084	0.114205	0.324959	0.0785025	0.087035	0.145215	45.53907	0.08426763	0.996186	0.999023	1.00097	1.00382	0.292434	0.0791917	0.520546	0.107828	0.08811835	0.9563005
3590	15.79213	0	15.79213	11.78047	139823	0.00472741	0.0236182	0.00325579	0.00475392	0.00850272	0.00122852	0.00874852	0.000996133	0.0197305	0.0253148	7.63066e-05	0.0166706	0.00706287	0.060591	0.000872726	0.00566275	0.0513029	0.0278933	0.01447004	-0.1648144	0.0330564	0.128235	0.428726	0.10357	0.114827	0.191585	45.05496	0.2131849	0.996603	0.99913	1.00087	1.0034	0.0605382	0.281493	0.41877	0.239199	0.04837047	4.407335
3600	-12.92028	0	-12.92028	15.21741	802790.6	0.0603001	0.157822	0.224244	0.0530894	0.0253472	0.208189	0.0913816	0.00862219	0.111374	0.0274905	0.0494582	0.00680511	0.0273282	0.0337986	0.0653216	0.0152854	0.0608975	0.10757	0.06486257	0.06047114	0.0250672	0.0751451	0.229529	0.0830406	0.136949	0.450268	30.33875	0.03715209	0.998582	0.999637	1.00036	1.00142	0.174839	0.0851631	0.551981	0.188017	0.09762322	0.3805661
3610	-2.92273	0	-2.92273	10.94805	853222.4	8.30765e-05	0.0677147	0.0110649	0.0392918	0.000847949	0.00572123	0.0172088	0.037162	0.000557395	0.066499	0.0454396	0.0897955	0.00764967	0.170695	0.00017174	0.0111623	0.0388685	0.0937103	0.03156234	-0.05080703	0.019724	0.0591275	0.278967	0.0354044	0.255322	0.351455	23.51499	0.1379279	0.998624	0.999648	1.00035	1.00138	0.00260336	0.308044	0.110533	0.57882	0.08712083	1.583179
3620	-22.46766	0	-22.46766	29.59421	877632.6	0.155292	0.0575972	0.0748301	0.143554	0.0516731	0.162178	0.0792615	0.34435	0.0378549	0.0697513	0.0171456	0.0718091	0.0474381	0.0852239	0.0410983	0.22381	0.305873	0.0876347	0.1391787	-0.02351164	0.0321683	0.0148757	0.454972	0.179154	0.107628	0.211201	30.81045	0.1006324	0.998643	0.999653	1.00035	1.00136	0.00162635	0.192439	0.707052	0.0988835	0.07712072	1.304868
3630	-21.67449	0	-21.67449	13.35679	449312	0.0296751	0.0668379	0.0441622	0.01775	0.12776	0.0325199	0.576968	0.0341854	0.0675041	0.0421011	0.146048	0.156912	0.443184	0.0782678	0.00802015	0.112941	0.00165514	0.0565001	0.1396297	0.05717703	0.101967	0.0293089	0.0271426	0.440795	0.217285	0.183501	38.05981	0.01983468	0.998104	0.999515	1.00048	1.0019	0.209484	0.275246	0.207488	0.307782	0.07701172	0.2575541
3640	-6.761895	0	-6.761895	27.20426	631191	0.0468985	0.0221155	0.0202045	0.0268424	0.00266982	0.0651208	0.00491599	0.00881528	0.0722631	0.0762817	0.0367166	0.103692	0.0624841	0.0018707	0.0933747	0.00486547	0.00106265	0.0263767	0.05826708	0.03988014	0.170196	0.133745	0.00746068	0.33643	0.193116	0.159053	37.35235	0.02143766	0.998401	0.999591	1.00041	1.0016	0.26374	0.15626	0.436535	0.143465	0.0613178	0.3496156
3650	-13.79332	0	-13.79332	16.1389	305781.9	0.0788152	0.0137923	0.0249394	0.0254545	0.111576	0.0248145	0.0171598	0.0826576	0.126165	0.237159	0.0700879	0.079937	0.0518169	0.0305158	0.035058	0.155791	0.150403	0.0955588	0.08883539	0.01117884	0.190347	0.106695	0.0119747	0.318379	0.192802	0.179803	19.49194	0.01759025	0.997702	0.999412	1.00059	1.0023	0.189224	0.554852	0.0559446	0.199979	0.02876909	0.6114289
3660	-24.82965	0	-24.82965	3.964629	196285.1	0.0539591	0.0566038	0.0123407	0.192713	0.173879	0.309073	0.151383	0.0133399	0.105483	0.270189	0.173612	0.0145168	0.15361	0.0290894	0.0440698	0.00580826	0.79886	0.0765972	0.1257702	-0.1098421	0.0790765	0.0446674	0.0419332	0.353058	0.271234	0.210032	45.98435	0.1340795	0.997132	0.999266	1.00073	1.00287	0.210841	0.289965	0.189133	0.310061	0.02423736	5.531935
3670	-6.455334	0	-6.455334	5.283383	557441.1	0.0467646	0.0501686	0.0504634	0.0175161	0.00823294	0.0116086	0.0365384	0.0986608	0.112689	0.0315067	0.0533005	0.173265	0.0478715	0.0506949	0.07627	0.0767727	0.0755919	0.047018	0.1046668	-0.1532369	0.00659847	0.0556688	0.243426	0.199787	0.325881	0.168639	16.21077	0.1714947	0.998298	0.999565	1.00043	1.0017	0.0153348	0.0616375	0.442697	0.480331	0.01825773	9.392989
3680	-18.67333	0	-18.67333	12.49474	186122.7	0.0582306	0.272514	0.219394	0.025404	0.00372484	0.0595538	0.013301	0.0617281	0.0422369	0.339746	0.170117	0.0625343	0.0394768	0.139353	0.00425172	0.32143	0.0721214	0.0334011	0.09367671	0.007113157	0.021706	0.118515	0.195106	0.602244	0.0425457	0.0198826	16.33337	0.08624785	0.997055	0.999246	1.00075	1.00295	0.267862	0.0900325	0.305565	0.33654	0.093361	0.9238102
3690	-19.74253	0	-19.74253	10.08939	544019.9	0.0113942	0.0652404	0.155237	0.0467542	0.0347653	0.0194079	0.0946873	0.0718498	0.137386	0.0312454	0.185179	0.0850347	0.0757753	0.0498312	0.10118	0.010309	0.0874936	0.214752	0.09095143	0.01299496	0.163928	0.0209618	0.41501	0.250628	0.0700146	0.0794566	48.56283	0.03092975	0.998277	0.999559	1.00044	1.00172	0.466352	0.119554	0.155979	0.258114	0.04392472	0.7041537
3700	-15.18798	0	-15.18798	30.30277	364179.8	0.00837322	0.0133009	0.173855	0.00551891	0.0204543	0.0315733	0.0714037	0.085179	0.00415676	0.0403917	0.00898092	0.0291233	0.00205193	0.0964406	0.0894894	0.192571	0.157459	0.0450187	0.05599057	-0.01138084	0.0185148	0.215774	0.226226	0.111488	0.309079	0.118917	48.97545	0.02007777	0.997894	0.999461	1.00054	1.00211	0.627267	0.0130746	0.100791	0.258868	0.008696937	2.308603
3710	-10.7838	0	-10.7838	32.09686	767478.2	0.0288873	0.0496706	0.0744976	0.00161249	0.0369217	0.00306688	0.0130849	0.0462327	0.0136715	0.233907	0.112935	0.0105058	0.0458242	0.0132703	0.0488638	0.00345217	0.0295665	0.015628	0.06421609	-0.04317872	0.176575	0.0840834	0.461015	0.0530469	0.189837	0.0354429	48.22675	0.04819177	0.998549	0.999629	1.00037	1.00145	0.297278	0.444997	0.248327	0.00939877	0.005013051	9.613262
3720	-31.664	0	-31.664	21.59442	488373.8	0.0295521	0.0274396	0.0623421	0.115083	0.0141183	0.414621	0.243596	0.315189	0.0188835	0.0239036	0.0817161	0.465499	0.0568795	0.134783	0.26135	0.00110865	0.788407	0.290382	0.2043597	-0.1017278	0.410812	0.0897057	0.161306	0.0961853	0.20253	0.0394614	23.52161	0.1142849	0.998182	0.999535	1.00046	1.00182	0.0703099	0.082144	0.811246	0.0363005	0.0125571	9.101217
3730	-41.95864	0	-41.95864	6.373694	154992.5	0.319028	0.0138598	0.0206754	0.188332	0.329293	0.0282476	0.393712	0.594759	0.891003	0.124759	0.265193	0.124139	0.0783699	0.207009	0.597733	0.886439	0.833194	0.903199	0.2174061	-0.1395237	0.237502	0.124256	0.0525798	0.381399	0.171179	0.0330837	15.44807	0.197899	0.996773	0.999173	1.00082	1.00323	0.272325	0.143189	0.482613	0.101873	0.05837535	3.390113
3740	-24.51742	0	-24.51742	6.180594	545727.2	0.275456	0.304834	0.183438	0.0203896	0.1505	0.0417998	0.536697	0.109703	0.0400749	0.567001	0.031395	0.111136	0.0940085	0.180111	0.255918	0.16959	0.394724	0.0755618	0.2071646	0.1373053	0.170464	0.366476	0.0495017	0.131716	0.140715	0.141127	16.08187	0.0179252	0.99828	0.99956	1.00044	1.00172	0.438352	0.291955	0.107032	0.162661	0.1552305	0.1154747
3750	-0.2467402	0	-0.2467402	2.870696	701320.9	0.0763425	0.167626	0.000945532	0.0381495	0.0369124	0.029515	0.0158295	0.131083	0.0173879	0.0929641	0.0473881	0.153759	0.105333	0.036739	0.0609505	0.0407416	0.0144616	0.135114	0.04983732	-0.06729772	0.529387	0.0286211	0.0358053	0.0952723	0.243608	0.0673065	5.13633	0.1111243	0.998483	0.999612	1.00039	1.00152	0.285615	0.682404	0.0134343	0.0185465	0.04382658	2.535546
3760	-2.914588	0	-2.914588	5.999561	211426.4	0.00327599	0.0212465	0.0156654	0.00740997	0.249591	0.0360828	0.0215559	0.108929	0.0648083	0.00754765	0.0852484	0.0593732	0.0185719	0.0571592	0.104359	0.250405	0.0683616	0.0344803	0.0625014	-0.01655183	0.0975883	0.0207004	0.44614	0.286288	0.100451	0.0488324	7.306993	0.06117745	0.997237	0.999293	1.0007	1.00277	0.663081	0.152819	0.103402	0.0806976	0.04462562	1.370904
3770	-13.83115	0	-13.83115	5.207049	502925	0.111485	0.0224035	0.200621	0.00012097	0.000401556	0.0401067	0.00464827	0.0678946	0.0617411	0.124385	0.0911145	0.0423795	0.0617859	0.166597	0.0228143	0.00326621	0.0803796	0.366221	0.07839825	0.09029626	0.00766972	0.444975	0.221345	0.116093	0.195834	0.0140839	38.58099	0.07172587	0.998208	0.999542	1.00046	1.00179	0.0876816	0.201408	0.237867	0.473043	0.1620221	0.4426918
3780	-36.59579	0	-36.59579	23.56016	605704.5	0.378785	0.118887	0.701468	0.00637608	0.128862	0.344921	0.0218946	0.161424	0.110973	0.13116	0.0149393	0.056075	0.325474	0.0503227	0.0852431	0.0415111	0.131532	0.825834	0.2443067	-0.01233372	0.165782	0.187127	0.0245448	0.013468	0.108475	0.500603	42.70849	0.2022725	0.998367	0.999582	1.00042	1.00163	0.344685	0.0971841	0.432245	0.125886	0.1899388	1.064935
3790	11.30421	0	11.30421	14.70349	450799.9	0.000255027	0.0473055	0.0133364	0.0084918	0.0241718	0.00232065	0.000312846	0.013715	0.0389869	0.0018893	0.0333262	0.0135596	0.000589103	0.000263482	0.027456	0.00140645	0.0147566	0.0115404	0.03151231	0.0129405	0.269668	0.288891	0.0149008	0.0315509	0.0570425	0.337947	29.70047	0.0423654	0.998107	0.999516	1.00048	1.00189	0.619157	0.294834	0.0416941	0.0443154	0.0553059	0.7660195
3800	-10.36069	0	-10.36069	13.10372	546578.5	0.102654	0.0195863	0.090997	0.0217794	0.0417592	0.138858	0.0901702	0.0186733	0.0168345	0.0189229	0.095837	0.014417	0.0105275	0.0699405	0.00313078	0.0356395	0.295226	0.00484734	0.05811323	-0.03247756	0.0828997	0.569938	0.0212459	0.0693525	0.121079	0.135484	27.88501	0.05306798	0.998281	0.99956	1.00044	1.00172	0.313659	0.07683	0.569768	0.0397428	0.02059042	2.577314
3810	17.88375	0	17.88375	5.545405	409980.2	0.00881666	0.00519928	0.0242283	0.00621736	0.00472451	0.0179166	0.0100001	0.0224483	0.00772051	0.0313328	0.00862856	0.00379118	0.0113159	0.0253678	0.00160486	0.0530615	0.039652	0.00113796	0.01513704	-0.2033311	0.366542	0.172177	0.0848413	0.219359	0.00488625	0.152195	27.63387	0.2148867	0.998016	0.999492	1.00051	1.00199	0.0900932	0.38234	0.380281	0.147286	0.0115556	18.5959
3820	-18.80983	0	-18.80983	10.15517	425152.2	0.252416	0.0509964	0.219992	0.029753	0.000975343	0.0510309	0.00392741	0.0600136	0.13071	0.2465	0.0274875	0.0388847	0.0280962	0.0041575	0.138406	0.200152	0.271236	0.120687	0.06540575	-0.06714825	0.0627677	0.0556892	0.609312	0.0477412	0.0529374	0.171552	36.26731	0.2238716	0.998051	0.999501	1.0005	1.00195	0.570265	0.365119	0.0141988	0.0504175	0.1567234	1.428451
3830	-31.72795	0	-31.72795	28.9545	604803.3	0.158631	0.244598	0.0644448	0.044205	0.00193157	0.289015	0.0418758	0.177916	0.0640548	0.907362	0.00916635	0.0864175	0.116371	0.294323	0.258085	0.119713	0.0530135	0.126467	0.1388445	0.1442805	0.0644676	0.0687893	0.625815	0.0438961	0.168196	0.0288367	41.70371	0.009551281	0.998366	0.999582	1.00042	1.00163	0.0363575	0.184391	0.657929	0.121323	0.1538318	0.06208912
3840	-41.04214	0	-41.04214	15.19848	812226.8	0.112833	0.144398	0.223446	0.500524	0.0784571	0.110747	0.50077	0.12671	0.090135	0.285818	0.545843	0.612536	0.144699	0.479246	0.0631021	0.277655	0.355891	0.469456	0.2499791	0.06456587	0.145825	0.288685	0.148084	0.261323	0.149167	0.00691605	22.63953	0.02115528	0.99859	0.999639	1.00036	1.00141	0.510609	0.399575	0.0743656	0.0154503	0.08572115	0.2467919
3850	-38.77585	0	-38.77585	9.476593	468426.2	0.396022	0.250155	0.0628793	0.0490826	0.40073	0.161306	0.336503	0.10708	0.869594	0.4034	0.019851	0.53385	0.0420437	0.24275	0.0342295	0.0843005	0.621031	0.340353	0.2601363	0.04363296	0.215085	0.203849	0.24481	0.213153	0.0550354	0.0680678	35.45085	0.04565457	0.998143	0.999525	1.00047	1.00186	0.519703	0.139488	0.141369	0.199439	0.08928753	0.5113208
3860	-24.63008	0	-24.63008	13.12368	45826.45	0.0471093	0.0879896	0.271366	0.230461	0.0936918	0.0286821	0.319772	0.127303	0.112368	0.448414	0.237858	0.0556073	0.0724984	0.0586089	0.118867	0.0904822	0.00899892	0.0395169	0.2108896	-0.1333168	0.272376	0.209879	0.252052	0.187298	0.019859	0.0585357	47.63829	0.1725165	0.994068	0.998477	1.00151	1.00594	0.156504	0.115614	0.515489	0.212393	0.03919968	4.400967
3870	-19.60464	0	-19.60464	14.09766	140633.9	0.0163818	0.100622	0.238319	0.00268076	0.120209	0.0010586	0.394942	0.0131672	0.119913	0.0128191	0.201958	0.269136	0.127387	0.21727	0.034998	0.156219	0.0142726	0.080944	0.1258025	-0.0220205	0.195094	0.344738	0.0505218	0.214958	0.130106	0.0645826	17.28992	0.08013063	0.996613	0.999132	1.00086	1.00339	0.510727	0.291439	0.11713	0.0807048	0.05811013	1.378944
3880	-11.47988	0	-11.47988	8.934643	140028.4	0.115025	0.00640542	0.156106	0.123171	0.0142752	0.00359148	0.00445732	0.0631447	0.0357418	0.102867	0.0708125	0.0384961	0.0377442	0.109963	0.168935	0.00893477	0.132246	0.00945564	0.08743646	0.05106736	0.243905	0.538476	0.0778439	0.0215378	0.0624958	0.0557416	34.10366	0.1356065	0.996605	0.99913	1.00087	1.0034	0.0322356	0.202491	0.262369	0.502904	0.1866739	0.7264355
3890	-12.84604	0	-12.84604	19.11303	735140.6	0.0117318	0.0198624	0.0343829	0.054208	0.0227309	0.188199	0.159415	0.263021	0.0167011	0.0331424	0.312093	0.0717117	0.00914394	0.0328904	0.0352991	0.0465319	0.111647	0.00693425	0.08713678	-0.1330015	0.518436	0.128411	0.0756283	0.0820635	0.160219	0.0352425	40.46107	0.1583501	0.998518	0.999621	1.00038	1.00148	0.514057	0.175831	0.134608	0.175504	0.02534859	6.246899
3900	-12.0769	0	-12.0769	12.41746	546554.1	0.0419879	0.123692	0.0644237	0.164045	0.0467148	0.0365021	0.016164	0.00923732	0.085987	0.168601	0.241825	0.0306088	0.0356493	0.0514066	0.00753438	0.00678967	0.0584314	0.0044404	0.09581916	0.1049286	0.105682	0.20974	0.089674	0.253255	0.276803	0.0648455	22.04453	0.05316323	0.998281	0.99956	1.00044	1.00172	0.0718023	0.0632474	0.727454	0.137496	0.1580919	0.3362807
3910	-2.913913	0	-2.913913	15.75838	119357.7	0.0722721	0.108627	0.0400387	0.053857	0.0236348	0.000172609	0.0578617	0.0134073	0.0650679	0.0866554	0.0420293	0.080407	0.00893366	0.0161053	0.0139679	0.0224397	0.0885142	0.0232951	0.04651133	-0.03513454	0.0250817	0.120944	0.259156	0.146037	0.393936	0.0548449	35.83523	0.1217474	0.996323	0.999058	1.00094	1.00368	0.3551	0.510689	0.0669988	0.0672122	0.08661283	1.405651
3920	14.31536	0	14.31536	4.930414	672156.1	0.0230116	0.0888814	0.0201569	0.056087	0.0344468	0.0509052	0.0538864	0.00286389	0.0343957	0.0013216	0.0129685	0.0192897	0.0182832	0.0285296	0.00511598	0.0438457	0.00761003	0.0120289	0.03443409	-0.06484477	0.0635807	0.356888	0.115004	0.106203	0.253638	0.104686	6.927772	0.06773209	0.99845	0.999604	1.0004	1.00155	0.161149	0.188814	0.341246	0.308791	0.002887313	23.45852
3930	13.9305	0	13.9305	7.045646	213520	0.031831	0.0101561	0.00184233	0.00398461	0.0174608	0.0017614	0.0165473	0.0181989	0.039068	0.00630608	0.0578264	0.0170351	0.0558334	0.0665766	0.00250837	0.0203819	0.0309599	0.0406894	0.0249748	0.2345532	0.0211514	0.222895	0.109486	0.177856	0.364923	0.103688	24.49554	0.00914559	0.997251	0.999296	1.0007	1.00275	0.275291	0.593132	0.0300804	0.101497	0.2436988	0.03752825
3940	1.853567	0	1.853567	2.948435	515761.8	0.0383871	0.103268	0.0294527	0.0411472	0.156091	0.0421798	0.274901	0.0120027	0.00518844	0.00616076	0.010916	0.195562	0.0121362	0.00586924	0.0781145	0.0902436	0.00440746	0.0137375	0.06045878	0.0310978	0.282482	0.239319	0.38453	0.0577157	0.0306684	0.00528473	4.730038	0.07914965	0.998231	0.999547	1.00045	1.00177	0.0754484	0.24341	0.621303	0.0598381	0.1102474	0.7179273
3950	-21.92324	0	-21.92324	8.153799	841841.5	0.015519	0.478883	0.0698694	0.0406901	0.0886146	0.156784	0.0322579	0.0598743	0.105058	0.0544339	0.0961655	0.101178	0.18439	0.0269854	0.0561985	0.174045	0.212106	0.14604	0.1376204	0.1152414	0.31528	0.22185	0.412667	0.0188143	0.0284298	0.00295876	37.28754	0.06380305	0.998615	0.999646	1.00035	1.00139	0.717145	0.0633055	0.146352	0.0731979	0.1790444	0.3563532
3960	-19.21164	0	-19.21164	10.01925	853602.2	0.27628	0.0354578	0.13559	0.00273078	0.125775	0.210154	0.0451751	0.0223471	0.112587	0.207096	0.0236325	0.0647631	0.0607524	0.210787	0.655453	0.1648	0.0816415	0.227937	0.1695947	-0.09967339	0.219094	0.270341	0.387929	0.0229267	0.0346438	0.0650659	10.82038	0.1275298	0.998625	0.999648	1.00035	1.00138	0.0405992	0.0774012	0.55049	0.33151	0.02785641	4.578113
3970	-21.24774	0	-21.24774	1.26745	33307.44	0.0643465	0.653087	0.186349	0.091116	0.437337	0.0198066	0.541737	0.601696	0.044565	0.501647	0.158903	0.365259	0.142105	0.0330781	0.120873	0.0987393	0.43548	0.557416	0.255822	-0.1659556	0.0324342	0.265139	0.0848313	0.069586	0.462717	0.0852921	2.013462	0.2308142	0.993044	0.998212	1.00177	1.00697	0.0558294	0.233949	0.46589	0.244331	0.06485857	3.55873
3980	-37.02233	0	-37.02233	2.131273	124257.9	0.933925	0.263675	0.654981	1.1971	0.104334	0.278985	0.45916	0.118434	0.0140578	0.81104	0.0061778	0.50138	0.940095	0.39965	1.57415	0.151024	0.295964	0.245323	0.3073892	-0.1102293	0.0551684	0.022129	0.144292	0.188285	0.115941	0.474183	3.260494	0.1374378	0.996396	0.999077	1.00092	1.00361	0.0512485	0.133842	0.523529	0.29138	0.02720842	5.051295
3990	-12.50891	0	-12.50891	0.9279355	312151.7	0.0466749	0.11764	0.0386527	0.0123305	0.115269	0.0757077	0.613268	0.0853054	0.0680893	0.0190374	0.768331	0.160599	0.379832	0.311968	0.218413	0.00997604	0.00803933	0.193202	0.1695081	-0.06398994	0.0492563	0.361941	0.152262	0.0590578	0.122345	0.255137	2.64126	0.09182896	0.997726	0.999418	1.00058	1.00228	0.524981	0.00886798	0.443039	0.0231119	0.02783903	3.298569
4000	-25.22044	0	-25.22044	1.582428	289429.1	0.263105	0.0725705	0.215829	0.0941874	0.301692	0.0289712	0.29262	0.507437	0.156146	0.0250574	0.119309	0.969114	0.242905	0.193354	0.31839	0.728586	0.320597	0.140501	0.2869477	0.2659095	0.130052	0.0774656	0.444207	0.236969	0.0339473	0.0773593	3.207359	0.07057562	0.997638	0.999396	1.0006	1.00236	0.00143031	0.192295	0.431014	0.375261	0.3364851	0.2097436
4010	-4.086449	0	-4.086449	7.519024	795365.8	0.148893	0.0853463	0.17363	0.011106	0.0556812	0.00767832	0.0277418	0.0576623	0.130817	0.154895	0.0080469	0.0691352	0.0524895	0.0189798	0.0683342	0.165087	0.00705054	0.0107051	0.08699727	0.05648385	0.113507	0.0100432	0.429658	0.178558	0.0956619	0.172571	8.096878	0.0005587214	0.998575	0.999636	1.00036	1.00143	0.0498671	0.246743	0.570255	0.133135	0.05704257	0.009794814
4020	-31.20571	0	-31.20571	6.50466	149964	0.188967	0.227595	0.0316698	0.12886	0.199498	0.0414685	0.0497827	0.0795652	0.25717	0.511073	0.35669	0.44021	0.271656	0.388849	0.0010061	0.0106501	0.133893	0.201073	0.1275974	-0.1442745	0.00991402	0.225091	0.188605	0.34088	0.0844534	0.151056	17.62488	0.1911946	0.99672	0.99916	1.00084	1.00328	0.0303523	0.173925	0.777353	0.0183696	0.04692003	4.074903
4030	-9.028201	0	-9.028201	9.507319	142790.7	0.0045857	0.114946	0.0246162	0.105061	0.275465	0.00653914	0.0489323	0.0241142	0.0489958	0.0853034	0.0567664	0.0176146	0.0327326	0.0466861	0.0467181	0.0236924	0.0763838	0.0361647	0.06385139	0.02213083	0.00761406	0.0842249	0.084565	0.0803242	0.0790495	0.664222	22.81295	0.04753085	0.996638	0.999139	1.00086	1.00337	0.422709	0.166235	0.3047	0.106356	0.06966168	0.6823098
4040	-13.50763	0	-13.50763	14.42146	68283.51	0.0680005	0.0889804	0.0808933	0.0845236	0.166307	0.170168	0.0848028	0.0891468	0.0171774	0.0446817	0.0440166	0.233858	0.0690616	0.00234406	0.0569098	0.0685091	0.0290354	9.42193e-05	0.06866259	-0.06141303	0.0206468	0.100609	0.229313	0.217813	0.214356	0.217262	17.32879	0.1047344	0.99514	0.998753	1.00124	1.00487	0.1197	0.311906	0.177752	0.390643	0.04332139	2.417614
4050	7.69081	0	7.69081	11.71086	722580.4	0.0318582	0.0233246	0.0578435	0.00588348	0.00359924	0.055703	0.0546241	0.0673394	0.0712948	0.00253554	0.0438605	0.0593478	0.034773	0.00153642	0.0269913	0.0135248	0.0232806	0.00631982	0.03012219	-0.04315987	0.192069	0.404501	0.132431	0.115935	0.122404	0.0326604	12.84504	0.04784737	0.998505	0.999618	1.00038	1.0015	0.131839	0.467356	0.080839	0.319966	0.004687507	10.20742
