Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
30	0	-3760.464	-3711.388	-49.07623	6.319091	0.1962824	0.0426685	0.00542061	0.00107745	0.0126479	0.00173731	0.00654204	0.0406711	0.0115994	0.028399	0.015927	0.00456525	0.00179787	0.00070636	0.00137257	0.00315502	0.0878832	0.0540027	0.00425864	0.0255761	0.0298616	0.00749103	0.00661387	0.0107954	0.0148814	0.0330192	0.00430006	0.024575	0.000714469	0.0278841	0.0342529	0.0188886	0.00646046	0.00975374	0.0395198	0.0101371	0.00484994	0.000225664	0.0235726	0.000468406	0.010794	0.00359118	0.0203452	0.01584658	0.0434411	0.019816	0.51397	0.00877737	0.00512857	0.438526	0.013782	18.78004	0.1256135	7	40.73617	0.2886594	0.000466078	0.0316587	0.373886	3.59399	0.294168	0.276471	0.149354	0.280008	0.1690546	0.743035
31	1	-3756.144	-3708.919	-47.22528	5.649522	0.167295	0.00899706	0.00401849	0.00448973	0.0379046	0.000581995	0.0172991	0.0277403	0.0139745	0.0272076	0.101154	0.0163262	0.0198939	0.0201777	0.0114128	0.0099113	0.0216317	0.0652127	0.00117504	0.000653081	0.0296372	0.0391374	0.00405575	0.149146	0.0251389	0.0144804	0.0610957	0.0167902	0.0237829	0.00355105	0.00573157	0.0404904	0.0196884	0.00930063	0.027899	0.0465959	0.00556275	0.00376784	0.0169396	0.00985694	0.00665379	0.0173929	0.00121796	0.02199132	0.08309003	0.00645476	0.585245	0.00739042	0.0046204	0.390463	0.00582625	10.79002	0.1179515	7	38.40595	0.4019756	0.000137643	0.0172879	0.293168	3.68941	0.284674	0.320153	0.12098	0.274192	0.2010415	0.5867021
32	0	-3759.461	-3714.208	-45.253	7.281111	0.1794887	0.0375947	0.00540959	0.00106284	0.0291951	0.00337953	0.00711644	0.0208472	0.00934689	0.0233507	0.0124231	0.00662205	0.00806965	0.00106294	0.000884306	0.00436374	0.0381913	0.0499715	0.00884619	0.0195433	0.0244314	0.00723873	0.0166723	0.0138006	0.00856753	0.0150254	0.0100294	0.0261795	0.0147283	0.0111513	0.0327308	0.0433087	0.00268503	0.00413306	0.0314476	0.0117759	0.00441504	0.000309487	0.0166352	0.000586833	0.00607699	0.00808554	0.0217908	0.01324384	0.1384947	0.0222811	0.534751	0.00358672	0.0021475	0.428577	0.00865661	16.2435	0.1041082	7	39.96572	0.1987211	0.000241257	0.0228432	0.328054	3.64886	0.291655	0.296287	0.137538	0.274521	0.2426029	0.4291299
33	1	-3757.279	-3713.6	-43.67955	5.96524	0.1618799	0.00633174	0.00642398	0.00542321	0.0319294	0.000358118	0.00851576	0.0310802	0.0117545	0.0414829	0.0361375	0.0121249	0.0156641	0.0272078	0.0114576	0.0071541	0.0279741	0.0280909	0.00112725	0.000374655	0.026031	0.085819	0.00194282	0.0548164	0.0027594	0.00278971	0.0399544	0.00461283	0.0222125	0.00430609	0.00810571	0.0297231	0.00532888	0.010536	0.00378996	0.062532	0.0190033	0.0183665	0.0124526	0.00365264	0.0101586	0.0419092	0.000255191	0.02664184	0.06860882	0.00584643	0.581802	0.0079988	0.00858908	0.388165	0.00759867	15.47268	0.09146317	7	37.65903	0.2591137	0.000104402	0.0150688	0.277297	3.70753	0.284806	0.318956	0.121683	0.274556	0.160072	0.5713877
34	0	-3749.477	-3712.592	-36.8849	6.427474	0.2011695	0.0364671	0.00516961	0.000819251	0.0217911	0.00231537	0.0166268	0.0221066	0.00978831	0.0317656	0.0142121	0.00512445	0.00843209	0.00196145	0.000895322	0.00542813	0.0226357	0.062179	0.00592705	0.0221227	0.0222871	0.0270158	0.00753909	0.00437778	0.00719533	0.0237305	0.00589832	0.0127829	0.0154198	0.0144258	0.0261672	0.0136373	0.011127	0.0064537	0.0120649	0.00597049	0.00457043	0.000524408	0.00784265	0.000566376	0.00869641	0.00441923	0.0221801	0.0150812	0.1104599	0.022905	0.546705	0.00581969	0.00192199	0.416046	0.00660261	23.1815	0.1019558	8	37.37471	0.3086401	0.000552956	0.0344529	0.386704	3.57829	0.293057	0.295598	0.119079	0.292266	0.2124157	0.4799824
35	1	-3750.144	-3712.936	-37.20771	5.50386	0.1533054	0.00907264	0.00859379	0.00934951	0.0522762	0.00114758	0.0155505	0.0328501	0.0126373	0.0408585	0.0191556	0.015461	0.0299736	0.0481222	0.00967494	0.0119445	0.0158094	0.0108232	0.00116371	0.000515117	0.0235058	0.0210569	0.0024956	0.0201291	0.0324653	0.00485726	0.0605592	0.00760063	0.0365581	0.00888131	0.00807472	0.0235537	0.0154041	0.0101748	0.0165204	0.0197503	0.0224965	0.00790646	0.0162404	0.00378527	0.0235934	0.0252416	0.000493158	0.02272336	0.08495715	0.0070326	0.591379	0.00503511	0.0101528	0.377407	0.00899298	13.64808	0.1057166	7	37.20569	0.3489196	6.47507e-05	0.0118819	0.251772	3.73628	0.28946	0.322857	0.10864	0.279043	0.1906738	0.5544372
36	0	-3765.38	-3711.89	-53.48931	7.448942	0.1970157	0.0410249	0.0072443	0.000787969	0.0281192	0.00563936	0.0157366	0.0235717	0.0120732	0.0347806	0.0183331	0.00292494	0.00790564	0.003765	0.00247145	0.00500439	0.0380194	0.0725762	0.00626728	0.0237723	0.0253395	0.0486645	0.00584011	0.00630729	0.00218607	0.0233887	0.00645266	0.00660276	0.0461175	0.0130459	0.0243515	0.043796	0.0113386	0.0084518	0.00246236	0.00497929	0.00968683	0.00136275	0.0032251	0.0006404	0.0152136	0.00795364	0.0459935	0.01566098	0.07892612	0.0204892	0.596802	0.0028492	0.00178703	0.372166	0.00590624	23.0162	0.1438133	7	38.8031	0.3098143	0.000478446	0.0320718	0.375824	3.59163	0.293416	0.308273	0.127652	0.270658	0.2227395	0.6456572
37	1	-3743.25	-3706.052	-37.19882	5.449969	0.2057675	0.0050582	0.00689925	0.00849931	0.029334	0.00155327	0.0121148	0.020147	0.00622023	0.0223213	0.0158929	0.0188286	0.0146597	0.0214897	0.00556685	0.011059	0.0121575	0.0354012	0.000915097	0.0029694	0.0217661	0.00957327	0.00206335	0.00728666	0.0105718	0.0141338	0.0866758	0.0474751	0.0136661	0.0370311	0.0101029	0.0310653	0.0189895	0.00675237	0.0128366	0.0211133	0.00604271	0.0130942	0.00146682	0.00747755	0.0326475	0.0221415	0.000391847	0.01541679	0.04667205	0.00745309	0.550928	0.006088	0.00867229	0.417019	0.00983887	11.08888	0.1251261	6	39.65123	0.3746348	0.000644615	0.0371676	0.398542	3.56365	0.296663	0.30727	0.128123	0.267944	0.1717981	0.7283321
38	0	-3744.093	-3711.563	-32.53039	6.518016	0.2025746	0.0257967	0.00530211	0.000401412	0.0116512	0.002901	0.00631359	0.0160767	0.010613	0.0283996	0.00998658	0.00250825	0.00620422	0.00169208	0.0025372	0.00321177	0.0215994	0.046234	0.00396511	0.0283262	0.0313931	0.0148096	0.0105085	0.000388332	0.00231002	0.0110089	0.00342507	0.00130746	0.0206783	0.00712753	0.0304449	0.0106463	0.00593394	0.00843442	0.0304194	0.000208378	0.00743084	0.00188836	0.00839417	0.0369818	0.0129291	0.00667597	0.00729056	0.01172729	-0.01127571	0.0213791	0.55171	0.013872	0.00186464	0.405011	0.00616276	16.55108	0.1886691	9	41.6516	0.2640935	0.000579917	0.0352738	0.390344	3.5738	0.294492	0.309404	0.124453	0.271651	0.1773934	1.063563
39	1	-3757.202	-3710.523	-46.67897	6.640107	0.1794322	0.00502029	0.00516421	0.0107249	0.0212203	0.000771206	0.0155902	0.0207721	0.00359411	0.0234943	0.0149084	0.0188737	0.0213075	0.0266404	0.00516899	0.0161562	0.00455714	0.0251972	0.000444235	0.000589275	0.019391	0.0122141	0.00204249	0.0106789	0.0185645	0.00457813	0.0670902	0.00614781	0.0232896	0.0117592	0.00536107	0.0292863	0.0273734	0.0348149	0.0211208	0.0348567	0.0119665	0.00890704	0.0225335	0.00895217	0.0241168	0.0144401	0.000364384	0.0157436	0.05692686	0.00820391	0.640016	0.0104064	0.00913243	0.327416	0.0048252	10.97742	0.1269086	6	40.09826	0.3421422	0.000240673	0.0228158	0.327895	3.64905	0.278428	0.317307	0.118052	0.286213	0.1838355	0.690338
40	0	-3745.118	-3716.828	-28.29012	7.369218	0.1938382	0.044525	0.00628564	0.000852145	0.0213243	0.00399659	0.0114505	0.0195973	0.00730112	0.0230597	0.00860716	0.00367579	0.00743551	0.00173524	0.00319028	0.00382761	0.0109593	0.0373464	0.00583658	0.0170647	0.0164275	0.0200414	0.00239129	0.00160728	0.00356583	0.0106664	0.00258898	0.00497539	0.00991333	0.0142514	0.0337794	0.0121683	0.0175399	0.0045733	0.00786065	0.00395891	0.00585553	0.0111585	0.0018689	0.00103534	0.0163011	0.0102079	0.00263029	0.01395718	0.06585392	0.0199062	0.527232	0.015293	0.0021469	0.429837	0.00558524	15.49873	0.09688284	9	41.02669	0.3671004	0.000426507	0.030298	0.367385	3.60189	0.276348	0.300853	0.136518	0.286281	0.1627368	0.5953347
41	1	-3759.821	-3709.951	-49.86999	5.32212	0.1824343	0.00406935	0.00729559	0.0116205	0.03908	0.00124934	0.0131961	0.0263193	0.00742741	0.0441493	0.0389009	0.0164094	0.0217469	0.0257745	0.0176148	0.0197571	0.00141712	0.0165563	0.000370421	0.00143511	0.0175483	0.0129066	0.0845846	0.0544455	0.0210632	0.0142989	0.0555609	0.0183544	0.00599537	0.00777191	0.0135416	0.0142614	0.0260157	0.0125371	0.0149247	0.0257655	0.0344928	0.033124	0.00338066	0.021285	0.0268397	0.0182183	0.00485293	0.02268191	0.00884366	0.00917193	0.624002	0.00836751	0.00600623	0.347334	0.00511873	14.29544	0.1896988	6	38.98289	0.2973785	0.000273186	0.0242959	0.336286	3.63914	0.285666	0.312799	0.119387	0.282147	0.1985425	0.9554571
42	0	-3752.299	-3714.348	-37.95107	6.402904	0.212296	0.0240581	0.00670349	0.000275905	0.0704479	0.0059822	0.00191941	0.0177621	0.00871887	0.0287718	0.0135599	0.00761932	0.0076887	0.00382566	0.00850013	0.00684985	0.00318621	0.0496014	0.00153755	0.0226013	0.0150386	0.00717285	0.00267454	0.0047541	0.00494468	0.00729972	0.00226062	0.0218227	0.0443304	0.0288186	0.0283983	0.00896009	0.0215943	0.0083816	0.0145688	0.00542183	0.011079	0.0411914	0.00675188	0.0308501	0.0110711	0.0184248	0.0052805	0.014129	0.01305076	0.0194167	0.514266	0.0135155	0.00178019	0.440792	0.0102298	14.02615	0.1697844	9	38.07394	0.4179796	0.000792333	0.0411565	0.414981	3.54307	0.291324	0.288501	0.135827	0.284348	0.1828352	0.9286201
43	1	-3758.004	-3710.151	-47.85264	5.766327	0.1877397	0.00687791	0.00369637	0.0628361	0.065548	0.00276728	0.0118181	0.0198142	0.00784657	0.0424595	0.0453449	0.0101197	0.0293078	0.0317366	0.0136796	0.0377317	0.00215094	0.00297414	0.000416025	0.0018163	0.0227415	0.0339422	0.0554252	0.0108695	0.00873666	0.0224426	0.0217353	0.0189602	0.000210269	0.0485149	0.0152999	0.00977952	0.0128575	0.00804711	0.0068113	0.0496655	0.0103651	0.0615635	0.00319483	0.0317805	0.0486079	0.00314158	0.00207319	0.02356359	0.07531927	0.0126787	0.591484	0.00582061	0.0149315	0.372597	0.00248867	14.26748	0.1775131	6	39.05856	0.3437319	0.000338373	0.0270154	0.35091	3.62174	0.293337	0.307367	0.109826	0.28947	0.2528324	0.702098
44	0	-3751.859	-3712.04	-39.819	6.726926	0.1862814	0.0317825	0.00222049	0.000155309	0.0218108	0.00727224	0.00171466	0.00963508	0.0110928	0.0240548	0.017621	0.0049291	0.00847727	0.0150588	0.024951	0.00206323	0.0235205	0.0688	0.00330305	0.0248547	0.0185236	0.0347907	0.0102866	0.00392034	0.00295641	0.00536878	0.00261748	0.011188	0.0431502	0.0180591	0.0164207	0.0128598	0.0205573	0.0101055	0.0123698	0.0263362	0.0103427	0.023568	0.0158782	0.00798354	0.0077779	0.0207562	0.0126043	0.01462965	0.06905596	0.0180618	0.47838	0.0104632	0.00107104	0.483951	0.00807269	18.14196	0.1215483	9	39.21319	0.3520886	0.000319433	0.026255	0.346917	3.62651	0.283164	0.314459	0.143432	0.258945	0.1906043	0.6376998
45	1	-3752.45	-3710.224	-42.2267	6.372448	0.1710446	0.00302068	0.00347211	0.00212951	0.0337527	0.00418618	0.0184582	0.0121938	0.00442284	0.0230241	0.0189221	0.0456822	0.0245532	0.0268121	0.00605941	0.023288	0.00372058	0.00129324	0.000678524	0.00655587	0.0374543	0.00697359	0.026935	0.00243144	0.0329396	0.00843801	0.0102975	0.0258246	0.000142003	0.0161343	0.010123	0.00753014	0.0184662	0.00900384	0.0364989	0.0378757	0.0246661	0.069666	0.00296254	0.0217062	0.00150862	0.0198401	0.00132456	0.02174763	-0.005334529	0.0100742	0.498761	0.00222217	0.0133314	0.47007	0.00554143	13.69259	0.1604451	6	38.39167	0.2791649	0.000164972	0.0189154	0.304027	3.67689	0.279855	0.315944	0.130357	0.273844	0.1551106	1.034392
46	0	-3752.983	-3709.882	-43.10105	6.267409	0.205433	0.056026	0.00200221	0.000226196	0.0307929	0.00518102	0.00320287	0.0222531	0.0127914	0.038488	0.0214597	0.00470304	0.00513823	0.00595225	0.0195528	0.00305041	0.0118534	0.0539862	0.00103156	0.0225713	0.0310636	0.0192137	0.00583171	0.00139908	0.00890614	0.00905566	0.00184489	0.0099614	0.0404805	0.0137295	0.0222316	0.000623807	0.0208551	0.00667202	0.0168187	0.0267133	0.0127367	0.00438068	0.00897612	0.0130677	0.00435947	0.0282891	0.00457228	0.01945123	0.05315927	0.0119268	0.46246	0.00876928	0.00126821	0.508018	0.00755786	24.08726	0.1334498	8	38.52059	0.219147	0.00063761	0.0369674	0.397688	3.56471	0.30159	0.297606	0.135987	0.264818	0.1866091	0.7151303
47	1	-3732.152	-3707.212	-24.94004	6.871752	0.1929763	0.00403982	0.00643974	0.00764198	0.0238701	0.00398013	0.0100933	0.00284382	0.00626184	0.0177509	0.0019995	0.0112143	0.0237008	0.0264367	0.00710447	0.00806167	0.0094074	0.00461399	0.0010764	0.00198493	0.00935893	0.00715191	0.0114977	0.0138021	0.020651	0.00196187	0.00362288	0.0446028	0.00017182	0.0323216	0.0124113	0.00472475	0.00662326	0.00626453	0.0136163	0.0286461	0.00263985	0.0377606	0.0012533	0.00690183	0.00605332	0.00838842	0.00124104	0.01650316	0.008938025	0.0123486	0.520705	0.00287439	0.013918	0.443586	0.00656725	28.66495	0.1741329	7	39.19033	0.3657517	0.000413147	0.0298243	0.365079	3.60468	0.294022	0.306172	0.127828	0.271977	0.1830709	0.9511773
48	0	-3759.873	-3710.087	-49.78633	6.169548	0.1690117	0.0482183	0.00263384	0.000851226	0.0148948	0.00322155	0.00120888	0.00656271	0.0102282	0.0391194	0.0243507	0.00563522	0.00401545	0.0161556	0.142335	0.00160893	0.0149039	0.0523163	0.000771543	0.0088404	0.00931082	0.0148681	0.00408612	0.0016854	0.0107089	0.0262331	0.00351764	0.0135864	0.0231994	0.0117245	0.0249005	0.00501909	0.00562258	0.00733667	0.0275206	0.0139962	0.0135347	0.0106534	0.0451452	0.00487755	0.00637413	0.0165233	0.00402601	0.01955113	0.02886806	0.0141957	0.469508	0.00731944	0.000901326	0.503899	0.00417612	19.26873	0.1457199	8	41.76896	0.255103	0.000149692	0.0180239	0.298153	3.68367	0.299509	0.289546	0.135049	0.275896	0.174588	0.8346504
49	1	-3741.818	-3710.943	-30.87461	6.876401	0.1869664	0.00839227	0.00482729	0.00634291	0.0337809	0.00837008	0.0152191	0.00303666	0.00741845	0.0161387	0.00913526	0.0070611	0.0207045	0.0424192	0.018153	0.0128171	0.0119989	0.000603694	0.000886446	0.00370075	0.0361476	0.00781249	0.00414088	0.00251146	0.00703286	0.00636232	0.00088849	0.0644862	0.000266642	0.0339275	0.00367852	0.0154253	0.00339427	0.00636859	0.00927412	0.0305209	0.00690085	0.0271863	0.0116596	0.0409265	0.002748	0.0237302	0.000479465	0.009496435	0.01837949	0.0158881	0.54348	0.00179313	0.0117545	0.418255	0.00882865	23.70014	0.1664806	8	38.78689	0.4261396	0.000328231	0.026611	0.348795	3.62427	0.297016	0.297192	0.137058	0.268734	0.18486	0.9005762
50	0	-3759.385	-3720.328	-39.05693	6.360986	0.2137017	0.0261657	0.00532556	0.000659409	0.0279225	0.00865764	0.00192528	0.00309297	0.0142977	0.0359366	0.0221407	0.00870747	0.00777745	0.0100877	0.062679	0.000199961	0.0160722	0.0294966	0.000766239	0.0156445	0.0111278	0.0312517	0.00239215	0.00477479	0.01065	0.00364224	0.00402827	0.0119558	0.0370974	0.0146309	0.0250241	0.0153247	0.00480013	0.0106563	0.00770985	0.024463	0.0115931	0.0135266	0.0260584	0.00635036	0.00639691	0.00780399	0.0010922	0.01357428	0.08527902	0.0159211	0.448253	0.00473841	0.000253092	0.507012	0.0238229	20.60041	0.1019016	10	40.87197	0.1817282	0.000826959	0.042035	0.418463	3.53867	0.285687	0.299347	0.158252	0.256714	0.1871806	0.5444025
51	1	-3748.647	-3716.371	-32.27578	5.827899	0.1856459	0.00774697	0.00974412	0.00871293	0.0361992	0.00758695	0.00990622	0.00383438	0.00746598	0.0298932	0.0140625	0.00881593	0.0120196	0.0332284	0.0088601	0.00391162	0.0345384	0.000984205	0.00096084	0.00322607	0.0235171	0.0079899	0.0042465	0.0019921	0.0219787	0.00145626	0.000387451	0.0379635	0.000615186	0.0626857	0.0204335	0.0120744	0.00759543	0.00698978	0.0012341	0.0393536	0.00960775	0.0168685	0.0174225	0.0509723	0.00200857	0.0102757	0.00141752	0.01605602	0.02150864	0.0180739	0.589823	0.00634429	0.0115301	0.367919	0.00630997	25.85169	0.09100323	8	38.81037	0.3544101	0.000311425	0.0259266	0.34517	3.62859	0.30501	0.294055	0.140157	0.260777	0.1125119	0.8088322
52	0	-3750.607	-3715.065	-35.54201	5.514173	0.210664	0.0262013	0.0280645	0.00202891	0.054568	0.0142952	0.000354414	0.00174312	0.0181087	0.0226881	0.0196274	0.00622579	0.00550731	0.0127441	0.0306207	0.000434431	0.015634	0.0129876	0.000795928	0.010854	0.00796229	0.0105486	0.00411961	0.0112818	0.00321293	0.0173781	0.00207972	0.0126824	0.0385678	0.00438163	0.0271786	0.00228715	0.0165678	0.0124964	0.00168648	0.0374495	0.00951701	0.0309762	0.0141098	0.0103031	0.0125915	0.0149747	0.00414045	0.01360751	0.04767583	0.0154415	0.506417	0.00687513	0.000118626	0.454894	0.0162541	21.12586	0.1102682	10	38.2994	0.3034216	0.000753409	0.0401452	0.410912	3.54819	0.297915	0.298922	0.143347	0.259816	0.157944	0.6981474
53	1	-3750.191	-3707.773	-42.4172	5.982056	0.1904822	0.0192563	0.0080513	0.0469249	0.0474642	0.00312997	0.0213804	0.00123397	0.00890978	0.0462896	0.00260408	0.00735894	0.0278521	0.0314883	0.0193485	0.0121343	0.0181197	0.000623316	0.00271815	0.00176828	0.0101972	0.00595717	0.00574342	0.00201843	0.0220841	0.00102638	0.000679	0.0408275	0.000112431	0.0407996	0.00607335	0.00672784	0.0652948	0.00921056	0.000740817	0.0408227	0.0106289	0.0324429	0.0335858	0.0619191	0.00136259	0.0297381	0.00138822	0.01904724	0.08720346	0.0134094	0.541503	0.0059831	0.00909584	0.4201	0.00990902	22.80722	0.09250575	8	38.26375	0.5065698	0.000376188	0.0284714	0.358364	3.61279	0.307007	0.315843	0.123242	0.253908	0.1797092	0.5147524
54	0	-3749.122	-3716.573	-32.54884	5.462839	0.1779161	0.019178	0.0136562	0.0057734	0.020437	0.00989158	0.000561636	0.00284692	0.018114	0.0180091	0.0200243	0.00562613	0.00120003	0.00764962	0.0249431	0.00119025	0.0214807	0.0148604	0.0003653	0.018219	0.0034155	0.00549678	0.00208789	0.0041169	0.00145276	0.0450755	0.00220001	0.000622528	0.00778568	0.00784646	0.0182525	0.000939638	0.0229515	0.0197093	0.00262626	0.0177924	0.00600659	0.0123041	0.0106596	0.0324596	0.0259935	0.0101577	0.000973855	0.01247155	0.03864417	0.0155504	0.509989	0.00731009	0.000152068	0.458102	0.00889654	31.39926	0.1267719	9	39.61971	0.2378212	0.000225386	0.0220848	0.323626	3.65406	0.304233	0.2954	0.132023	0.268344	0.1654161	0.766382
55	1	-3748.451	-3707.193	-41.25851	5.360117	0.1935437	0.0306441	0.00490362	0.0299788	0.0595004	0.00882992	0.0125325	0.00494324	0.00983425	0.0350649	0.0334187	0.0201646	0.0238906	0.0486119	0.0674164	0.0715962	0.0493813	0.000192552	0.0016574	0.0035955	0.0056883	0.00359403	0.0137107	0.00540417	0.0463626	0.00197897	0.00044094	0.0332471	9.54793e-05	0.0272038	0.00756022	0.0118554	0.00773331	0.00891427	0.000881575	0.0284228	0.00920067	0.0411011	0.0264838	0.0165213	0.0015945	0.00697821	0.00282914	0.01519826	0.06640322	0.012211	0.508014	0.00339048	0.00678788	0.460894	0.00870231	23.90455	0.1209144	8	38.30814	0.4142625	0.000421908	0.0301358	0.366598	3.60284	0.299441	0.300766	0.127016	0.272777	0.1873176	0.6455046
56	0	-3755.07	-3710.646	-44.42492	5.360556	0.1854854	0.063512	0.0044373	0.00532607	0.00834447	0.00667218	0.00110902	0.00385727	0.0149173	0.0293327	0.0155573	0.00685149	0.000982396	0.00871093	0.0411136	0.00240185	0.016259	0.0614236	0.000213012	0.0191862	0.00419584	0.00542849	0.00496045	0.0140851	0.00432228	0.0218291	0.000670817	0.00165679	0.000378436	0.0179215	0.035777	0.0122162	0.0254946	0.0203712	0.014927	0.0496599	0.00787088	0.0114519	0.0105897	0.02942	0.0142295	0.0107757	0.00108473	0.01338213	-0.003522101	0.0142585	0.505655	0.00505213	0.000119366	0.470076	0.00483906	25.5211	0.1557426	9	38.32344	0.257594	0.000309426	0.025844	0.344729	3.62912	0.292305	0.31672	0.131827	0.259148	0.1522205	1.023138
57	1	-3763.066	-3712.506	-50.56058	7.821022	0.2091457	0.0192964	0.00509846	0.0197329	0.0646883	0.0086174	0.00932285	0.0031462	0.0126036	0.0548636	0.0106958	0.0153309	0.02	0.030553	0.0158878	0.0556895	0.0314203	0.000199316	0.00218499	0.0666072	0.00610848	0.00407483	0.019334	0.00582781	0.050662	0.00155015	0.000385912	0.0489121	0.000335934	0.0612557	0.010106	0.0129524	0.00233159	0.00702725	0.00306195	0.0557582	0.0332882	0.00797837	0.0248914	0.0154737	0.0109071	0.0124282	0.00117545	0.01709137	-0.02109365	0.013199	0.526795	0.00700304	0.00678047	0.439441	0.00678139	23.74333	0.1884099	7	37.3089	0.2915223	0.000718404	0.0392127	0.407103	3.55297	0.321117	0.284814	0.133462	0.260608	0.1673162	1.126071
58	0	-3746.925	-3720.115	-26.80972	5.546914	0.2028384	0.00963954	0.00110141	0.0165169	0.00566288	0.0060296	0.001367	0.00270768	0.0123616	0.0261365	0.0100864	0.0112955	0.00343661	0.00863291	0.0211987	0.00525225	0.0132081	0.0443762	0.00022296	0.00645772	0.00643623	0.00535696	0.00285687	0.0067251	0.00350445	0.00521892	0.00308638	0.00047814	0.000235374	0.0215544	0.0259834	0.00560032	0.0151763	0.0065675	0.00546927	0.0165469	0.00930374	0.00426732	0.00385702	0.0217946	0.0170937	0.00600271	0.0241717	0.009795175	0.07414132	0.0168856	0.570685	0.00462262	0.000269188	0.402307	0.00523139	26.01418	0.07607987	9	40.224	0.2172417	0.000585082	0.0354288	0.391025	3.57296	0.291853	0.292257	0.138493	0.277397	0.1502212	0.5064523
59	1	-3760.683	-3711.048	-49.63569	5.071926	0.1619874	0.0229562	0.00259528	0.0449313	0.0349153	0.00295601	0.012818	0.00351945	0.00690914	0.0214558	0.0458156	0.0390966	0.0167172	0.0186217	0.0252836	0.00463788	0.0196109	0.000418961	0.00494811	0.0228085	0.00441071	0.00519983	0.0609326	0.00454769	0.00239065	0.00372865	0.00046306	0.0594158	0.000624314	0.0304641	0.00174653	0.0182126	0.0260722	0.0131644	0.0142224	0.0163064	0.0222387	0.0524783	0.0179375	0.00751642	0.0142105	0.0447819	0.000802732	0.01634994	0.05729554	0.00920353	0.529466	0.00624722	0.0150546	0.433342	0.00668727	25.89619	0.1369315	8	38.95723	0.4284968	0.000104996	0.0151113	0.277614	3.70717	0.311043	0.285017	0.12906	0.274879	0.1942271	0.7050074
60	0	-3763.071	-3713.833	-49.23762	6.156764	0.1729987	0.0124077	0.00353153	0.027904	0.0155493	0.0164055	0.00190035	0.00371869	0.0111027	0.0319064	0.0161592	0.0066189	0.00464653	0.0143484	0.0304209	0.00849032	0.0233391	0.0543235	0.00048243	0.0168615	0.00523907	0.00711858	0.00446738	0.0111597	0.00692755	0.00733714	0.00604167	0.0207582	0.000181263	0.0423439	0.0216233	0.0263611	0.0208339	0.005215	0.0024041	0.0606479	0.0288425	0.00603292	0.0103782	0.00699904	0.0208789	0.00420566	0.0157397	0.0183313	0.09828794	0.0126286	0.494699	0.0059911	0.000240655	0.482184	0.004256	27.46529	0.1342903	6	37.43561	0.3208599	0.000180736	0.0197924	0.309641	3.67039	0.29187	0.314056	0.136574	0.2575	0.2325783	0.5773984
61	1	-3761.875	-3711.581	-50.29368	4.538612	0.1625253	0.0408589	0.00962591	0.043315	0.0574982	0.000564061	0.01728	0.00996946	0.00732677	0.0395635	0.0407323	0.0401355	0.0261511	0.0343069	0.0199075	0.00330349	0.043843	4.26919e-05	0.00486009	0.0363523	0.00647971	0.0648217	0.0858034	0.0104671	0.00888935	0.00813671	0.000406729	0.0652948	0.00117219	0.0623312	0.000433186	0.0244802	0.0125519	0.0148884	0.000283495	0.0250263	0.0028132	0.0297898	0.0156272	0.0355889	0.0251789	0.0168642	0.00130222	0.02418778	0.0223005	0.0118826	0.514863	0.0070857	0.0104754	0.450434	0.00525959	24.94997	0.1290135	9	38.0743	0.4102808	0.000108004	0.015325	0.2792	3.70537	0.297885	0.302984	0.124161	0.27497	0.151314	0.8526211
62	0	-3760.994	-3714.089	-46.90538	7.722545	0.137036	0.00621124	0.00286482	0.0267442	0.0150318	0.0245544	0.000675306	0.0071457	0.0118411	0.0290572	0.0145665	0.00745431	0.00520987	0.0172717	0.030014	0.0345942	0.00368291	0.0369103	0.000851666	0.0107407	0.00482043	0.00681753	0.0119871	0.0130158	0.00442001	0.00974933	0.0152127	0.0167251	0.000102376	0.0356479	0.0427687	0.00483251	0.00838124	0.00543427	0.00341948	0.0257736	0.0172349	0.0571145	0.00659245	0.0028373	0.0386975	0.0271371	0.0067056	0.01455271	0.05809324	0.0141961	0.562275	0.00375007	0.000215285	0.413418	0.00614565	24.25383	0.1289984	9	39.1846	0.246269	2.2185e-05	0.00697002	0.20247	3.79054	0.308446	0.31755	0.119283	0.254721	0.1870917	0.6894931
