Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extant_mrca	extinction_rate	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
300	-3763.071	-3713.833	-49.23762	6.156764	0.1729987	0.0124077	0.00353153	0.027904	0.0155493	0.0164055	0.00190035	0.00371869	0.0111027	0.0319064	0.0161592	0.0066189	0.00464653	0.0143484	0.0304209	0.00849032	0.0233391	0.0543235	0.00048243	0.0168615	0.00523907	0.00711858	0.00446738	0.0111597	0.00692755	0.00733714	0.00604167	0.0207582	0.000181263	0.0423439	0.0216233	0.0263611	0.0208339	0.005215	0.0024041	0.0606479	0.0288425	0.00603292	0.0103782	0.00699904	0.0208789	0.00420566	0.0157397	0.0183313	0.09828794	0.0126286	0.494699	0.0059911	0.000240655	0.482184	0.004256	27.46529	0.1342903	6	37.43561	0.3208599	0.000180736	0.0197924	0.309641	3.67039	0.29187	0.314056	0.136574	0.2575	0.2325783	0.5773984
310	-3760.994	-3714.089	-46.90538	7.722545	0.137036	0.00621124	0.00286482	0.0267442	0.0150318	0.0245544	0.000675306	0.0071457	0.0118411	0.0290572	0.0145665	0.00745431	0.00520987	0.0172717	0.030014	0.0345942	0.00368291	0.0369103	0.000851666	0.0107407	0.00482043	0.00681753	0.0119871	0.0130158	0.00442001	0.00974933	0.0152127	0.0167251	0.000102376	0.0356479	0.0427687	0.00483251	0.00838124	0.00543427	0.00341948	0.0257736	0.0172349	0.0571145	0.00659245	0.0028373	0.0386975	0.0271371	0.0067056	0.01455271	0.05809324	0.0141961	0.562275	0.00375007	0.000215285	0.413418	0.00614565	24.25383	0.1289984	9	39.1846	0.246269	2.2185e-05	0.00697002	0.20247	3.79054	0.308446	0.31755	0.119283	0.254721	0.1870917	0.6894931
320	-3746.873	-3712.823	-34.04979	9.500316	0.1448428	0.00259509	0.00214632	0.0345584	0.0178385	0.00829251	0.00117085	0.00146702	0.00804749	0.0205835	0.0117548	0.00321796	0.00228789	0.00429472	0.0163412	0.0076327	0.00543363	0.0443828	0.000817205	0.0034713	0.00361759	0.0105558	0.0197931	0.00633764	0.00369778	0.00937382	0.0077387	0.0168476	0.0002734	0.0333557	0.0186422	0.00518526	0.007449	0.00449076	0.00455366	0.00661817	0.00856938	0.0187563	0.00457153	0.00149523	0.0330457	0.0213663	0.00790183	0.01130411	0.06679199	0.00963389	0.501902	0.00293998	0.000155972	0.48071	0.00465812	25.53214	0.08490522	9	41.61328	0.2364264	3.82249e-05	0.00913988	0.22622	3.7646	0.298179	0.293879	0.133605	0.274338	0.1516972	0.5597019
330	-3764.842	-3712.211	-52.63073	6.905725	0.1454806	0.0137808	0.00352292	0.0126124	0.0404256	0.0134056	0.00328505	0.00507591	0.0112203	0.0229519	0.0120152	0.00625652	0.00450639	0.0161126	0.0164193	0.0255657	0.00436953	0.0778787	0.000798624	0.0149355	0.00487146	0.0350167	0.0148761	0.00893286	0.0060003	0.0229576	0.0080952	0.0164758	3.74637e-05	0.106503	0.022281	0.0227987	0.0222617	0.00775329	0.0146243	0.00577215	0.00648969	0.0490324	0.0072643	0.000810818	0.00761157	0.0524349	0.00183179	0.02338239	0.09491214	0.014092	0.512657	0.00735158	0.000270429	0.460242	0.00538729	23.35449	0.06936672	9	40.02664	0.2414111	3.98589e-05	0.00933239	0.228155	3.76247	0.315626	0.312983	0.126075	0.245315	0.1642789	0.4222498
340	-3737.719	-3709.85	-27.86875	6.916985	0.1895592	0.0122291	0.00184273	0.0145607	0.0525122	0.00476464	0.00150815	0.00721956	0.0103594	0.0240594	0.0129261	0.00578485	0.00256114	0.014384	0.0177298	0.028627	0.00411027	0.0463681	0.000718886	0.0119791	0.00339285	0.0190995	0.0037183	0.0101621	0.0056817	0.00811021	0.00427179	0.00977783	1.37673e-06	0.0148399	0.0236915	0.0147363	0.00856911	0.0106813	0.0081751	0.0263294	0.00588086	0.00693523	0.00322716	0.000505349	0.0045354	0.0121012	0.0170115	0.01197742	0.03844287	0.0138901	0.5002	0.011909	0.000256547	0.468916	0.00482843	22.84628	0.08714474	11	37.68798	0.2778431	0.000363136	0.0279777	0.355864	3.6158	0.283822	0.308735	0.126809	0.280634	0.1255876	0.693896
350	-3778.008	-3718.84	-59.16834	7.786229	0.2005298	0.00803303	0.00404538	0.0411083	0.0558365	0.0140479	0.00256598	0.0294504	0.00885865	0.0337701	0.0158213	0.0108162	0.0106979	0.0176167	0.142521	0.0315011	0.0041366	0.0332902	0.0017778	0.0171831	0.00331528	0.021049	0.00661482	0.00974353	0.00771423	0.0081484	0.00402891	0.00807164	4.98742e-06	0.0727804	0.0237931	0.0224502	0.00842657	0.0110432	0.0283107	0.00665166	0.00942798	0.00125748	0.0343355	0.000244509	0.00987496	0.0369491	0.0156139	0.02178111	-0.00169448	0.0162075	0.460864	0.0109725	0.000227695	0.508616	0.00311192	26.39633	0.09700548	10	37.74291	0.2503984	0.000540978	0.0340817	0.385039	3.58034	0.297387	0.300858	0.161163	0.240593	0.095311	1.017778
360	-3765.187	-3712.499	-52.68792	6.418621	0.1803511	0.00685372	0.0298538	0.0409161	0.0317125	0.0191183	0.00174313	0.0112276	0.015985	0.0355194	0.0164114	0.00526469	0.00495954	0.0260207	0.0919149	0.048857	0.00182913	0.0541079	0.00100587	0.0179175	0.00804347	0.0115602	0.0133385	0.00373664	0.0179471	0.0106509	0.0263162	0.014041	0.000248166	0.0556261	0.11234	0.0161417	0.0166458	0.00844691	0.0019108	0.00580632	0.00624235	0.00220236	0.00635071	0.000525027	0.00789722	0.0161961	0.0199993	0.02308394	0.1068976	0.0184625	0.460709	0.0087522	0.000173846	0.508445	0.0034576	23.06711	0.1674922	10	37.4516	0.2703609	0.000250303	0.0232642	0.330472	3.64601	0.292594	0.304619	0.141527	0.26126	0.2743898	0.6104169
370	-3751.261	-3707.62	-43.64046	6.129907	0.1642637	0.0192631	0.0401208	0.0439378	0.0181853	0.0384324	0.0173195	0.0125247	0.0110647	0.0329606	0.0166314	0.00581281	0.00334948	0.0225441	0.0158071	0.00935378	0.00204749	0.0346729	0.00111759	0.0244125	0.0030593	0.0174172	0.0346382	0.00173154	0.0190967	0.00823677	0.0326181	0.00839873	0.000138363	0.0323451	0.0107326	0.00690385	0.00631885	0.00632093	0.014739	0.013289	0.00428447	0.00101416	0.0105006	0.00207546	0.00193413	0.0331375	0.0166869	0.01748596	0.01180206	0.0178609	0.542138	0.00638168	0.000205615	0.43026	0.00315334	26.23985	0.1049287	9	37.37194	0.3129841	0.000118177	0.0160263	0.28431	3.69955	0.310808	0.289275	0.134525	0.265392	0.1167307	0.898895
380	-3767.168	-3711.961	-55.20734	7.867199	0.1704005	0.0254787	0.0273037	0.0383585	0.0421909	0.0261139	0.0460897	0.00574019	0.0142063	0.0303818	0.0106377	0.00634595	0.00542333	0.0309256	0.00541261	0.0135784	0.00234016	0.0469689	0.000342061	0.0200407	0.00517761	0.0126886	0.0842092	0.00240952	0.00898186	0.00532145	0.0717228	0.0169588	0.00148008	0.00978529	0.0118083	0.00378653	0.0196408	0.00450329	0.02603	0.00526303	0.0131069	0.000981399	0.0173083	0.000961833	0.000574595	0.0381859	0.00807656	0.01481182	-0.024103	0.00997591	0.49731	0.00591442	0.000144585	0.483347	0.00330754	26.48396	0.1954645	10	38.10307	0.1864524	0.000160008	0.0186306	0.302169	3.67904	0.289812	0.324711	0.135884	0.249593	0.1713615	1.140656
390	-3754.9	-3709.868	-45.03185	8.402723	0.1987803	0.0190956	0.0147006	0.00622029	0.0681744	0.0271761	0.023869	0.0562837	0.00651716	0.0406895	0.00801058	0.00775493	0.00437903	0.0302801	0.00935032	0.0105841	0.00285116	0.0178518	0.000101624	0.0176611	0.0018219	0.0368193	0.0328689	0.00291138	0.00809643	0.0156041	0.0131583	0.00953058	0.000614074	0.0229833	0.0308571	0.00524684	0.00757068	0.00373901	0.0176724	0.00312505	0.00864389	0.00124552	0.0085823	0.00142169	0.00043252	0.00428049	0.0462629	0.01465343	0.03209742	0.0122516	0.543759	0.00889529	0.0011278	0.429124	0.00484278	27.5233	0.1152814	10	37.64193	0.2336466	0.000509164	0.0330748	0.380467	3.58595	0.284377	0.323451	0.116022	0.27615	0.1473788	0.7822114
400	-3741.213	-3707.419	-33.79356	7.661699	0.1877302	0.028748	0.00826987	0.00527765	0.0473776	0.00690201	0.0282143	0.00910797	0.0114171	0.0309539	0.0125585	0.00521365	0.00337662	0.0327251	0.00341297	0.0130736	0.0126313	0.00799205	5.5901e-05	0.0285299	0.00123839	0.0192986	0.0298934	0.00387931	0.0171137	0.012805	0.0248288	0.00431769	0.00689849	0.00871939	0.00976754	0.00680146	0.0077518	0.00354057	0.00829261	0.00501331	0.00376018	0.00789709	0.0151602	0.00161252	0.000894511	0.00840859	0.0431352	0.01357926	-0.02755634	0.0139977	0.505766	0.00856238	0.00165069	0.465733	0.0042896	24.65309	0.1592905	10	38.62987	0.2977066	0.000338248	0.0270104	0.350884	3.62177	0.306145	0.308976	0.138102	0.246777	0.1317342	1.209181
410	-3752.843	-3715.766	-37.07711	6.126764	0.2390068	0.000872918	0.000128615	0.00874917	0.0104261	0.0203373	0.0137843	0.0193948	0.0156944	0.0403169	0.0259912	0.00320944	0.00154808	0.0143443	0.00748955	0.00330395	0.0263623	0.0177538	6.90743e-05	0.0169032	0.00402062	0.0133188	0.0126802	0.00555198	0.00950753	0.0147631	0.00317971	0.00843337	0.01051	0.0140653	0.0427838	0.0391554	0.00588596	0.0176923	0.0264162	0.00457544	0.00647871	0.00818431	0.0206401	0.00232718	0.00338567	0.00994866	0.0349512	0.01662718	0.004891429	0.0152081	0.44423	0.0143089	0.00316002	0.514403	0.0086896	24.13232	0.1392431	10	41.56738	0.2598848	0.0016384	0.0588738	0.477722	3.46177	0.321003	0.278478	0.141813	0.258706	0.1441345	0.9660635
420	-3748.708	-3712.842	-35.86592	6.391421	0.2061841	0.00143258	0.000358079	0.000838499	0.0171254	0.0393728	0.00783525	0.00405183	0.0148488	0.0252164	0.0174283	0.0104845	0.0071147	0.0181758	0.00556163	0.00423661	0.0198722	0.0710821	0.000263113	0.00925256	0.00512513	0.00553241	0.00478752	0.014177	0.00843628	0.0238805	0.0215788	0.0108273	0.0259913	0.0101375	0.0371809	0.0225235	0.00966547	0.00847558	0.0143285	0.0103077	0.00309775	0.0119239	0.00427543	0.00520135	0.00416516	0.00183364	0.00645278	0.01282294	0.002153415	0.015079	0.505128	0.0054564	0.00148575	0.46655	0.00630067	23.5605	0.1456997	10	40.42214	0.2813366	0.000653414	0.0374176	0.399604	3.56232	0.265797	0.316216	0.15099	0.266997	0.1478531	0.9854354
430	-3754.292	-3707.241	-47.05169	8.246771	0.1637149	0.00686181	0.00820316	0.00872241	0.0181166	0.00505684	0.0249414	0.000661643	0.00912567	0.0345771	0.0169112	0.00850531	0.0039038	0.0213375	0.0283789	0.0065842	0.0372341	0.0387953	0.0051638	0.0149925	0.00737331	0.00442088	0.00538944	0.00805858	0.00486396	0.00772682	0.0149127	0.0231961	0.0229999	0.00295602	0.034997	0.0400276	0.00470857	0.00421205	0.00646158	0.00602242	0.00055525	0.0171094	0.00184985	0.0129553	0.00771283	0.00132989	0.0352261	0.02204921	0.04908847	0.012194	0.556024	0.00522624	0.00454859	0.414016	0.0079911	23.0788	0.1199674	8	40.43392	0.2196181	0.00011489	0.0158031	0.282699	3.70138	0.281961	0.31792	0.138748	0.261371	0.1690558	0.7096316
440	-3748.39	-3707.274	-41.11575	6.480706	0.2195609	0.0405837	0.019197	0.0289797	0.0116477	0.0138161	0.0258848	0.00103047	0.0105177	0.050153	0.0205647	0.0103238	0.00375345	0.0231025	0.00352332	0.0118193	0.0187381	0.0285491	0.00700084	0.0175003	0.0157464	0.000955873	0.00861061	0.00354606	0.00200408	0.0102971	0.00968668	0.0101302	0.00344841	0.0687665	0.00870445	0.0129119	0.00599617	0.00636755	0.0248802	0.0031861	0.000475369	0.0186355	0.00486234	0.0609887	0.00574553	0.000410372	0.0305067	0.01763982	0.04271966	0.013231	0.588584	0.008619	0.00729579	0.377603	0.00466673	25.32112	0.132831	11	39.71698	0.3119804	0.000982524	0.0457671	0.432761	3.52049	0.287128	0.298106	0.127725	0.287041	0.1755506	0.7566533
450	-3752.193	-3710.123	-42.07047	8.925374	0.2151214	0.0188614	0.00809676	0.0176047	0.0102208	0.0362423	0.0146165	0.00302708	0.0111902	0.030786	0.0122805	0.00464576	0.00215589	0.0187572	0.0105633	0.0068842	0.0148145	0.0210259	0.00663018	0.0172742	0.00264593	0.00368583	0.0747726	0.00538574	0.000536743	0.00711702	0.00380849	0.0126704	0.00309803	0.0249664	0.00851077	0.0124819	0.00446274	0.00539416	0.00611021	0.00212683	0.000843587	0.0130988	0.0137827	0.0158998	0.00497407	0.000707279	0.0227896	0.01179442	-0.06379726	0.0128191	0.505837	0.00788143	0.0099568	0.453288	0.0102172	26.2	0.19534	10	38.84301	0.281637	0.000862976	0.042929	0.42196	3.53425	0.3095	0.305709	0.117019	0.267771	0.1315427	1.484993
460	-3748.136	-3708.9	-39.23631	7.628285	0.162185	0.00969243	0.0162227	0.0138428	0.00819756	0.00977031	0.0534795	0.00540655	0.0115504	0.0293028	0.011426	0.0080868	0.00688037	0.0253393	0.0189318	0.0145083	0.0195791	0.0311311	0.00304466	0.000916666	0.00217898	0.000482027	0.0117479	0.0226286	0.00323669	0.00641841	0.0241971	0.0122194	0.00215301	0.0428604	0.0169605	0.00861382	0.00851042	0.00301689	0.0101642	0.0345063	0.00143968	0.0297289	0.014201	0.00588397	0.000529585	0.000453497	0.0486282	0.01759955	0.03746134	0.00734232	0.469874	0.00757716	0.00808202	0.500196	0.0069286	23.1515	0.1742984	10	39.94335	0.2576701	0.000106093	0.0151896	0.278197	3.70651	0.293919	0.299026	0.145138	0.261917	0.2117598	0.8230951
470	-3746.719	-3709.647	-37.07244	9.290414	0.20522	0.0380161	0.0337116	0.00405073	0.00689667	0.0262668	0.0136238	0.0151	0.00951737	0.0316927	0.0208057	0.00729805	0.00157628	0.0335299	0.0192906	0.00430449	0.0023416	0.0560211	0.0017715	0.00128915	0.0017147	0.000255468	0.0106133	0.0107536	0.00176821	0.0079241	0.0060409	0.00561227	0.00278389	0.00105126	0.0217346	0.0136359	0.00444018	0.00229602	0.00493053	0.0316891	0.0242611	0.0235053	0.0171735	0.0298005	0.000247614	0.00173728	0.0500052	0.01280415	0.05270391	0.00731581	0.499696	0.0075498	0.00805284	0.467616	0.00976968	23.70681	0.1234983	10	39.09643	0.3416327	0.000633179	0.0368402	0.397144	3.56538	0.31904	0.296987	0.135618	0.248355	0.1762022	0.7008896
480	-3753.96	-3711.783	-42.17765	6.620237	0.1881158	0.0524065	0.0382551	0.00146379	0.0310036	0.00859518	0.00697193	0.0365384	0.0120857	0.0373696	0.017006	0.00520488	0.00140056	0.0495616	0.00298037	0.0147145	0.00488771	0.112624	0.00827016	0.00353206	0.00205325	0.00690244	0.00978883	0.0129812	0.00304101	0.0151694	0.057114	0.0063494	0.00491548	0.00910335	0.00220361	0.0100639	0.0103191	0.0067647	0.018757	0.00174549	0.025048	0.00160322	0.0102166	0.0324067	0.000843213	0.00258766	0.0100269	0.01402435	0.05945046	0.00436166	0.458722	0.00586674	0.00847089	0.514323	0.00825565	24.73879	0.1099633	11	37.93635	0.285882	0.000343388	0.0272131	0.351937	3.62051	0.3015	0.300869	0.142609	0.255023	0.1694138	0.6490813
490	-3761.929	-3712.014	-49.91495	6.459426	0.1919935	0.0569945	0.0454221	0.00655999	0.0144188	0.0214494	0.0502067	0.0203793	0.00926596	0.0405987	0.0268474	0.00384022	0.00089508	0.0285049	0.0392085	0.0156828	0.00466299	0.0793551	0.00772255	0.00870908	0.00530464	0.0023649	0.00247408	0.0150746	0.00162301	0.0140711	0.0107745	0.0144756	0.0132428	0.00176937	0.00211791	0.00429052	0.0261137	0.0114342	0.0123425	0.00900032	0.0130076	0.00709762	0.00327426	0.040701	0.00233391	0.0301678	0.0230906	0.01882887	-0.03685216	0.00452072	0.475451	0.00886192	0.00623504	0.491526	0.013405	20.13507	0.1973915	10	38.61979	0.260283	0.000398285	0.029288	0.362441	3.60787	0.313846	0.316026	0.126408	0.243721	0.1605393	1.229552
500	-3757.601	-3712.374	-45.22694	7.062336	0.1772805	0.0220092	0.0108994	0.000967999	0.00493068	0.0128038	0.00789539	0.0613966	0.0125041	0.0441165	0.0159647	0.0092485	0.00229336	0.0334679	0.028555	0.0076522	0.0203347	0.0426227	0.00692575	0.00766236	0.00733088	0.00269637	0.00524272	0.00708426	0.00169799	0.0143123	0.0149442	0.00405125	0.0141079	0.00171432	0.00778473	0.000131746	0.00885994	0.00632839	0.0158061	0.00359838	0.0134165	0.00966173	0.0192186	0.0161843	0.0231262	0.0145174	0.0108865	0.01290832	-0.001030568	0.00670528	0.516219	0.00200749	0.0041896	0.454323	0.0165563	18.70831	0.1310565	8	40.30733	0.2246478	0.000219197	0.0217818	0.32183	3.65617	0.301082	0.305441	0.118145	0.275332	0.1300259	1.007926
510	-3758.924	-3716.745	-42.17887	7.18232	0.1731782	0.00146663	0.0135291	0.000398162	0.0217667	0.00486888	0.00923843	0.012661	0.0150942	0.0335566	0.0179521	0.0102545	0.00464028	0.0213447	0.0185059	0.0095872	0.00414928	0.0377884	0.00543444	0.0141603	0.00626868	0.0123244	0.00530177	0.007988	0.00159431	0.0147437	0.00600008	0.00288119	0.0373874	0.00678201	0.0425326	7.019e-05	0.0059666	0.00599755	0.0284413	0.00555746	0.00193177	0.0322341	0.00143907	0.0161041	0.0369275	0.00357285	0.0108865	0.01464098	-0.01343033	0.0060796	0.56522	0.00349086	0.00588288	0.397007	0.0223187	18.90892	0.2000417	8	38.73078	0.2114797	0.000182239	0.0198739	0.310155	3.66979	0.288205	0.319963	0.122929	0.268903	0.1866113	1.07197
520	-3755.219	-3716.362	-38.85697	6.833702	0.1637873	0.000605402	0.011303	0.00224521	0.00753618	0.0241435	0.0228867	0.0037595	0.0140122	0.0516538	0.01242	0.00604755	0.00366414	0.0297273	0.0186397	0.0197304	0.0188555	0.0110379	0.00104324	0.0107569	0.00742547	0.0177587	0.00577361	0.0134244	0.00247853	0.0246645	0.0111158	0.00456926	0.0233014	0.00581889	0.0354968	0.000615344	0.00681306	0.0077188	0.000850415	0.0173265	0.00782722	0.0283715	0.00685906	0.020228	0.0452914	0.0130011	0.01063	0.01694877	0.07119674	0.00875971	0.523644	0.00856685	0.0107461	0.423757	0.0245264	18.77061	0.09259776	9	38.46534	0.288147	0.000115319	0.0158325	0.282911	3.70114	0.297455	0.312445	0.127604	0.262496	0.1637945	0.5653289
530	-3758.756	-3713.847	-44.90932	5.902668	0.1809277	0.00913951	0.0264479	0.00669867	0.00467184	0.0422469	0.00770272	0.00132156	0.0224748	0.0389369	0.027401	0.00754482	0.00427813	0.03424	0.0285541	0.00607325	0.0119802	0.0102205	0.000467469	0.00890185	0.00904619	0.00704985	0.0107421	0.00633066	0.0220902	0.00799954	0.0182796	0.000615096	0.00962867	0.0142731	0.00678128	0.0258328	0.00662452	0.0380849	0.00294682	0.00454626	0.0276652	0.0542002	0.00897196	0.0547629	0.0548954	0.0210897	0.00737276	0.01968349	0.04583641	0.00773334	0.501712	0.00727536	0.00403449	0.466556	0.0126889	18.30423	0.1396533	8	40.85017	0.3334319	0.000256489	0.0235477	0.332085	3.64411	0.321759	0.283612	0.138116	0.256512	0.1854897	0.7528897
540	-3762.586	-3717.19	-45.39664	6.241675	0.1521428	0.00564892	0.00440391	0.0185603	0.00357311	0.0103006	0.0181418	0.0125738	0.020255	0.0357084	0.0197011	0.00935998	0.00181402	0.0246077	0.0154294	0.00050538	0.0389654	0.00284286	0.00142636	0.0153212	0.00929555	0.0149371	0.00156543	0.00889308	0.0282977	0.0170197	0.0187429	0.0344947	0.0124872	0.0260933	0.00304221	0.0294663	0.0129449	0.00530912	0.00276068	0.00867048	0.0118221	0.0257326	0.00583507	0.027295	0.055726	0.0132627	0.0024501	0.01635713	0.002709694	0.00829461	0.538125	0.00954189	0.00607941	0.417859	0.0200998	17.16841	0.1349218	7	37.73205	0.2044097	6.0438e-05	0.0114813	0.24828	3.74018	0.296754	0.324566	0.119875	0.258805	0.1376315	0.980312
550	-3762.678	-3720.485	-42.19352	7.085434	0.2145215	0.00394904	0.00299208	0.048436	0.0240243	0.00456375	0.00817967	0.00838111	0.0282741	0.0493299	0.0188594	0.00436649	0.00197243	0.0364418	0.0201739	0.000148969	0.0180845	0.00304626	0.00344055	0.0138719	0.00378077	0.0111693	0.00163742	0.0056017	0.00926167	0.0135814	0.00435395	0.00492514	0.0375912	0.00338577	0.0176236	0.0127264	0.00862202	0.0230869	0.0010458	0.000846094	0.0378697	0.0220917	0.0220823	0.00161608	0.0328617	0.0192719	0.0385968	0.01478187	0.05208382	0.0062856	0.529544	0.00798816	0.00462885	0.433405	0.0181483	14.40387	0.1382197	8	37.28268	0.3666159	0.000847626	0.0425504	0.420485	3.53612	0.306038	0.291953	0.124913	0.277096	0.1903035	0.7263118
560	-3761.427	-3710.278	-51.149	5.475215	0.1533267	0.0168691	0.0310043	0.0473178	0.0426684	0.0326211	0.0397481	0.00223135	0.0144389	0.0415038	0.0196459	0.00797433	0.00276475	0.0317544	0.0145808	0.00479708	0.0192391	0.00772145	0.00708123	0.0050388	0.00720725	0.00494472	0.00593895	0.0142656	0.00470301	0.018781	0.0136887	0.00703143	0.0364902	0.0290838	0.00144552	0.00659053	0.0113722	0.00971455	0.0176175	0.00130164	0.0353392	0.0577379	0.010024	0.00666201	0.0591265	0.00170245	0.00537193	0.01717571	0.0881671	0.0063128	0.531835	0.00572214	0.00634827	0.43528	0.0145011	18.48841	0.1065894	9	39.54959	0.2547894	6.48318e-05	0.0118893	0.251836	3.73621	0.2977	0.292931	0.136554	0.272815	0.1947565	0.5472958
570	-3748.695	-3711.902	-36.79258	6.060616	0.1850349	0.011376	0.0158131	0.0294351	0.0209793	0.0489756	0.0154515	0.00103476	0.0139898	0.0332888	0.0232881	0.00877815	0.00747984	0.0420687	0.0209072	0.00356873	0.0124644	0.00754546	0.00662137	0.00623867	0.00552233	0.00852508	0.00150807	0.0237338	0.00961495	0.0117612	0.0071472	0.00723827	0.00319792	0.00324154	0.00212283	0.0039464	0.00887476	0.0125041	0.00103573	0.00716023	0.0203551	0.00178533	0.0432687	0.0164121	0.0626791	0.0046679	0.00134207	0.01767488	0.03353592	0.00728959	0.532395	0.00402662	0.00853329	0.429023	0.0187327	14.41566	0.1336808	7	39.04989	0.2919107	0.000303866	0.0256127	0.343488	3.6306	0.295211	0.297273	0.131763	0.275753	0.1672168	0.7994464
580	-3749.81	-3717.043	-32.76637	5.329071	0.2013718	0.00607357	0.00429182	0.0184086	0.02828	0.0114835	0.0032629	0.00445885	0.0160563	0.0381267	0.0185204	0.00877916	0.00227246	0.0379877	0.0242235	0.00656156	0.0247426	0.00768475	0.00732416	0.0238847	0.00846271	0.00119524	0.00477505	0.0101379	0.00643246	0.00471602	0.0112502	0.0160882	0.0058679	0.00203046	0.00449408	0.0128595	0.0140459	0.0140381	0.00154179	0.0060132	0.0293245	0.00264573	0.0137076	0.00401352	0.0813914	0.00186957	0.00430885	0.01433647	0.05358221	0.00747911	0.568294	0.00209207	0.0131245	0.393985	0.0150252	17.23995	0.1503441	8	40.63463	0.2598893	0.000556781	0.0345706	0.387229	3.57764	0.280438	0.334637	0.113726	0.271199	0.2039263	0.7372471
590	-3761.693	-3724.507	-37.18605	5.834355	0.2015668	0.0293463	0.00527183	0.00909752	0.0152825	0.0819407	0.00955975	0.0310827	0.0153267	0.0407555	0.013887	0.0117531	0.00955069	0.0285808	0.00703473	0.0122258	0.0443141	0.0158236	0.00958461	0.0171437	0.00673116	0.00171637	0.0287652	0.00530385	0.00623286	0.0135546	0.00264123	0.0117372	0.00445539	0.00919496	0.00753435	0.00850849	0.0185126	0.00755678	0.00327667	0.0398666	0.00702983	0.00783511	0.0152059	0.0139541	0.0308958	0.0112134	0.00198116	0.01731567	0.04118464	0.00880253	0.597131	0.00400134	0.0128383	0.362397	0.0148296	22.84911	0.1351799	9	37.98544	0.4310897	0.000560486	0.0346842	0.387735	3.57702	0.286991	0.336311	0.0991379	0.277561	0.1763645	0.76648
600	-3761.754	-3716.884	-44.86985	5.360268	0.1625946	0.0109848	0.0125896	0.0119295	0.0220052	0.0381733	0.0129155	0.012307	0.0158714	0.0245722	0.0158412	0.00372842	0.00360102	0.00345324	0.0215703	0.0192154	0.0523561	0.00925641	0.00360519	0.00335073	0.00145397	0.00683632	0.0327851	0.0175349	0.0216682	0.00305611	0.0367097	0.00567971	0.00355319	0.0434058	0.0286224	0.0174007	0.0281967	0.0434657	0.00356115	0.00674276	0.000297067	0.0211032	0.00716313	0.000851556	0.0464697	0.0112506	0.0656233	0.02130176	0.02054731	0.00828729	0.567233	0.00459565	0.0132097	0.390778	0.0158961	22.03889	0.1332769	9	37.65166	0.3279285	0.000108396	0.0153526	0.279404	3.70514	0.294528	0.309973	0.126554	0.268944	0.1538242	0.8664234
610	-3772.391	-3721.45	-50.94063	5.931691	0.192492	0.0644058	0.0695466	0.0516834	0.0125248	0.0213578	0.00170353	0.0192836	0.00922473	0.0465217	0.018263	0.0184772	0.00311201	0.0122228	0.0260402	0.00187978	0.0122974	0.0273846	0.00696876	0.00290092	0.00149206	0.00585731	0.0104474	0.0106829	0.0236939	0.0108739	0.00673753	0.0146525	0.00478565	0.029799	0.0363814	0.0266647	0.00662651	0.00975777	0.0137909	0.019974	0.00441981	0.0314148	0.0400559	0.0287692	0.0200376	0.0375028	0.0124513	0.01909274	0.04004349	0.00937303	0.57756	0.00349935	0.00716833	0.386214	0.0161855	25.17352	0.1240878	8	39.53127	0.2451397	0.000405775	0.0295595	0.36378	3.60625	0.313381	0.297684	0.127219	0.261717	0.1641313	0.7560277
620	-3752.784	-3713.329	-39.45493	5.759045	0.2110724	0.0244591	0.0170525	0.0107031	0.0122424	0.00398529	0.0105862	0.0139876	0.0124958	0.0326882	0.0165465	0.00563325	0.00574721	0.00938654	0.00964399	0.00388113	0.0028773	0.00601281	0.00703241	0.0052198	0.00224443	0.00143953	0.0132176	0.0123542	0.00783703	0.00700863	0.0289522	0.0130026	0.0406354	0.000833593	0.0411	0.0819477	0.0691584	0.0123207	0.000183274	0.0118518	0.000665894	0.00120499	0.00747343	0.0221644	0.0125384	0.00230086	0.0156673	0.01547214	0.1055271	0.0152585	0.505549	0.00372622	0.00676972	0.456543	0.0121535	24.50239	0.1131253	9	38.68198	0.3434355	0.000763022	0.0403974	0.411933	3.54691	0.290016	0.296299	0.139842	0.273844	0.2186524	0.517375
