Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
8160	-13135.47	-13114.46	-21.01421	0.7927177	0.280339	0.138955	0.178751	0.157041	0.233524	0.151832	0.288272	0.17022	0.157402	0.420012	0.102059	0.147138	0.25604	0.246173	0.232175	0.335479	0.269932	0.192664	0.217342	0.0707707	0.124697	0.135162	0.547535	0.0984754	0.0183715	0.245688	0.216453	0.0298065	0.114255	0.0836557	0.0395186	0.177007	0.166413	0.0151973	0.00804217	0.0708878	0.0896371	0.114461	0.165477	0.00043298	0.106171	0.101187	0.103343	0.0364536	0.322825	0.0551561	0.0227283	0.484274	0.0785629	0.3482054	0.344977	0.370732	0.0731941	0.211097	0.0940082	0.404186	0.954916	2.54689	7.017995
8170	-13133.72	-13106.4	-27.32874	0.805921	0.414356	0.116753	0.245006	0.207945	0.218492	0.168666	0.243641	0.17061	0.147628	0.370969	0.0965031	0.174142	0.275282	0.283226	0.240385	0.386301	0.317621	0.233052	0.284571	0.121812	0.187589	0.123015	0.485824	0.0616557	0.0326242	0.21212	0.260884	0.0242103	0.0576374	0.117903	0.111089	0.300967	0.13777	0.0114743	0.00918354	0.0693964	0.0564147	0.0634046	0.262282	0.0042213	0.116318	0.14058	0.0859225	0.0357817	0.316875	0.0479039	0.0223094	0.522677	0.0544525	0.3482054	0.347781	0.373746	0.0656598	0.212813	0.0968181	0.409507	0.958582	2.53509	7.649448
8180	-13130.76	-13103.46	-27.30798	0.8544684	0.359885	0.174769	0.282677	0.121092	0.254459	0.169453	0.22989	0.182642	0.175319	0.33126	0.156837	0.125321	0.253997	0.298295	0.218651	0.383232	0.319283	0.243195	0.320147	0.0780882	0.208047	0.129974	0.576709	0.0619191	0.0577113	0.28857	0.211827	0.0512836	0.0594442	0.0882786	0.0583049	0.291463	0.141718	0.0433979	0.0124001	0.0356503	0.05682	0.055003	0.199868	0.00450066	0.143882	0.130147	0.0619612	0.0313897	0.372745	0.042024	0.0258215	0.458522	0.0694981	0.3482054	0.348134	0.374126	0.0647109	0.213029	0.107085	0.428173	0.970975	2.49377	7.647372
8190	-13129.5	-13103.76	-25.73671	0.7671733	0.396936	0.163978	0.206867	0.212855	0.254282	0.107681	0.361174	0.17938	0.164292	0.410965	0.121969	0.139573	0.243829	0.263754	0.214628	0.328703	0.308306	0.22574	0.236698	0.143246	0.175117	0.103163	0.457414	0.0620431	0.0661151	0.218378	0.22342	0.0503775	0.0285813	0.0526722	0.0938236	0.313005	0.147006	0.0469131	0.0325906	0.0610012	0.107875	0.0615039	0.160945	0.00198569	0.112037	0.158806	0.0706159	0.0260577	0.382685	0.048679	0.0272715	0.474342	0.0409652	0.3482054	0.348134	0.374126	0.0647109	0.213029	0.088557	0.393574	0.947427	2.57044	7.490246
8200	-13128.74	-13110.26	-18.48409	0.7372008	0.282394	0.167033	0.244751	0.168086	0.223192	0.135969	0.326173	0.166025	0.124873	0.319939	0.101407	0.126974	0.248112	0.23958	0.214628	0.345853	0.258217	0.192941	0.242311	0.0734119	0.107217	0.109043	0.535135	0.102213	0.0945768	0.237165	0.22109	0.0191949	0.0416289	0.0476776	0.0623484	0.159499	0.204024	0.0308117	0.0618988	0.0490761	0.0810088	0.041503	0.142472	0.00221184	0.0940341	0.0904582	0.0288257	0.0360823	0.326132	0.0565374	0.0289745	0.503962	0.0483121	0.3482054	0.348019	0.374001	0.0650221	0.212958	0.0821455	0.380566	0.937911	2.59938	6.764984
8210	-13149.26	-13123.18	-26.07437	0.6517497	0.355404	0.161892	0.199009	0.156472	0.256679	0.167606	0.258727	0.139526	0.16161	0.377173	0.170039	0.178963	0.169847	0.379312	0.26904	0.37742	0.358096	0.282523	0.223894	0.119633	0.184577	0.110859	0.410408	0.0657301	0.137833	0.197727	0.213853	0.035707	0.072126	0.0847157	0.0793837	0.252869	0.188397	0.0222425	0.0397689	0.123307	0.0364421	0.055034	0.210925	0.000450197	0.0871969	0.116967	0.0346262	0.0343465	0.310443	0.0538175	0.0297781	0.525627	0.0459879	0.3482054	0.354382	0.362555	0.066211	0.216852	0.0639274	0.339846	0.905586	2.69064	7.524012
8220	-13133.97	-13110.94	-23.03014	0.8471574	0.315255	0.184949	0.237317	0.17017	0.222692	0.191492	0.332127	0.121138	0.197722	0.357589	0.167188	0.135309	0.264578	0.193712	0.248957	0.359521	0.249445	0.219301	0.294287	0.0730482	0.187423	0.162852	0.555371	0.0664839	0.0590687	0.132646	0.250814	0.0472277	0.107948	0.0617797	0.0715231	0.215106	0.182285	0.00834951	0.0688908	0.0595382	0.0307575	0.0190822	0.164714	0.000717714	0.0841577	0.0920652	0.0549886	0.0346623	0.313297	0.0543123	0.0229087	0.53046	0.0443599	0.3585171	0.354382	0.362555	0.066211	0.216852	0.105546	0.425449	0.969211	2.49979	7.219589
8230	-13126.18	-13099.88	-26.30708	0.7846441	0.368617	0.1736	0.201679	0.235197	0.236293	0.165333	0.332127	0.194472	0.158447	0.341551	0.134366	0.135309	0.278637	0.251987	0.234536	0.359521	0.332819	0.219852	0.245124	0.112355	0.166008	0.129163	0.555371	0.095439	0.0863974	0.172532	0.202089	0.0600809	0.112927	0.0541561	0.0695877	0.276384	0.173765	0.0129467	0.0409058	0.0519918	0.104557	0.0684001	0.152675	0.00465338	0.077811	0.0728808	0.0947391	0.0340746	0.340178	0.0524146	0.018597	0.511925	0.04281	0.3585171	0.353548	0.361702	0.0684077	0.216342	0.0922872	0.400877	0.952607	2.55423	7.547282
8240	-13123.35	-13095.95	-27.40604	0.844604	0.371184	0.173765	0.20861	0.151571	0.247554	0.164416	0.290285	0.194924	0.185095	0.384123	0.0971598	0.157547	0.240411	0.289152	0.267785	0.339714	0.275923	0.250875	0.319018	0.0944589	0.166896	0.113553	0.589576	0.0743335	0.0567416	0.305347	0.210961	0.0356776	0.0507877	0.0651848	0.0707996	0.321018	0.176003	0.0347633	0.0449236	0.0637822	0.0230681	0.0445017	0.240522	0.0042603	0.0914166	0.10767	0.06182	0.0319483	0.349447	0.0491438	0.0250825	0.47998	0.0643979	0.3585171	0.349101	0.36877	0.0685085	0.21362	0.105008	0.424491	0.968587	2.50191	7.657178
8250	-13125.88	-13101.27	-24.61174	0.7025603	0.376876	0.187001	0.227307	0.124254	0.303755	0.194278	0.235596	0.172099	0.16202	0.373348	0.121975	0.157547	0.20571	0.222533	0.250841	0.346877	0.24843	0.203101	0.299434	0.118436	0.147479	0.136213	0.570369	0.0990071	0.0379946	0.21164	0.208249	0.0530948	0.0635553	0.0986969	0.0590678	0.234242	0.105533	0.0418777	0.051616	0.0806813	0.0839328	0.112081	0.185952	0.00215642	0.0929413	0.0947514	0.0751988	0.032584	0.356401	0.0528074	0.0255816	0.489531	0.043095	0.3585171	0.348872	0.369183	0.0684636	0.21348	0.0747352	0.364736	0.925813	2.63472	7.377749
8260	-13128.9	-13102.94	-25.96164	0.6264141	0.358483	0.154927	0.257041	0.125427	0.246202	0.140045	0.287541	0.14905	0.226701	0.356958	0.133296	0.135872	0.235003	0.353277	0.244558	0.34717	0.275731	0.270784	0.296744	0.116242	0.165809	0.134563	0.582866	0.112094	0.0678238	0.24126	0.224416	0.0227674	0.0923111	0.0753036	0.0473326	0.186579	0.118114	0.0464346	0.0375397	0.0592034	0.0816566	0.0479897	0.169553	0.00524294	0.0933217	0.139369	0.0501399	0.0350133	0.373917	0.0516825	0.0246129	0.473189	0.041585	0.3054243	0.348872	0.369183	0.0684636	0.21348	0.0585976	0.32664	0.894219	2.72054	7.512738
8270	-13131.14	-13104.3	-26.83485	0.783623	0.361679	0.174796	0.23965	0.147576	0.236646	0.150747	0.266114	0.175469	0.159922	0.419437	0.138785	0.137686	0.277743	0.28699	0.221308	0.380629	0.391826	0.188036	0.28945	0.0779652	0.137022	0.148203	0.514989	0.0539025	0.0654759	0.224672	0.216591	0.0233882	0.103922	0.10861	0.117476	0.208816	0.170605	0.0220453	0.0278217	0.0725783	0.0656164	0.125782	0.133695	0.00336347	0.131413	0.141493	0.0601248	0.0366643	0.35051	0.0559268	0.0257828	0.495501	0.0356147	0.3869319	0.334361	0.375468	0.0704612	0.219709	0.0920694	0.400456	0.952312	2.55516	7.600059
8280	-13135.12	-13109.77	-25.35035	0.8512695	0.338764	0.169972	0.197541	0.172684	0.301061	0.11451	0.264167	0.121218	0.128765	0.462363	0.140699	0.145209	0.335979	0.277413	0.221969	0.379239	0.274831	0.194583	0.247332	0.119543	0.161358	0.102025	0.603048	0.11686	0.0461947	0.253514	0.214503	0.0294514	0.0645067	0.0468584	0.126751	0.142277	0.12735	0.0146798	0.0425405	0.0808384	0.048574	0.0706148	0.170577	0.00168416	0.213245	0.0933497	0.072966	0.0351271	0.344655	0.0569604	0.0223255	0.504659	0.0362729	0.3869319	0.361077	0.360399	0.0676332	0.210891	0.106412	0.426985	0.970208	2.4964	7.451609
8290	-13123.48	-13104.78	-18.70319	1.023282	0.354921	0.134915	0.168772	0.167051	0.234219	0.151865	0.267332	0.163683	0.122629	0.324544	0.131144	0.104095	0.233491	0.249335	0.205196	0.33671	0.287297	0.206612	0.279719	0.10226	0.163756	0.0945709	0.50891	0.0718458	0.0260877	0.220463	0.200188	0.0313318	0.0751286	0.0669687	0.0497254	0.2781	0.138314	0.0141863	0.0261856	0.0729497	0.0540264	0.0692139	0.149678	0.000866028	0.123858	0.0589266	0.0658255	0.0356321	0.34961	0.0599753	0.0151469	0.511914	0.0277216	0.375498	0.361077	0.360399	0.0676332	0.210891	0.141576	0.48364	1.00375	2.37103	6.786894
8300	-13131.03	-13107.99	-23.04045	0.8431968	0.309788	0.134027	0.213686	0.191244	0.216496	0.156112	0.289816	0.13814	0.178848	0.329315	0.121533	0.200762	0.197395	0.274013	0.196619	0.369073	0.292343	0.244353	0.280792	0.132416	0.149858	0.138019	0.500432	0.111266	0.0434234	0.189826	0.219592	0.0320569	0.0908233	0.0789952	0.127158	0.257478	0.190108	0.0114545	0.044882	0.0866317	0.0971014	0.0864658	0.0706681	0.0013658	0.0796553	0.102611	0.043979	0.0343676	0.337203	0.0578469	0.0282257	0.498582	0.0437747	0.375498	0.348391	0.367843	0.0701892	0.213577	0.104712	0.423961	0.968241	2.50309	7.220619
8310	-13140.68	-13110.08	-30.60168	0.8036022	0.388985	0.149894	0.282318	0.160446	0.204594	0.232542	0.218532	0.120382	0.137651	0.410806	0.147082	0.185641	0.261765	0.218894	0.242207	0.423426	0.342194	0.246204	0.260368	0.0742859	0.212897	0.144227	0.583197	0.0876965	0.0344054	0.261187	0.269151	0.0243478	0.0663928	0.135267	0.117514	0.225787	0.212761	0.0194163	0.041335	0.0694305	0.080829	0.0883468	0.204101	0.00100076	0.191095	0.116885	0.0812559	0.0301196	0.368106	0.0533932	0.0260526	0.497483	0.0248456	0.375498	0.348391	0.367843	0.0701892	0.213577	0.096325	0.40858	0.957948	2.53715	7.976743
8320	-13129.46	-13102.65	-26.8108	0.8562326	0.346467	0.159804	0.235168	0.177876	0.244556	0.183117	0.380405	0.145539	0.1406	0.435292	0.147827	0.135873	0.21794	0.211123	0.227894	0.289199	0.322478	0.249947	0.274693	0.0970364	0.136214	0.146224	0.619704	0.100518	0.0184967	0.317791	0.155194	0.0197728	0.0875086	0.0774837	0.118814	0.188797	0.210053	0.0279412	0.0654525	0.0770299	0.097589	0.0664222	0.185387	0.0019105	0.113575	0.110156	0.0327861	0.0305057	0.355566	0.0566299	0.0251651	0.480536	0.0515973	0.3583214	0.349102	0.368593	0.0703324	0.211972	0.107456	0.428826	0.971396	2.49232	7.597655
8330	-13127.68	-13108.09	-19.58584	0.8562326	0.29721	0.115236	0.185263	0.155044	0.225878	0.190984	0.31222	0.192937	0.131849	0.384491	0.112998	0.168598	0.225316	0.219549	0.186951	0.359855	0.276548	0.188054	0.274693	0.140957	0.163332	0.144476	0.48945	0.0757279	0.0135239	0.152703	0.162991	0.0207891	0.0605904	0.125519	0.0611478	0.24292	0.179641	0.0260265	0.0476102	0.0783659	0.0720464	0.0387343	0.114708	0.00511842	0.106695	0.109467	0.0389445	0.0308288	0.359332	0.0595328	0.0173341	0.485626	0.0473464	0.3666046	0.343049	0.380648	0.0691129	0.20719	0.107456	0.428826	0.971396	2.49232	6.875159
8340	-13129.34	-13104.52	-24.81551	0.7180364	0.381181	0.151264	0.232527	0.146767	0.254765	0.204724	0.254861	0.168015	0.128579	0.384491	0.123484	0.163881	0.256044	0.238502	0.252038	0.420893	0.269968	0.267561	0.276955	0.114895	0.192654	0.0860619	0.575279	0.0554119	0.0265243	0.150649	0.229353	0.0461995	0.0366093	0.110125	0.0569104	0.299226	0.17371	0.0202635	0.0375099	0.0583951	0.0850798	0.054176	0.167275	0.00574622	0.110875	0.11243	0.0162674	0.0297514	0.360509	0.0597278	0.0335339	0.487217	0.0292612	0.3666046	0.343049	0.380648	0.0691129	0.20719	0.0780443	0.371917	0.931373	2.61867	7.398125
8350	-13129.18	-13106.24	-22.94284	0.7954723	0.299266	0.165016	0.199652	0.169222	0.230429	0.154061	0.231503	0.194005	0.175317	0.368888	0.13148	0.144516	0.180958	0.276004	0.200735	0.323626	0.318885	0.228079	0.248229	0.0734277	0.161407	0.135854	0.582015	0.0671592	0.0432098	0.271706	0.272492	0.066753	0.0606785	0.0888356	0.0754953	0.194717	0.232392	0.0222605	0.049107	0.106644	0.0618216	0.0249132	0.17596	0.0104323	0.10603	0.0735807	0.0140963	0.0305088	0.317036	0.0612482	0.032611	0.506206	0.0523895	0.3666046	0.343049	0.380648	0.0691129	0.20719	0.0945949	0.405305	0.955692	2.54441	7.210859
8360	-13134.33	-13110.79	-23.54571	0.8025434	0.328253	0.13036	0.159215	0.159869	0.246209	0.136422	0.275205	0.159468	0.17249	0.460986	0.142913	0.157	0.264129	0.301796	0.191828	0.268972	0.22602	0.292004	0.229347	0.0763746	0.162405	0.106643	0.491601	0.10167	0.0918654	0.327946	0.207486	0.0293229	0.0596129	0.0768415	0.102689	0.185732	0.158648	0.0284488	0.0681387	0.0664689	0.0696537	0.0271391	0.23549	0.00502817	0.151409	0.10932	0.0287243	0.0295449	0.30702	0.0593131	0.0308756	0.539751	0.033495	0.3666046	0.343049	0.380648	0.0691129	0.20719	0.0960998	0.408156	0.957657	2.53809	7.271146
8370	-13127.73	-13104.72	-23.00998	0.7806452	0.329342	0.170126	0.251063	0.117211	0.207169	0.164726	0.281043	0.156477	0.19257	0.324036	0.127727	0.207846	0.210869	0.230764	0.231178	0.355135	0.284893	0.193996	0.293109	0.130319	0.169891	0.123014	0.619446	0.0852308	0.0446965	0.216601	0.193613	0.0297078	0.0796696	0.0439464	0.0687233	0.187734	0.196581	0.0186932	0.0588698	0.0531279	0.0635085	0.0109495	0.195687	0.0136151	0.137206	0.10487	0.042592	0.0295684	0.307265	0.0632519	0.0309002	0.540182	0.0288333	0.3666046	0.357879	0.370335	0.0702087	0.201577	0.0914341	0.399223	0.951444	2.5579	7.217573
8380	-13133.73	-13108.23	-25.50493	0.7784053	0.333703	0.12158	0.191759	0.192732	0.233919	0.212901	0.315097	0.164748	0.213329	0.354092	0.143648	0.196263	0.250675	0.251218	0.180207	0.321097	0.33255	0.220121	0.296631	0.0469244	0.201904	0.122713	0.499405	0.0953578	0.102333	0.224464	0.240384	0.0091977	0.083465	0.0853562	0.0822855	0.210063	0.13407	0.0531795	0.0546211	0.0479851	0.0570953	0.0226101	0.207666	0.0185054	0.111058	0.147279	0.0828778	0.0297966	0.309635	0.0637399	0.0234231	0.544349	0.0290557	0.3473666	0.367465	0.356456	0.0713175	0.204761	0.090956	0.398292	0.950787	2.55996	7.467068
8390	-13143.73	-13124.78	-18.95079	1.003278	0.274777	0.134989	0.196957	0.160849	0.190206	0.118127	0.218987	0.192376	0.147108	0.323353	0.128174	0.0987011	0.181607	0.246274	0.153291	0.363269	0.27112	0.192986	0.243838	0.0946129	0.110503	0.0880512	0.549855	0.0779216	0.0856322	0.205741	0.183214	0.0104767	0.100138	0.109478	0.215188	0.173716	0.184268	0.0351259	0.0439492	0.0644065	0.0534297	0.127986	0.170398	0.0400637	0.109351	0.0997235	0.0414352	0.0286401	0.318718	0.0612661	0.0242735	0.524746	0.0423554	0.3531806	0.366215	0.355243	0.0684404	0.210102	0.137607	0.477735	1.00054	2.38412	6.811654
8400	-13138.27	-13114.87	-23.40088	0.7592359	0.246488	0.128081	0.187147	0.137971	0.203944	0.204187	0.302506	0.158324	0.138817	0.418911	0.124091	0.111286	0.286488	0.258932	0.282939	0.349721	0.332815	0.225747	0.251214	0.0933057	0.181753	0.131786	0.585367	0.0355545	0.0348606	0.302682	0.293101	0.0138721	0.0555612	0.111783	0.0679394	0.225083	0.162222	0.0371772	0.01694	0.0705163	0.0195864	0.0446898	0.160538	0.038551	0.0675617	0.106958	0.0496656	0.0268629	0.373537	0.0574643	0.0331882	0.492184	0.0167627	0.3531806	0.366215	0.355243	0.0684404	0.210102	0.0868601	0.390189	0.944987	2.57796	7.256663
8410	-13141.04	-13116.43	-24.60651	0.7608789	0.256027	0.194059	0.227501	0.120084	0.277727	0.146701	0.265651	0.158993	0.146456	0.447172	0.139175	0.114444	0.258824	0.270488	0.229749	0.297532	0.275141	0.286225	0.285515	0.107956	0.174125	0.181028	0.585367	0.0836497	0.0199356	0.249853	0.115268	0.0107179	0.0812986	0.0717723	0.103084	0.224415	0.182116	0.018908	0.105915	0.0487705	0.0203089	0.0739447	0.14327	0.0211674	0.137786	0.169369	0.0497383	0.0321627	0.365501	0.056228	0.0274601	0.481595	0.0370526	0.3531806	0.367129	0.353633	0.0686113	0.210626	0.0872115	0.390893	0.945496	2.5764	7.377225
8420	-13127.8	-13109.41	-18.39185	0.7481058	0.274561	0.156653	0.216218	0.12864	0.184507	0.180661	0.292628	0.178706	0.111478	0.434407	0.104381	0.115079	0.161027	0.23692	0.204844	0.397229	0.27697	0.183412	0.233573	0.0987444	0.167122	0.134507	0.480692	0.0465671	0.0337814	0.289899	0.202733	0.034221	0.0796097	0.0653323	0.0862594	0.234333	0.0946138	0.0218159	0.0463285	0.040815	0.0398131	0.0207499	0.139625	0.0342827	0.112584	0.116491	0.0629447	0.0309774	0.370723	0.0454555	0.0295756	0.48144	0.0418278	0.3531806	0.369405	0.355824	0.0628395	0.211932	0.0844793	0.385371	0.941469	2.58868	6.75576
8430	-13127.4	-13104.07	-23.32681	0.7666542	0.374347	0.123537	0.213349	0.125036	0.216874	0.167621	0.355074	0.139945	0.151777	0.430076	0.100808	0.193723	0.234588	0.2304	0.245302	0.352126	0.296847	0.232989	0.306418	0.0745107	0.18815	0.126901	0.468376	0.0691664	0.0161338	0.215512	0.150539	0.092829	0.0714238	0.0890995	0.0658287	0.249346	0.134803	0.047696	0.0414113	0.0670014	0.0639796	0.0398256	0.216195	0.00877602	0.1408	0.0636182	0.0564953	0.0303924	0.363722	0.0450211	0.0363607	0.483466	0.0410378	0.3691757	0.369405	0.355824	0.0628395	0.211932	0.0884461	0.393354	0.947269	2.57093	7.249255
8440	-13134.14	-13105.45	-28.69007	0.8647222	0.363766	0.172049	0.269228	0.171001	0.291837	0.188801	0.238556	0.195005	0.158675	0.425552	0.148429	0.145657	0.280464	0.250684	0.193432	0.310799	0.323581	0.20145	0.265387	0.0809983	0.154137	0.131048	0.642431	0.13736	0.0258548	0.249298	0.250508	0.0851107	0.0799115	0.0608737	0.0633137	0.250649	0.24563	0.02272	0.043103	0.077451	0.060408	0.0559364	0.152334	0.00664387	0.115453	0.111425	0.0886314	0.0277889	0.370384	0.0508345	0.0370267	0.492321	0.0216452	0.3691757	0.379621	0.349538	0.0626537	0.208187	0.109238	0.431943	0.973393	2.48543	7.785582
8450	-13139.63	-13110.55	-29.08032	0.6403105	0.340528	0.182679	0.264477	0.115442	0.261521	0.195067	0.296761	0.161745	0.196104	0.427539	0.150011	0.143211	0.29777	0.312474	0.161397	0.408952	0.307109	0.304711	0.250147	0.102451	0.129022	0.102432	0.59008	0.0939	0.0111456	0.290199	0.237402	0.0570298	0.0681784	0.0738666	0.0213577	0.292952	0.150721	0.0642748	0.0456443	0.046525	0.131782	0.0326356	0.167723	0.0273281	0.072894	0.112736	0.124681	0.02086	0.357858	0.0491153	0.016784	0.475671	0.079712	0.3691757	0.373207	0.360528	0.0615951	0.20467	0.0615144	0.333951	0.900569	2.70397	7.824607
8460	-13136.74	-13108.13	-28.61181	0.693119	0.390829	0.141662	0.241234	0.116939	0.228152	0.145188	0.315304	0.122667	0.181332	0.420893	0.125573	0.142206	0.301223	0.172918	0.224204	0.397374	0.325377	0.204857	0.313414	0.0974567	0.159179	0.111114	0.604389	0.0987529	0.025967	0.184127	0.310646	0.0540267	0.0728227	0.115411	0.0730341	0.267721	0.145982	0.0242835	0.0551552	0.0832472	0.100704	0.0603931	0.257525	0.0200515	0.149647	0.13375	0.0610238	0.0204836	0.367159	0.041933	0.0221918	0.467087	0.0811456	0.3724861	0.378124	0.362657	0.0533404	0.205878	0.0727191	0.360265	0.922292	2.64472	7.777755
8470	-13140.82	-13105.48	-35.33561	0.8051497	0.427851	0.244045	0.217334	0.164861	0.243471	0.179849	0.371675	0.145566	0.144893	0.478965	0.182207	0.163788	0.250269	0.32645	0.22558	0.470459	0.261571	0.227042	0.298678	0.124219	0.166605	0.136724	0.569668	0.112728	0.0529243	0.291744	0.243093	0.0327693	0.0785095	0.08386	0.113653	0.249644	0.217063	0.0258393	0.0750514	0.0990562	0.129445	0.0420186	0.297277	0.0305544	0.0979826	0.0968169	0.0583363	0.0207396	0.371748	0.042457	0.0340676	0.472924	0.0580639	0.3597285	0.378124	0.362657	0.0533404	0.205878	0.0966541	0.409199	0.958372	2.53578	8.450135
8480	-13143.06	-13107.21	-35.85072	0.7315238	0.511533	0.245385	0.190644	0.160158	0.230805	0.178402	0.302684	0.177609	0.211946	0.458433	0.11895	0.180017	0.327405	0.332483	0.214777	0.417404	0.31907	0.242279	0.320084	0.0864191	0.138942	0.150537	0.530833	0.138708	0.0829075	0.318308	0.233676	0.0489365	0.0849769	0.0563906	0.0851219	0.252036	0.237114	0.0898042	0.0551496	0.0528434	0.0939306	0.0434793	0.277382	0.0287659	0.103329	0.103738	0.0682484	0.0199476	0.417231	0.0484623	0.0327963	0.410142	0.0714201	0.371166	0.345074	0.387918	0.0570558	0.209952	0.0809304	0.378032	0.936013	2.60503	8.501646
8490	-13135.29	-13110.96	-24.33134	0.8772348	0.36609	0.206677	0.212067	0.124429	0.234415	0.158107	0.281642	0.157504	0.141655	0.375562	0.0962596	0.153952	0.273783	0.267134	0.162341	0.334526	0.239364	0.249255	0.249321	0.0842509	0.168615	0.128876	0.588243	0.0712279	0.0407838	0.308978	0.254984	0.0411474	0.0695353	0.0735435	0.13496	0.21881	0.205704	0.0396121	0.0477444	0.0429911	0.0905918	0.0729108	0.113325	0.0513544	0.0976779	0.0879462	0.0318117	0.025627	0.372473	0.055707	0.0400697	0.471455	0.0346686	0.371166	0.340321	0.382575	0.0562699	0.220834	0.111856	0.436466	0.976255	2.47542	7.349708
8500	-13141.14	-13120.8	-20.33435	0.9008594	0.293148	0.0910465	0.198715	0.198961	0.263721	0.10348	0.264153	0.137871	0.206538	0.279517	0.116171	0.106136	0.262269	0.272393	0.151634	0.360842	0.254091	0.208964	0.290216	0.0784785	0.139592	0.131367	0.481512	0.0827259	0.0909076	0.312108	0.283938	0.0596803	0.0736639	0.094333	0.122698	0.229997	0.126294	0.0516028	0.0758526	0.0593144	0.0663286	0.0274915	0.151654	0.0168462	0.0569073	0.058624	0.0182247	0.0367022	0.357145	0.0568008	0.0297452	0.480712	0.0388951	0.3742992	0.338855	0.368091	0.073171	0.219883	0.116773	0.444781	0.981412	2.45703	6.950009
8510	-13127.46	-13103.48	-23.97415	0.8438153	0.378057	0.123568	0.219036	0.168351	0.206275	0.199398	0.287414	0.175491	0.148046	0.340952	0.145727	0.169075	0.265299	0.245731	0.220061	0.350074	0.262188	0.216705	0.219703	0.121265	0.139302	0.148942	0.496585	0.082762	0.0646995	0.21946	0.273247	0.032305	0.0646964	0.0852848	0.0875496	0.252694	0.216911	0.014795	0.0805991	0.0736281	0.118512	0.00827126	0.169686	0.00843299	0.0816525	0.109828	0.0217279	0.0363522	0.369815	0.04972	0.0294616	0.476127	0.0385241	0.3834543	0.341307	0.370755	0.0664634	0.221474	0.104842	0.424194	0.968393	2.50257	7.31399
8520	-13129.32	-13107.05	-22.27282	0.9085926	0.320371	0.164154	0.181657	0.157754	0.221376	0.250354	0.289896	0.147847	0.171894	0.421204	0.122549	0.179667	0.234227	0.242684	0.17334	0.37526	0.248937	0.238884	0.276252	0.0888332	0.161844	0.150807	0.465336	0.0899558	0.052962	0.203142	0.202817	0.0682759	0.0748465	0.0702264	0.0751985	0.218527	0.168116	0.0121551	0.0548779	0.0677171	0.0402332	0.0127757	0.190989	0.00470165	0.111013	0.118006	0.0221938	0.032382	0.361978	0.0518211	0.0288373	0.466038	0.0589429	0.375242	0.339938	0.369268	0.0702077	0.220586	0.118374	0.447441	0.983033	2.45115	7.143856
